Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp
69,4475.00,5112.78,3.00,1,46,0.03,NLOS,125.36,-4.76,-100.39,-4.38,58.64,0,47,-105.33,38,-110.29,37,-111.19,29,-112.00,45,-114.87
70,4475.00,5129.07,3.00,1,46,0.03,NLOS,125.48,-4.76,-100.50,-4.48,58.64,0,47,-105.09,38,-109.71,37,-111.62,29,-112.03,45,-115.09
71,4475.00,5145.35,3.00,1,38,0.05,NLOS,118.84,-6.10,-92.52,0.33,58.64,1,46,-98.86,47,-106.35,37,-107.56,29,-115.67,45,-118.37
72,4475.00,5161.64,3.00,1,38,0.05,NLOS,118.24,-6.10,-91.92,1.01,58.64,0,46,-99.00,47,-106.09,37,-107.97,29,-115.72,45,-118.58
73,4475.00,5177.93,3.00,1,38,0.06,NLOS,117.63,0.03,-97.44,-2.05,58.64,0,46,-108.74,47,-108.80,37,-109.23,29,-111.09,39,-121.40
74,4475.00,5194.22,3.00,1,38,0.06,NLOS,117.02,0.03,-96.84,-1.38,58.64,0,47,-108.55,46,-108.91,37,-109.63,29,-111.14,39,-121.17
75,4475.00,5210.51,3.00,1,46,0.03,NLOS,126.24,-8.32,-97.71,-1.24,58.64,1,37,-101.27,38,-105.23,29,-109.09,39,-109.11,30,-116.33
76,4475.00,5226.80,3.00,1,46,0.03,NLOS,126.43,-8.32,-97.89,-1.38,58.64,0,37,-101.65,38,-104.62,39,-108.87,29,-109.16,30,-116.19
77,4475.00,5243.08,3.00,1,46,0.03,NLOS,126.63,-5.34,-101.06,-7.25,58.64,0,38,-99.20,37,-99.65,29,-107.57,30,-111.51,47,-114.82
78,4475.00,5259.37,3.00,1,46,0.03,NLOS,126.83,-5.34,-101.27,-7.53,58.64,0,38,-98.60,37,-100.01,29,-107.64,30,-111.38,47,-114.56
79,4475.00,5275.66,3.00,1,38,0.08,NLOS,114.02,3.61,-97.41,1.22,58.64,1,46,-104.24,47,-110.52,37,-112.53,29,-114.49,30,-114.97
80,4475.00,5291.95,3.00,1,38,0.08,NLOS,113.46,3.61,-96.85,1.87,58.64,0,46,-104.46,47,-110.26,37,-112.88,29,-114.56,30,-114.85
81,4475.00,5308.24,3.00,1,38,0.09,NLOS,112.92,3.04,-95.74,0.09,58.64,0,46,-97.87,47,-111.03,30,-111.25,39,-115.90,29,-116.47
82,4475.00,5324.53,3.00,1,38,0.09,NLOS,112.42,3.04,-95.25,0.74,58.64,0,46,-98.10,47,-110.77,30,-111.13,39,-115.63,29,-116.55
83,4464.18,5330.00,3.00,2,38,0.10,NLOS,111.59,-3.47,-87.89,11.55,58.64,0,46,-108.69,37,-110.41,39,-112.47,47,-116.91,29,-120.36
84,4447.90,5330.00,3.00,2,38,0.11,NLOS,110.52,-3.47,-86.83,12.64,58.64,0,46,-109.06,37,-110.32,39,-112.42,47,-117.17,29,-120.11
85,4431.61,5330.00,3.00,2,38,0.12,NLOS,109.41,-4.38,-84.81,11.60,58.64,0,47,-100.91,46,-107.69,37,-111.14,29,-116.84,39,-119.05
86,4415.32,5330.00,3.00,2,38,0.13,NLOS,108.24,-4.38,-83.64,12.87,58.64,0,47,-101.17,46,-108.05,37,-111.06,29,-116.58,39,-119.00
87,4399.03,5330.00,3.00,2,38,0.15,NLOS,107.03,-10.35,-76.46,21.56,58.64,0,30,-105.12,29,-105.74,37,-106.56,46,-109.46,47,-110.92
88,4382.74,5330.00,3.00,2,38,0.17,NLOS,105.77,-10.35,-75.20,22.75,58.64,0,30,-104.89,29,-105.47,37,-106.49,46,-109.81,47,-111.17
89,4366.45,5330.00,3.00,2,38,0.19,NLOS,104.48,-8.81,-75.45,21.97,58.64,0,46,-106.11,47,-106.17,37,-109.75,30,-112.02,29,-113.44
90,4350.17,5330.00,3.00,2,38,0.21,NLOS,103.17,-8.81,-74.14,23.34,58.64,0,47,-106.42,46,-106.45,37,-109.70,30,-111.79,29,-113.16
91,4333.88,5330.00,3.00,2,38,0.24,NLOS,101.87,-4.57,-77.08,20.73,58.64,0,37,-99.72,39,-111.76,47,-117.60,29,-117.92,30,-118.47
92,4317.59,5330.00,3.00,2,38,0.27,NLOS,100.63,-4.57,-75.84,21.94,58.64,0,37,-99.69,39,-111.74,29,-117.63,47,-117.85,30,-118.23
93,4301.30,5330.00,3.00,2,38,0.29,NLOS,99.51,6.25,-85.54,11.36,58.64,0,37,-106.26,46,-106.92,39,-110.01,30,-113.27,47,-113.86
94,4285.01,5330.00,3.00,2,38,0.31,NLOS,98.59,6.25,-84.62,12.30,58.64,0,37,-106.24,46,-107.24,39,-110.00,30,-113.03,47,-114.10
95,4275.00,5330.00,3.00,3,38,0.32,NLOS,98.17,5.19,-83.14,13.23,0.00,0,29,-105.39,47,-111.01,30,-114.35,37,-122.83,46,-123.11
96,4275.00,5330.00,3.00,3,38,0.32,NLOS,98.17,5.19,-83.14,13.23,0.00,0,29,-105.39,47,-111.01,30,-114.35,37,-122.83,46,-123.11
97,4275.00,5330.00,3.00,3,38,0.32,NLOS,98.17,5.19,-83.14,13.23,0.00,0,29,-105.39,47,-111.01,30,-114.35,37,-122.83,46,-123.11
98,4275.00,5330.00,3.00,3,38,0.32,NLOS,98.17,5.19,-83.14,13.23,0.00,0,29,-105.39,47,-111.01,30,-114.35,37,-122.83,46,-123.11
99,4275.00,5330.00,3.00,3,38,0.32,NLOS,98.17,5.19,-83.14,13.23,0.00,0,29,-105.39,47,-111.01,30,-114.35,37,-122.83,46,-123.11
100,4275.00,5330.00,3.00,3,38,0.32,NLOS,98.17,5.19,-83.14,13.23,0.00,0,29,-105.39,47,-111.01,30,-114.35,37,-122.83,46,-123.11
101,4275.00,5330.00,3.00,3,38,0.32,NLOS,98.17,5.19,-83.14,13.23,0.00,0,29,-105.39,47,-111.01,30,-114.35,37,-122.83,46,-123.11
102,4275.00,5330.00,3.00,3,38,0.32,NLOS,98.17,5.19,-83.14,13.23,0.00,0,29,-105.39,47,-111.01,30,-114.35,37,-122.83,46,-123.11
103,4275.00,5330.00,3.00,3,38,0.32,NLOS,98.17,5.19,-83.14,13.23,0.00,0,29,-105.39,47,-111.01,30,-114.35,37,-122.83,46,-123.11
104,4275.00,5330.00,3.00,3,38,0.32,NLOS,98.17,5.19,-83.14,13.23,0.00,0,29,-105.39,47,-111.01,30,-114.35,37,-122.83,46,-123.11
105,4275.00,5321.86,3.00,3,38,0.30,NLOS,99.35,5.19,-84.31,12.02,29.32,0,29,-105.32,47,-111.10,30,-114.43,37,-122.65,46,-123.04
106,4275.00,5305.57,3.00,3,38,0.25,NLOS,101.50,5.19,-86.46,9.81,58.64,0,29,-105.20,47,-111.28,30,-114.60,37,-122.28,46,-122.90
107,4275.00,5289.28,3.00,3,38,0.21,NLOS,103.42,4.76,-87.96,9.44,58.64,0,30,-109.12,37,-109.77,46,-113.52,39,-117.23,29,-117.78
108,4275.00,5272.99,3.00,3,38,0.18,NLOS,105.16,4.76,-89.70,7.64,58.64,0,30,-109.29,37,-109.38,46,-113.39,39,-117.50,29,-117.67
109,4275.00,5256.70,3.00,3,38,0.15,NLOS,106.74,-9.05,-77.47,22.44,58.64,0,47,-109.06,29,-110.69,46,-112.80,30,-117.23,37,-117.76
110,4275.00,5240.41,3.00,3,38,0.13,NLOS,108.19,-9.05,-78.92,20.95,58.64,0,47,-109.25,29,-110.59,46,-112.68,37,-117.36,30,-117.40
111,4275.00,5224.13,3.00,3,38,0.12,NLOS,109.54,3.28,-92.60,2.85,58.64,0,46,-98.49,29,-103.69,37,-109.27,47,-110.08,39,-121.61
112,4275.00,5207.84,3.00,3,38,0.10,NLOS,110.78,3.28,-93.85,1.51,58.64,0,46,-98.38,29,-103.60,37,-108.84,47,-110.27,39,-121.87
113,4275.00,5191.55,3.00,3,38,0.09,NLOS,111.94,-2.75,-88.98,9.93,58.64,0,37,-102.95,29,-105.17,46,-116.56,39,-119.99,30,-122.07
114,4275.00,5175.26,3.00,3,38,0.08,NLOS,113.03,-2.75,-90.07,8.63,58.64,0,37,-102.50,29,-105.09,46,-116.46,39,-120.24,30,-122.25
115,4275.00,5158.97,3.00,3,38,0.08,NLOS,114.05,1.09,-94.93,-1.32,58.64,0,37,-98.02,29,-105.91,47,-110.15,30,-111.98,46,-117.99
116,4275.00,5142.68,3.00,3,38,0.07,NLOS,115.02,1.09,-95.90,-2.49,58.64,0,37,-97.55,29,-105.84,47,-110.34,30,-112.15,46,-117.92
117,4278.61,5130.00,3.00,0,38,0.07,NLOS,115.76,1.22,-96.76,-0.49,58.64,0,46,-111.66,39,-112.01,37,-112.02,29,-117.59,30,-122.59
118,4294.89,5130.00,3.00,0,38,0.07,NLOS,115.86,1.22,-96.87,-0.59,58.64,0,46,-111.29,39,-112.02,37,-112.05,29,-117.93,30,-122.77
119,4311.18,5130.00,3.00,0,38,0.07,NLOS,116.02,-3.75,-92.05,-0.89,58.64,0,46,-98.11,37,-101.13,29,-106.15,39,-108.94,47,-110.43
120,4327.47,5130.00,3.00,0,38,0.06,NLOS,116.22,-3.75,-92.25,-1.14,58.64,0,46,-97.72,37,-101.19,29,-106.48,39,-108.96,47,-110.25
121,4343.76,5130.00,3.00,0,46,0.03,NLOS,129.09,-14.10,-94.77,-1.66,58.64,1,38,-99.75,37,-110.35,39,-110.36,29,-118.14,30,-121.44
122,4360.05,5130.00,3.00,0,46,0.03,NLOS,128.68,-14.10,-94.36,-1.17,58.64,0,38,-100.02,39,-110.38,37,-110.44,29,-118.46,30,-121.62
123,4376.34,5130.00,3.00,0,38,0.06,NLOS,117.03,8.38,-105.19,-7.71,58.64,1,47,-108.60,46,-108.75,45,-112.23,37,-114.11,30,-118.72
124,4392.62,5130.00,3.00,0,38,0.06,NLOS,117.37,8.38,-105.53,-8.08,58.64,0,46,-108.32,47,-108.42,45,-112.10,37,-114.22,30,-118.91
125,4408.91,5130.00,3.00,0,38,0.06,NLOS,117.73,-1.36,-96.15,2.83,58.64,0,37,-103.94,46,-108.76,30,-112.18,47,-112.86,29,-114.42
126,4425.20,5130.00,3.00,0,38,0.06,NLOS,118.12,-1.36,-96.53,2.45,58.64,0,37,-104.08,46,-108.31,47,-112.68,29,-114.71,39,-119.19
127,4441.49,5130.00,3.00,0,38,0.05,NLOS,118.52,-7.26,-91.04,5.26,58.64,0,46,-104.28,29,-111.60,37,-111.62,47,-112.80,39,-121.06
128,4457.78,5130.00,3.00,0,38,0.05,NLOS,118.94,-7.26,-91.45,4.77,58.64,0,46,-103.81,37,-111.77,29,-111.89,47,-112.62,39,-121.10
129,4474.07,5130.00,3.00,0,38,0.05,NLOS,119.37,-15.28,-83.87,12.28,58.64,0,46,-97.43,29,-114.58,47,-118.21,45,-119.14,37,-119.33
130,4475.00,5145.35,3.00,1,38,0.05,NLOS,118.84,-15.28,-83.34,12.89,58.64,0,46,-97.52,29,-114.63,47,-117.96,45,-119.34,37,-119.73
131,4475.00,5161.64,3.00,1,38,0.05,NLOS,118.24,2.80,-100.81,-8.44,58.64,0,45,-108.59,29,-110.61,47,-111.51,37,-112.85,39,-115.28
132,4475.00,5177.93,3.00,1,38,0.06,NLOS,117.63,2.80,-100.21,-7.76,58.64,0,45,-108.80,29,-110.66,47,-111.26,37,-113.25,39,-115.04
133,4475.00,5194.22,3.00,1,38,0.06,NLOS,117.02,-10.06,-86.74,9.27,58.64,0,46,-103.93,37,-114.21,47,-114.89,39,-115.22,29,-116.63
134,4475.00,5210.51,3.00,1,38,0.06,NLOS,116.41,-10.06,-86.13,9.96,58.64,0,46,-104.10,37,-114.59,47,-114.63,39,-114.97,29,-116.69
135,4475.00,5226.80,3.00,1,38,0.07,NLOS,115.80,2.62,-98.20,-2.01,58.64,0,47,-100.05,46,-104.00,37,-108.95,29,-111.47,30,-115.38
136,4475.00,5243.08,3.00,1,38,0.07,NLOS,115.20,2.62,-97.60,-1.45,58.64,0,47,-99.80,46,-104.19,37,-109.32,29,-111.54,30,-115.25
137,4475.00,5259.37,3.00,1,38,0.07,NLOS,114.60,-3.31,-91.07,8.70,58.64,0,46,-103.44,39,-110.86,30,-114.33,37,-114.44,47,-115.97
138,4475.00,5275.66,3.00,1,38,0.08,NLOS,114.02,-3.31,-90.49,9.37,58.64,0,46,-103.66,39,-110.60,30,-114.20,37,-114.79,47,-115.71
139,4475.00,5291.95,3.00,1,38,0.08,NLOS,113.46,-3.25,-89.98,8.05,58.64,0,47,-105.03,37,-108.77,30,-109.00,46,-110.85,39,-114.75
140,4475.00,5308.24,3.00,1,38,0.09,NLOS,112.92,-3.25,-89.45,8.57,58.64,0,47,-104.76,30,-108.87,37,-109.11,46,-111.07,39,-114.49
141,4475.00,5324.53,3.00,1,38,0.09,NLOS,112.42,6.23,-98.44,-4.81,58.64,0,39,-109.07,37,-113.26,47,-113.81,30,-114.84,29,-115.78
142,4475.00,5340.82,3.00,1,38,0.09,NLOS,111.97,6.23,-97.98,-4.30,58.64,0,39,-108.80,47,-113.55,37,-113.59,30,-114.72,29,-115.87
143,4475.00,5357.10,3.00,1,38,0.10,NLOS,111.57,-6.56,-84.79,9.45,58.64,0,46,-95.81,47,-104.15,37,-109.31,29,-109.53,39,-114.14
144,4475.00,5373.39,3.00,1,38,0.10,NLOS,111.24,-6.56,-84.46,9.94,58.64,0,46,-96.06,47,-103.89,29,-109.63,37,-109.63,39,-113.86
145,4475.00,5389.68,3.00,1,38,0.10,NLOS,110.97,-1.02,-89.73,9.04,58.64,0,39,-103.67,37,-109.30,47,-109.71,46,-110.72,29,-113.40
146,4475.00,5405.97,3.00,1,38,0.10,NLOS,110.79,-1.02,-89.54,9.16,58.64,0,39,-103.38,47,-109.45,37,-109.61,46,-110.97,29,-113.50
147,4475.00,5422.26,3.00,1,38,0.11,NLOS,110.68,3.31,-93.78,6.79,58.64,0,47,-109.35,39,-111.76,30,-113.61,46,-114.28,37,-117.44
148,4475.00,5438.55,3.00,1,38,0.11,NLOS,110.67,3.31,-93.77,6.75,58.64,0,47,-109.09,39,-111.47,30,-113.50,46,-114.54,37,-117.74
149,4475.00,5454.83,3.00,1,38,0.11,NLOS,110.74,7.72,-98.24,-0.08,58.64,0,37,-101.50,46,-106.28,39,-108.51,47,-110.03,29,-117.38
150,4475.00,5471.12,3.00,1,38,0.10,NLOS,110.90,7.72,-98.40,-0.11,58.64,0,37,-101.79,46,-106.54,39,-108.20,47,-109.77,29,-117.49
151,4475.00,5487.41,3.00,1,38,0.10,NLOS,111.14,3.96,-94.88,3.25,58.64,0,37,-111.94,39,-113.81,30,-114.42,47,-115.84,29,-117.35
152,4475.00,5503.70,3.00,1,38,0.10,NLOS,111.46,3.96,-95.19,2.98,58.64,0,37,-112.22,39,-113.49,30,-114.33,47,-115.59,29,-117.47
