Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp
65,3833.00,6730.00,2.00,3,31,0.06,NLOS,117.88,1.11,-98.77,0.63,0.00,0,32,-103.15,39,-106.31,40,-108.61,30,-110.16,48,-122.05
66,3833.00,6730.00,2.00,3,31,0.06,NLOS,117.88,1.11,-98.77,0.63,0.00,0,32,-103.15,39,-106.31,40,-108.61,30,-110.16,48,-122.05
67,3833.00,6730.00,2.00,3,31,0.06,NLOS,117.88,1.11,-98.77,0.63,0.00,0,32,-103.15,39,-106.31,40,-108.61,30,-110.16,48,-122.05
68,3833.00,6730.00,2.00,3,31,0.06,NLOS,117.88,1.11,-98.77,0.63,0.00,0,32,-103.15,39,-106.31,40,-108.61,30,-110.16,48,-122.05
69,3833.00,6730.00,2.00,3,31,0.06,NLOS,117.88,1.11,-98.77,0.63,0.00,0,32,-103.15,39,-106.31,40,-108.61,30,-110.16,48,-122.05
70,3833.00,6725.03,2.00,3,31,0.06,NLOS,117.88,11.27,-108.93,-6.63,17.87,0,30,-106.80,40,-107.37,39,-113.94,48,-114.08,32,-118.23
71,3833.00,6715.10,2.00,3,31,0.06,NLOS,117.90,11.27,-108.95,-6.66,35.75,0,30,-106.63,40,-107.57,39,-113.73,48,-114.08,32,-118.40
72,3833.00,6705.17,2.00,3,31,0.06,NLOS,117.93,11.27,-108.98,-6.70,35.75,0,30,-106.46,40,-107.77,39,-113.53,48,-114.08,32,-118.57
73,3833.00,6695.24,2.00,3,40,0.03,NLOS,128.62,-12.01,-96.39,3.97,35.75,1,31,-104.15,39,-105.91,22,-110.97,48,-114.51,32,-123.14
74,3833.00,6685.31,2.00,3,40,0.03,NLOS,128.82,-12.01,-96.59,3.74,35.75,0,31,-104.21,39,-105.71,22,-110.92,48,-114.51,32,-123.31
75,3833.00,6675.38,2.00,3,40,0.03,NLOS,129.02,-12.01,-96.79,3.51,35.75,0,31,-104.29,39,-105.51,22,-110.87,48,-114.52,32,-123.47
76,3833.00,6665.45,2.00,3,40,0.03,NLOS,129.22,-3.80,-105.20,-6.00,35.75,0,31,-104.83,22,-105.36,48,-106.83,39,-109.33,30,-112.45
77,3833.00,6655.52,2.00,3,40,0.03,NLOS,129.42,-3.80,-105.40,-6.21,35.75,0,31,-104.93,22,-105.31,48,-106.84,39,-109.13,30,-112.27
78,3833.00,6645.59,2.00,3,40,0.03,NLOS,129.62,-3.80,-105.60,-6.41,35.75,0,31,-105.05,22,-105.26,48,-106.85,39,-108.93,30,-112.09
79,3833.00,6635.66,2.00,3,40,0.03,NLOS,129.81,-8.12,-101.47,-3.20,35.75,0,31,-101.52,39,-103.98,32,-105.96,30,-117.36,22,-119.51
80,3833.00,6625.73,2.00,3,40,0.03,NLOS,130.01,-8.12,-101.67,-3.37,35.75,0,31,-101.67,39,-103.79,32,-106.11,30,-117.18,22,-119.47
81,3833.00,6615.80,2.00,3,40,0.03,NLOS,130.20,-8.12,-101.86,-3.53,35.75,0,31,-101.82,39,-103.59,32,-106.27,30,-116.99,22,-119.42
82,3833.00,6605.87,2.00,3,40,0.03,NLOS,130.40,-18.00,-92.18,8.67,35.75,0,31,-103.51,39,-110.54,48,-117.79,30,-122.37,22,-123.36
83,3833.00,6595.94,2.00,3,40,0.03,NLOS,130.59,-18.00,-92.37,8.52,35.75,0,31,-103.68,39,-110.35,48,-117.81,30,-122.18,22,-123.32
84,3833.00,6586.01,2.00,3,40,0.03,NLOS,130.78,-18.00,-92.56,8.37,35.75,0,31,-103.87,39,-110.16,48,-117.83,30,-121.99,22,-123.28
85,3833.00,6576.08,2.00,3,39,0.04,NLOS,124.78,-6.40,-98.16,-1.31,35.75,1,31,-100.90,30,-100.90,40,-109.67,22,-114.07,32,-115.77
86,3833.00,6566.15,2.00,3,39,0.04,NLOS,124.59,-6.40,-97.98,-1.13,35.75,0,30,-100.71,31,-101.09,40,-109.86,22,-114.04,32,-115.92
87,3833.00,6556.22,2.00,3,39,0.04,NLOS,124.41,-6.40,-97.80,-0.95,35.75,0,30,-100.51,31,-101.30,40,-110.05,22,-114.00,32,-116.07
88,3833.00,6546.29,2.00,3,31,0.05,NLOS,120.17,-5.02,-94.93,8.57,35.75,1,39,-105.88,30,-118.12,40,-118.98,48,-121.28,32,-121.80
89,3833.00,6536.36,2.00,3,31,0.05,NLOS,120.39,-5.02,-95.15,8.24,35.75,0,39,-105.70,30,-117.92,38,-117.99,40,-119.16,32,-121.95
90,3833.00,6533.57,2.00,1,31,0.05,NLOS,120.45,-5.02,-95.21,8.15,35.75,0,39,-105.65,30,-117.86,38,-117.95,40,-119.22,32,-121.99
91,3833.00,6543.50,2.00,1,31,0.05,NLOS,120.23,-5.02,-94.99,8.48,35.75,0,39,-105.83,30,-118.06,40,-119.03,48,-121.29,32,-121.84
92,3833.00,6553.43,2.00,1,39,0.04,NLOS,124.36,-9.44,-94.70,7.80,35.75,1,31,-108.09,22,-112.85,30,-113.02,40,-116.66,32,-121.08
93,3833.00,6563.36,2.00,1,39,0.04,NLOS,124.54,-9.44,-94.88,7.59,35.75,0,31,-107.88,22,-112.89,30,-113.21,40,-116.47,32,-120.93
94,3833.00,6573.29,2.00,1,39,0.04,NLOS,124.72,-9.44,-95.07,7.37,35.75,0,31,-107.68,22,-112.93,30,-113.41,40,-116.28,32,-120.78
95,3833.00,6583.22,2.00,1,31,0.05,NLOS,119.42,-8.79,-90.41,11.07,35.75,1,40,-105.56,48,-110.31,39,-110.69,22,-111.15,30,-112.03
96,3833.00,6593.15,2.00,1,31,0.05,NLOS,119.23,-8.79,-90.22,11.22,35.75,0,40,-105.37,48,-110.29,39,-110.88,22,-111.19,30,-112.22
97,3833.00,6603.08,2.00,1,31,0.05,NLOS,119.06,-8.79,-90.05,11.36,35.75,0,40,-105.17,48,-110.28,39,-111.07,22,-111.23,30,-112.41
98,3833.00,6613.01,2.00,1,31,0.05,NLOS,118.89,1.65,-100.32,-3.34,35.75,0,39,-97.76,40,-108.75,22,-114.70,30,-119.05,48,-121.49
99,3833.00,6622.94,2.00,1,31,0.06,NLOS,118.74,1.65,-100.17,-3.04,35.75,0,39,-97.96,40,-108.55,22,-114.74,30,-119.23,48,-121.48
100,3833.00,6632.87,2.00,1,31,0.06,NLOS,118.60,1.65,-100.03,-2.74,35.75,0,39,-98.15,40,-108.36,22,-114.78,30,-119.42,48,-121.46
101,3833.00,6642.80,2.00,1,31,0.06,NLOS,118.46,-8.82,-89.42,11.96,35.75,0,40,-105.43,30,-108.24,39,-111.93,32,-113.33,48,-124.87
102,3833.00,6652.73,2.00,1,31,0.06,NLOS,118.34,-8.82,-89.30,12.05,35.75,0,40,-105.24,30,-108.42,39,-112.12,32,-113.17,48,-124.86
103,3833.00,6662.66,2.00,1,31,0.06,NLOS,118.24,-8.82,-89.19,12.12,35.75,0,40,-105.04,30,-108.60,39,-112.32,32,-113.01,48,-124.85
104,3833.00,6672.59,2.00,1,31,0.06,NLOS,118.14,-4.64,-93.28,6.22,35.75,0,39,-102.17,48,-108.35,30,-109.08,40,-112.40,22,-115.30
105,3833.00,6682.52,2.00,1,31,0.06,NLOS,118.06,-4.64,-93.20,6.41,35.75,0,39,-102.37,48,-108.34,30,-109.25,40,-112.20,22,-115.35
106,3833.00,6692.45,2.00,1,31,0.06,NLOS,118.00,-4.64,-93.14,6.58,35.75,0,39,-102.57,48,-108.34,30,-109.43,40,-112.00,22,-115.40
107,3833.00,6702.38,2.00,1,31,0.06,NLOS,117.94,1.55,-99.28,1.81,35.75,0,39,-105.18,40,-105.91,48,-117.15,22,-119.09,32,-119.46
108,3833.00,6712.31,2.00,1,31,0.06,NLOS,117.91,1.55,-99.24,1.85,35.75,0,39,-105.38,40,-105.71,48,-117.14,22,-119.14,32,-119.29
109,3833.00,6722.24,2.00,1,31,0.06,NLOS,117.89,1.55,-99.22,1.86,35.75,0,40,-105.51,39,-105.58,48,-117.14,32,-119.12,22,-119.19
110,3830.83,6730.00,2.00,2,40,0.03,NLOS,127.96,-1.11,-106.63,-2.99,35.75,1,32,-109.82,31,-111.19,22,-114.30,39,-115.04,30,-117.54
111,3820.90,6730.00,2.00,2,40,0.03,NLOS,128.15,-1.11,-106.82,-3.28,35.75,0,32,-109.76,31,-110.68,22,-114.16,39,-115.23,30,-117.48
112,3810.97,6730.00,2.00,2,40,0.03,NLOS,128.35,-1.11,-107.01,-3.58,35.75,0,32,-109.70,31,-110.15,22,-114.02,39,-115.43,30,-117.42
113,3801.04,6730.00,2.00,2,31,0.07,NLOS,116.18,-3.70,-92.25,9.99,35.75,1,40,-107.21,39,-108.49,32,-109.63,30,-116.96,22,-120.64
114,3791.11,6730.00,2.00,2,31,0.07,NLOS,115.61,-3.70,-91.69,10.66,35.75,0,40,-107.40,39,-108.68,32,-109.57,30,-116.90,22,-120.50
115,3781.18,6730.00,2.00,2,31,0.07,NLOS,115.02,-3.70,-91.10,11.33,35.75,0,40,-107.59,39,-108.88,32,-109.51,30,-116.84,22,-120.36
116,3771.25,6730.00,2.00,2,31,0.08,NLOS,114.42,6.27,-100.47,0.96,35.75,0,39,-108.93,30,-110.78,22,-112.07,23,-112.88,40,-113.97
117,3761.32,6730.00,2.00,2,31,0.08,NLOS,113.79,6.27,-99.84,1.65,35.75,0,39,-109.13,30,-110.73,22,-111.93,23,-112.74,40,-114.17
118,3751.39,6730.00,2.00,2,31,0.09,NLOS,113.14,6.27,-99.19,2.35,35.75,0,39,-109.32,30,-110.68,22,-111.79,23,-112.60,40,-114.36
119,3741.46,6730.00,2.00,2,31,0.09,NLOS,112.46,-12.87,-79.37,19.36,35.75,0,39,-100.84,32,-107.96,40,-110.61,30,-113.39,22,-115.74
120,3731.53,6730.00,2.00,2,31,0.10,NLOS,111.75,-12.87,-78.66,20.19,35.75,0,39,-101.03,32,-107.91,40,-110.80,30,-113.34,22,-115.60
121,3721.60,6730.00,2.00,2,31,0.11,NLOS,111.02,-12.87,-77.93,21.05,35.75,0,39,-101.22,32,-107.86,40,-110.99,30,-113.29,22,-115.45
122,3711.67,6730.00,2.00,2,31,0.12,NLOS,110.25,-9.41,-80.62,20.66,35.75,0,39,-106.12,22,-107.33,40,-108.62,32,-113.19,30,-115.44
123,3701.74,6730.00,2.00,2,31,0.13,NLOS,109.44,-9.41,-79.81,21.53,35.75,0,39,-106.31,22,-107.19,40,-108.80,32,-113.15,30,-115.39
124,3691.81,6730.00,2.00,2,31,0.14,NLOS,108.60,-9.41,-78.97,22.42,35.75,0,39,-106.50,22,-107.04,40,-108.99,32,-113.11,30,-115.35
125,3681.88,6730.00,2.00,2,31,0.15,NLOS,107.71,6.32,-93.81,7.31,35.75,0,39,-105.70,40,-106.34,32,-111.01,23,-114.13,30,-116.53
126,3671.95,6730.00,2.00,2,31,0.16,NLOS,106.77,6.32,-92.88,8.35,35.75,0,39,-105.89,40,-106.53,32,-110.97,23,-113.98,30,-116.49
127,3662.02,6730.00,2.00,2,31,0.18,NLOS,105.78,6.32,-91.89,9.45,35.75,0,39,-106.08,40,-106.72,32,-110.94,23,-113.83,30,-116.45
128,3652.09,6730.00,2.00,2,31,0.20,NLOS,104.73,-2.47,-82.04,16.91,35.75,0,40,-101.60,30,-106.04,39,-109.25,22,-121.09,32,-122.39
129,3642.16,6730.00,2.00,2,31,0.22,NLOS,103.61,-2.47,-80.92,18.14,35.75,0,40,-101.79,30,-106.01,39,-109.43,22,-120.94,32,-122.36
130,3633.00,6730.00,2.00,1,31,0.24,NLOS,102.51,-2.47,-79.82,19.35,0.00,0,40,-101.96,30,-105.98,39,-109.60,22,-120.79,32,-122.33
131,3633.00,6730.00,2.00,1,31,0.24,NLOS,102.51,-2.47,-79.82,19.35,0.00,0,40,-101.96,30,-105.98,39,-109.60,22,-120.79,32,-122.33
132,3633.00,6730.00,2.00,1,31,0.24,NLOS,102.51,-2.47,-79.82,19.35,0.00,0,40,-101.96,30,-105.98,39,-109.60,22,-120.79,32,-122.33
133,3633.00,6730.00,2.00,1,31,0.24,NLOS,102.51,-2.47,-79.82,19.35,0.00,0,40,-101.96,30,-105.98,39,-109.60,22,-120.79,32,-122.33
134,3633.00,6730.00,2.00,1,31,0.24,NLOS,102.51,-2.47,-79.82,19.35,0.00,0,40,-101.96,30,-105.98,39,-109.60,22,-120.79,32,-122.33
135,3633.00,6730.00,2.00,1,31,0.24,NLOS,102.51,-2.47,-79.82,19.35,0.00,0,40,-101.96,30,-105.98,39,-109.60,22,-120.79,32,-122.33
136,3633.00,6730.00,2.00,1,31,0.24,NLOS,102.51,-2.47,-79.82,19.35,0.00,0,40,-101.96,30,-105.98,39,-109.60,22,-120.79,32,-122.33
137,3633.00,6730.00,2.00,1,31,0.24,NLOS,102.51,-2.47,-79.82,19.35,0.00,0,40,-101.96,30,-105.98,39,-109.60,22,-120.79,32,-122.33
138,3633.00,6730.00,2.00,1,31,0.24,NLOS,102.51,-2.47,-79.82,19.35,0.00,0,40,-101.96,30,-105.98,39,-109.60,22,-120.79,32,-122.33
139,3633.00,6730.00,2.00,1,31,0.24,NLOS,102.51,-2.47,-79.82,19.35,0.00,0,40,-101.96,30,-105.98,39,-109.60,22,-120.79,32,-122.33
140,3633.00,6734.97,2.00,1,31,0.24,NLOS,102.51,-2.47,-79.82,19.34,17.87,0,40,-101.89,30,-106.08,39,-109.67,22,-120.83,32,-122.23
141,3633.00,6744.90,2.00,1,31,0.24,NLOS,102.59,-4.70,-77.67,26.55,35.75,0,30,-109.42,32,-113.16,39,-113.17,40,-116.24,23,-123.25
142,3633.00,6754.83,2.00,1,31,0.24,NLOS,102.75,-4.70,-77.83,26.43,35.75,0,30,-109.61,32,-112.96,39,-113.30,40,-116.11,23,-123.18
143,3633.00,6764.76,2.00,1,31,0.23,NLOS,102.99,-4.70,-78.07,26.21,35.75,0,30,-109.79,32,-112.77,39,-113.44,40,-115.99,23,-123.10
144,3633.00,6774.69,2.00,1,31,0.22,NLOS,103.32,-9.55,-73.55,31.02,35.75,0,22,-111.54,39,-112.10,23,-115.62,30,-120.64,40,-120.71
145,3633.00,6784.62,2.00,1,31,0.22,NLOS,103.71,-9.55,-73.94,30.66,35.75,0,22,-111.62,39,-112.24,23,-115.55,40,-120.59,30,-120.82
146,3633.00,6794.55,2.00,1,31,0.21,NLOS,104.16,-9.55,-74.39,30.23,35.75,0,22,-111.70,39,-112.37,23,-115.48,40,-120.47,30,-121.00
147,3633.00,6804.48,2.00,1,31,0.20,NLOS,104.66,0.55,-84.99,19.82,35.75,0,40,-109.42,22,-113.33,39,-114.37,30,-116.29,32,-116.31
148,3633.00,6814.41,2.00,1,31,0.19,NLOS,105.20,0.55,-85.53,19.26,35.75,0,40,-109.30,22,-113.41,39,-114.51,32,-116.10,30,-116.47
149,3633.00,6824.34,2.00,1,31,0.18,NLOS,105.77,0.55,-86.10,18.67,35.75,0,40,-109.18,22,-113.49,39,-114.64,32,-115.89,30,-116.64
150,3633.00,6834.27,2.00,1,31,0.17,NLOS,106.36,-1.54,-84.60,18.50,35.75,0,39,-109.08,32,-109.86,22,-114.94,23,-117.34,30,-117.54
151,3633.00,6844.20,2.00,1,31,0.16,NLOS,106.97,-1.54,-85.21,17.89,35.75,0,39,-109.21,32,-109.65,22,-115.03,23,-117.27,30,-117.71
152,3633.00,6854.13,2.00,1,31,0.15,NLOS,107.58,-1.54,-85.83,17.26,35.75,0,39,-109.35,32,-109.43,22,-115.11,23,-117.21,40,-117.75
153,3633.00,6864.06,2.00,1,31,0.14,NLOS,108.21,1.36,-89.35,15.36,35.75,0,32,-110.80,23,-112.95,40,-115.42,39,-120.06,30,-120.56
