Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
10,3947.50,5323.10,3.00,1,14,0.06,NLOS,116.70,-0.91,-95.57,-67.79,7.26,24.74,0,8,-105.27,2,-108.77,19,-110.53,9,-111.84,13,-112.91,7,-113.59
11,3947.50,5329.97,3.00,1,14,0.06,NLOS,116.58,-0.91,-95.45,-67.67,7.45,24.74,0,8,-105.39,2,-108.82,19,-110.56,9,-111.71,13,-113.04,7,-113.67
12,3947.50,5336.85,3.00,1,14,0.06,NLOS,116.47,1.00,-97.24,-69.46,4.65,24.74,0,8,-105.71,15,-105.97,9,-109.87,12,-114.68,16,-114.77,3,-118.83
13,3947.50,5343.72,3.00,1,14,0.06,NLOS,116.36,1.00,-97.13,-69.35,4.75,24.74,0,8,-105.84,15,-105.86,9,-109.75,16,-114.71,12,-114.75,3,-118.82
14,3947.50,5350.59,3.00,1,14,0.06,NLOS,116.26,1.00,-97.03,-69.25,4.83,24.74,0,15,-105.75,8,-105.96,9,-109.62,16,-114.65,12,-114.82,3,-118.82
15,3947.50,5357.46,3.00,1,14,0.06,NLOS,116.16,1.00,-96.94,-69.16,4.91,24.74,0,15,-105.64,8,-106.09,9,-109.49,16,-114.58,12,-114.89,3,-118.81
16,3947.50,5364.34,3.00,1,14,0.06,NLOS,116.08,-5.94,-89.92,-62.14,5.44,24.74,0,9,-95.75,13,-107.74,3,-108.78,8,-112.03,17,-118.76,15,-119.37
17,3947.50,5371.21,3.00,1,14,0.07,NLOS,116.00,-5.94,-89.84,-62.06,5.41,24.74,0,9,-95.62,13,-107.87,3,-108.77,8,-112.16,17,-118.80,15,-119.26
18,3947.50,5378.08,3.00,1,14,0.07,NLOS,115.93,-5.94,-89.77,-61.99,5.37,24.74,0,9,-95.49,13,-107.99,3,-108.77,8,-112.28,17,-118.85,15,-119.14
19,3947.50,5384.95,3.00,1,14,0.07,NLOS,115.86,-5.94,-89.71,-61.92,5.32,24.74,0,9,-95.36,13,-108.12,3,-108.76,8,-112.41,17,-118.89,15,-119.03
20,3947.50,5391.83,3.00,1,14,0.07,NLOS,115.81,-0.47,-95.12,-67.33,10.51,24.74,0,9,-111.73,15,-112.53,20,-112.66,13,-113.13,8,-113.74,7,-115.37
21,3947.50,5398.70,3.00,1,14,0.07,NLOS,115.76,-0.47,-95.07,-67.29,10.54,24.74,0,9,-111.60,15,-112.42,20,-112.62,13,-113.26,8,-113.87,7,-115.45
22,3947.50,5405.57,3.00,1,14,0.07,NLOS,115.72,-0.47,-95.03,-67.25,10.55,24.74,0,9,-111.47,15,-112.30,20,-112.58,13,-113.38,8,-114.00,7,-115.53
23,3947.50,5412.45,3.00,1,14,0.07,NLOS,115.69,-0.47,-95.00,-67.22,10.55,24.74,0,9,-111.34,15,-112.18,20,-112.54,13,-113.50,8,-114.13,3,-115.54
24,3947.50,5419.32,3.00,1,14,0.07,NLOS,115.67,-4.62,-90.83,-63.05,16.58,24.74,0,9,-110.10,20,-115.57,15,-117.67,8,-118.17,2,-118.49,7,-118.55
25,3947.50,5426.19,3.00,1,14,0.07,NLOS,115.66,-4.62,-90.82,-63.03,16.53,24.74,0,9,-109.97,20,-115.53,15,-117.55,8,-118.30,2,-118.53,7,-118.63
26,3947.50,5433.06,3.00,1,14,0.07,NLOS,115.65,-4.62,-90.81,-63.03,16.46,24.74,0,9,-109.84,20,-115.49,15,-117.43,8,-118.43,2,-118.58,7,-118.71
27,3947.50,5439.94,3.00,1,14,0.07,NLOS,115.66,-4.62,-90.82,-63.03,16.39,24.74,0,9,-109.71,20,-115.45,15,-117.31,8,-118.56,2,-118.63,7,-118.79
28,3947.50,5446.81,3.00,1,14,0.07,NLOS,115.67,-5.27,-90.18,-62.40,5.26,24.74,0,9,-98.52,8,-99.66,15,-106.29,13,-109.06,4,-114.96,2,-115.57
29,3947.50,5453.68,3.00,1,14,0.07,NLOS,115.69,-5.27,-90.20,-62.42,5.21,24.74,0,9,-98.39,8,-99.79,15,-106.17,13,-109.17,4,-114.91,2,-115.61
30,3947.50,5460.55,3.00,1,14,0.07,NLOS,115.72,-5.27,-90.23,-62.45,5.16,24.74,0,9,-98.26,8,-99.92,15,-106.05,13,-109.29,4,-114.87,2,-115.66
31,3947.50,5467.43,3.00,1,14,0.07,NLOS,115.76,-5.27,-90.27,-62.49,5.09,24.74,0,9,-98.13,8,-100.05,15,-105.93,13,-109.41,4,-114.82,2,-115.71
32,3947.50,5474.30,3.00,1,14,0.07,NLOS,115.81,11.46,-107.04,-79.26,3.24,24.74,0,15,-113.76,7,-114.02,8,-118.20,19,-119.18,9,-119.20,2,-120.79
33,3947.50,5481.17,3.00,1,14,0.07,NLOS,115.86,11.46,-107.10,-79.32,3.14,24.74,0,15,-113.64,7,-114.10,8,-118.33,9,-119.08,19,-119.23,2,-120.83
34,3947.50,5488.05,3.00,1,14,0.07,NLOS,115.93,11.46,-107.16,-79.38,3.04,24.74,0,15,-113.51,7,-114.18,8,-118.46,9,-118.95,19,-119.27,2,-120.88
35,3947.50,5494.92,3.00,1,14,0.07,NLOS,116.00,11.46,-107.24,-79.45,2.92,24.74,0,15,-113.38,7,-114.25,8,-118.59,9,-118.82,19,-119.31,2,-120.93
36,3947.50,5501.79,3.00,1,14,0.06,NLOS,116.08,10.53,-106.39,-78.61,0.43,24.74,0,8,-111.89,19,-113.22,15,-113.27,2,-115.78,9,-116.84,13,-117.50
37,3947.50,5508.66,3.00,1,14,0.06,NLOS,116.16,10.53,-106.47,-78.69,0.36,24.74,0,8,-112.02,15,-113.14,19,-113.26,2,-115.83,9,-116.72,13,-117.62
38,3947.50,5515.54,3.00,1,14,0.06,NLOS,116.26,10.53,-106.57,-78.79,0.27,24.74,0,8,-112.15,15,-113.01,19,-113.30,2,-115.88,9,-116.59,13,-117.73
39,3947.50,5522.41,3.00,1,14,0.06,NLOS,116.36,10.53,-106.67,-78.89,0.18,24.74,0,8,-112.28,15,-112.88,19,-113.35,2,-115.93,9,-116.46,13,-117.84
40,3947.50,5529.28,3.00,1,14,0.06,NLOS,116.47,-1.99,-94.26,-66.48,10.61,24.74,0,9,-108.21,13,-111.46,15,-112.68,16,-113.60,19,-116.17,4,-116.18
41,3947.50,5536.15,3.00,1,14,0.06,NLOS,116.58,-1.99,-94.37,-66.59,10.44,24.74,0,9,-108.09,13,-111.57,15,-112.55,16,-113.53,4,-116.13,19,-116.22
42,3947.50,5543.03,3.00,1,14,0.06,NLOS,116.70,-1.99,-94.49,-66.71,10.27,24.74,0,9,-107.96,13,-111.68,15,-112.41,16,-113.46,4,-116.09,10,-116.20
43,3947.50,5549.90,3.00,1,14,0.06,NLOS,116.83,-1.99,-94.62,-66.84,10.09,24.74,0,9,-107.84,13,-111.79,15,-112.28,16,-113.39,4,-116.05,10,-116.11
44,3947.50,5556.77,3.00,1,14,0.06,NLOS,116.96,1.88,-98.62,-70.84,3.72,24.74,0,9,-103.44,8,-111.68,12,-114.15,15,-114.25,27,-117.72,24,-119.27
45,3947.50,5563.65,3.00,1,14,0.06,NLOS,117.10,1.88,-98.76,-70.98,3.50,24.74,0,9,-103.32,8,-111.80,15,-114.12,12,-114.21,27,-117.69,24,-119.30
46,3947.50,5570.52,3.00,1,14,0.06,NLOS,117.24,1.88,-98.90,-71.12,3.27,24.74,0,9,-103.20,8,-111.93,15,-113.98,12,-114.27,27,-117.66,24,-119.33
47,3947.50,5577.39,3.00,1,14,0.06,NLOS,117.39,1.88,-99.05,-71.27,3.03,24.74,0,9,-103.08,8,-112.06,15,-113.84,12,-114.33,27,-117.63,24,-119.35
48,3947.50,5584.26,3.00,1,14,0.06,NLOS,117.54,0.89,-98.21,-70.43,2.07,24.74,0,9,-100.67,2,-111.68,7,-114.40,4,-114.78,10,-115.54,15,-115.94
49,3947.50,5591.14,3.00,1,14,0.06,NLOS,117.69,0.89,-98.37,-70.59,1.80,24.74,0,9,-100.55,2,-111.73,7,-114.47,4,-114.74,10,-115.45,15,-115.80
50,3947.50,5598.01,3.00,1,14,0.06,NLOS,117.85,0.89,-98.53,-70.75,1.54,24.74,0,9,-100.44,2,-111.78,7,-114.55,4,-114.70,10,-115.37,15,-115.66
51,3947.50,5604.88,3.00,1,14,0.06,NLOS,118.02,0.89,-98.69,-70.91,1.27,24.74,0,9,-100.32,2,-111.83,7,-114.62,4,-114.66,10,-115.28,15,-115.52
52,3947.50,5611.76,3.00,1,14,0.05,NLOS,118.18,5.87,-103.83,-76.05,-1.11,24.74,0,13,-104.68,7,-108.35,9,-109.51,20,-114.09,8,-117.73,19,-118.62
53,3947.50,5618.63,3.00,1,14,0.05,NLOS,118.35,5.87,-104.00,-76.22,-1.23,24.74,0,13,-104.79,7,-108.42,9,-109.40,20,-114.07,8,-117.85,19,-118.66
54,3947.50,5625.50,3.00,1,14,0.05,NLOS,118.52,5.87,-104.17,-76.39,-1.37,24.74,0,13,-104.89,7,-108.49,9,-109.29,20,-114.04,8,-117.98,19,-118.71
55,3947.50,5632.37,3.00,1,14,0.05,NLOS,118.70,5.87,-104.35,-76.57,-1.50,24.74,0,13,-104.99,7,-108.56,9,-109.18,20,-114.02,8,-118.10,19,-118.76
56,3947.50,5639.25,3.00,1,14,0.05,NLOS,118.88,-0.71,-97.94,-70.16,-1.67,24.74,0,9,-96.46,10,-108.80,8,-113.76,25,-116.11,15,-116.39,20,-116.54
57,3947.50,5646.12,3.00,1,14,0.05,NLOS,119.06,-0.71,-98.12,-70.34,-1.95,24.74,0,9,-96.35,10,-108.71,8,-113.88,25,-116.12,15,-116.25,20,-116.52
58,3947.50,5652.99,3.00,1,14,0.05,NLOS,119.24,-0.71,-98.31,-70.52,-2.23,24.74,0,9,-96.25,10,-108.62,8,-114.00,15,-116.10,25,-116.13,20,-116.50
59,3947.50,5659.86,3.00,1,14,0.05,NLOS,119.42,-0.71,-98.49,-70.71,-2.51,24.74,0,9,-96.15,10,-108.52,8,-114.12,15,-115.95,25,-116.13,20,-116.47
60,3947.50,5666.74,3.00,1,14,0.05,NLOS,119.61,-7.14,-92.24,-64.46,5.75,24.74,0,15,-100.42,9,-102.47,20,-110.28,16,-116.77,10,-120.26,3,-120.34
61,3947.50,5673.61,3.00,1,14,0.05,NLOS,119.79,-7.14,-92.43,-64.65,5.44,24.74,0,15,-100.26,9,-102.38,20,-110.26,16,-116.70,10,-120.17,3,-120.36
62,3947.50,5680.48,3.00,1,14,0.05,NLOS,119.98,-7.14,-92.62,-64.84,5.13,24.74,0,15,-100.11,9,-102.28,20,-110.24,16,-116.62,10,-120.08,3,-120.38
63,3947.50,5687.36,3.00,1,14,0.05,NLOS,120.17,-7.14,-92.81,-65.03,4.82,24.74,0,15,-99.96,9,-102.19,20,-110.22,16,-116.55,10,-119.98,3,-120.40
64,3947.50,5694.23,3.00,1,14,0.05,NLOS,120.36,3.32,-103.46,-75.68,-1.55,24.74,0,8,-105.04,20,-106.14,3,-111.01,9,-113.34,16,-113.63,19,-117.73
65,3947.50,5701.10,3.00,1,14,0.05,NLOS,120.55,3.32,-103.65,-75.87,-1.69,24.74,0,8,-105.15,20,-106.13,3,-111.03,9,-113.25,16,-113.55,19,-117.78
66,3947.50,5707.97,3.00,1,14,0.05,NLOS,120.74,3.32,-103.84,-76.06,-1.84,24.74,0,8,-105.27,20,-106.11,3,-111.05,9,-113.17,16,-113.47,19,-117.83
67,3947.50,5714.85,3.00,1,14,0.04,NLOS,120.93,3.32,-104.03,-76.25,-1.98,24.74,0,8,-105.39,20,-106.09,3,-111.07,9,-113.09,16,-113.40,19,-117.88
68,3947.50,5721.72,3.00,1,14,0.04,NLOS,121.13,-2.59,-98.32,-70.54,5.21,24.74,0,9,-106.76,8,-108.51,15,-113.65,13,-115.04,21,-117.68,5,-119.60
69,3947.50,5728.59,3.00,1,14,0.04,NLOS,121.32,-2.59,-98.51,-70.73,5.01,24.74,0,9,-106.69,8,-108.63,15,-113.49,13,-115.14,21,-117.62,5,-119.55
70,3947.50,5735.46,3.00,1,14,0.04,NLOS,121.51,-2.59,-98.70,-70.92,4.81,24.74,0,9,-106.62,8,-108.75,15,-113.33,13,-115.23,21,-117.57,5,-119.50
71,3947.50,5742.34,3.00,1,14,0.04,NLOS,121.70,-2.59,-98.90,-71.11,4.61,24.74,0,9,-106.55,8,-108.86,15,-113.17,13,-115.32,21,-117.51,10,-119.41
72,3947.50,5749.21,3.00,1,9,0.04,NLOS,122.83,-0.28,-102.34,-74.55,-3.52,24.74,1,10,-102.42,8,-104.95,15,-108.04,3,-108.28,14,-109.67,24,-113.33
73,3947.50,5756.08,3.00,1,9,0.04,NLOS,122.77,-0.28,-102.27,-74.49,-3.47,24.74,0,10,-102.32,8,-105.07,15,-107.88,3,-108.31,14,-109.86,24,-113.36
74,3947.50,5762.96,3.00,1,9,0.04,NLOS,122.71,-0.28,-102.22,-74.43,-3.43,24.74,0,10,-102.23,8,-105.18,15,-107.72,3,-108.33,14,-110.05,24,-113.39
75,3947.50,5769.83,3.00,1,9,0.04,NLOS,122.66,-0.28,-102.16,-74.38,-3.40,24.74,0,10,-102.13,8,-105.29,15,-107.55,3,-108.36,14,-110.25,24,-113.42
76,3947.50,5776.70,3.00,1,14,0.04,NLOS,122.66,-6.36,-96.08,-68.30,6.31,24.74,1,15,-104.71,9,-110.64,20,-111.32,8,-111.96,2,-112.76,21,-116.14
77,3947.50,5783.57,3.00,1,14,0.04,NLOS,122.85,-6.36,-96.27,-68.49,6.03,24.74,0,15,-104.54,9,-110.59,20,-111.31,8,-112.07,2,-112.81,21,-116.09
78,3947.50,5790.45,3.00,1,14,0.04,NLOS,123.04,-6.36,-96.46,-68.68,5.74,24.74,0,15,-104.38,9,-110.55,20,-111.30,8,-112.18,2,-112.86,21,-116.03
79,3947.50,5797.32,3.00,1,14,0.04,NLOS,123.23,-6.36,-96.65,-68.87,5.45,24.74,0,15,-104.21,9,-110.51,20,-111.29,8,-112.29,2,-112.91,21,-115.98
80,3947.50,5804.19,3.00,1,14,0.04,NLOS,123.42,-8.81,-94.40,-66.61,9.71,24.74,0,15,-105.30,16,-111.70,9,-113.54,3,-115.94,8,-116.72,4,-118.51
81,3947.50,5811.06,3.00,1,14,0.04,NLOS,123.61,-8.81,-94.58,-66.80,9.39,24.74,0,15,-105.13,16,-111.62,9,-113.51,3,-115.96,8,-116.83,4,-118.47
82,3947.50,5817.94,3.00,1,14,0.04,NLOS,123.80,-8.81,-94.77,-66.99,9.08,24.74,0,15,-104.95,16,-111.53,9,-113.48,3,-115.99,8,-116.94,4,-118.44
83,3947.50,5824.81,3.00,1,14,0.04,NLOS,123.98,-8.81,-94.96,-67.18,8.76,24.74,0,15,-104.78,16,-111.45,9,-113.45,3,-116.02,8,-117.05,4,-118.41
84,3947.50,5831.68,3.00,1,9,0.04,NLOS,122.32,-8.12,-93.98,-66.20,3.40,24.74,1,14,-99.34,15,-102.31,5,-107.59,20,-111.65,25,-113.80,10,-114.28
85,3947.50,5838.56,3.00,1,9,0.04,NLOS,122.31,-8.12,-93.96,-66.18,3.48,24.74,0,14,-99.52,15,-102.14,5,-107.54,20,-111.64,25,-113.81,10,-114.17
86,3947.50,5845.43,3.00,1,9,0.04,NLOS,122.29,-8.12,-93.95,-66.17,3.54,24.74,0,14,-99.70,15,-101.96,5,-107.49,20,-111.64,25,-113.83,10,-114.07
87,3947.50,5852.30,3.00,1,9,0.04,NLOS,122.28,-8.12,-93.94,-66.16,3.59,24.74,0,14,-99.89,15,-101.78,5,-107.44,20,-111.64,25,-113.84,10,-113.96
88,3947.50,5859.17,3.00,1,15,0.03,NLOS,125.26,0.99,-106.04,-78.25,-2.25,24.74,1,10,-106.39,14,-110.67,9,-111.10,19,-118.23,20,-119.82,26,-120.91
89,3947.50,5866.05,3.00,1,15,0.03,NLOS,125.08,0.99,-105.86,-78.07,-2.10,24.74,0,10,-106.28,14,-110.85,9,-111.09,19,-118.28,20,-119.82,26,-120.90
90,3947.50,5872.92,3.00,1,15,0.03,NLOS,124.90,0.99,-105.67,-77.89,-1.94,24.74,0,10,-106.17,14,-111.03,9,-111.10,19,-118.34,20,-119.82,26,-120.88
91,3947.50,5879.79,3.00,1,15,0.04,NLOS,124.72,0.99,-105.49,-77.71,-1.79,24.74,0,10,-106.07,9,-111.10,14,-111.21,19,-118.39,20,-119.82,26,-120.87
92,3947.50,5886.66,3.00,1,9,0.04,NLOS,122.29,-2.70,-99.37,-71.59,-0.51,24.74,1,14,-100.46,20,-101.56,15,-106.35,4,-109.75,16,-111.37,8,-114.07
93,3947.50,5893.54,3.00,1,9,0.04,NLOS,122.31,-2.70,-99.39,-71.60,-0.44,24.74,0,14,-100.64,20,-101.56,15,-106.16,4,-109.72,16,-111.28,8,-114.17
94,3947.50,5900.41,3.00,1,9,0.04,NLOS,122.32,-2.70,-99.40,-71.62,-0.38,24.74,0,14,-100.81,20,-101.56,15,-105.98,4,-109.69,16,-111.19,8,-114.28
95,3947.50,5907.28,3.00,1,9,0.04,NLOS,122.35,-2.70,-99.43,-71.64,-0.32,24.74,0,14,-100.99,20,-101.57,15,-105.79,4,-109.66,16,-111.11,8,-114.38
96,3947.50,5914.16,3.00,1,9,0.04,NLOS,122.37,4.76,-106.91,-79.13,-5.23,24.74,0,8,-106.29,15,-108.68,3,-109.27,10,-109.44,14,-111.69,26,-116.75
97,3947.50,5921.03,3.00,1,9,0.04,NLOS,122.40,4.76,-106.94,-79.16,-5.26,24.74,0,8,-106.40,15,-108.49,3,-109.30,10,-109.33,14,-111.86,26,-116.74
98,3947.50,5927.90,3.00,1,9,0.04,NLOS,122.43,4.76,-106.97,-79.19,-5.29,24.74,0,8,-106.50,15,-108.30,10,-109.22,3,-109.33,14,-112.03,26,-116.73
99,3947.50,5934.77,3.00,1,9,0.04,NLOS,122.47,4.76,-107.01,-79.23,-5.34,24.74,0,8,-106.60,15,-108.11,10,-109.11,3,-109.37,14,-112.20,26,-116.72
100,3947.50,5941.65,3.00,1,9,0.04,NLOS,122.51,4.75,-107.05,-79.27,-2.68,24.74,0,14,-107.60,15,-109.39,10,-113.18,19,-117.20,8,-118.31,20,-118.56
101,3947.50,5948.52,3.00,1,9,0.04,NLOS,122.56,4.75,-107.09,-79.31,-2.72,24.74,0,14,-107.77,15,-109.20,10,-113.07,19,-117.25,8,-118.41,20,-118.57
102,3947.50,5955.39,3.00,1,9,0.04,NLOS,122.61,4.75,-107.14,-79.36,-2.77,24.74,0,14,-107.94,15,-109.01,10,-112.95,19,-117.31,8,-118.51,20,-118.58
103,3947.50,5962.26,3.00,1,9,0.04,NLOS,122.66,4.75,-107.19,-79.41,-2.82,24.74,0,14,-108.10,15,-108.82,10,-112.84,19,-117.36,20,-118.59,16,-118.60
104,3947.50,5969.14,3.00,1,9,0.04,NLOS,122.71,1.00,-103.49,-75.71,0.01,24.74,0,15,-105.78,26,-110.48,14,-110.60,10,-112.92,16,-115.56,25,-117.01
105,3947.50,5976.01,3.00,1,9,0.04,NLOS,122.77,1.00,-103.55,-75.77,-0.14,24.74,0,15,-105.59,26,-110.46,14,-110.76,10,-112.81,16,-115.47,25,-117.03
106,3947.50,5982.88,3.00,1,9,0.04,NLOS,122.83,1.00,-103.61,-75.83,-0.30,24.74,0,15,-105.40,26,-110.45,14,-110.93,10,-112.69,16,-115.37,25,-117.04
107,3947.50,5989.76,3.00,1,9,0.04,NLOS,122.90,1.00,-103.68,-75.90,-0.47,24.74,0,15,-105.20,26,-110.44,14,-111.09,10,-112.58,16,-115.28,25,-117.06
108,3947.50,5996.63,3.00,1,9,0.04,NLOS,122.97,-3.77,-98.98,-71.20,-1.74,24.74,0,15,-98.48,14,-104.02,20,-111.71,21,-115.37,4,-115.61,8,-116.99
109,3947.50,6003.50,3.00,1,9,0.04,NLOS,123.04,-3.77,-99.05,-71.27,-1.92,24.74,0,15,-98.29,14,-104.18,20,-111.73,21,-115.32,4,-115.59,8,-117.09
110,3947.50,6010.37,3.00,1,9,0.04,NLOS,123.11,-3.77,-99.13,-71.35,-2.12,24.74,0,15,-98.10,14,-104.34,20,-111.74,21,-115.26,4,-115.57,8,-117.19
111,3947.50,6017.25,3.00,1,9,0.04,NLOS,123.19,-3.77,-99.20,-71.42,-2.32,24.74,0,15,-97.90,14,-104.49,20,-111.76,21,-115.21,4,-115.55,8,-117.28
112,3947.50,6024.12,3.00,1,9,0.04,NLOS,123.27,-0.61,-102.44,-74.66,6.62,24.74,0,14,-114.31,20,-115.37,4,-116.11,8,-116.47,15,-118.01,16,-119.20
113,3947.50,6030.99,3.00,1,9,0.04,NLOS,123.35,-0.61,-102.52,-74.74,6.57,24.74,0,14,-114.47,20,-115.39,4,-116.09,8,-116.57,15,-117.82,16,-119.10
114,3947.50,6037.86,3.00,1,9,0.04,NLOS,123.44,-0.61,-102.61,-74.83,6.51,24.74,0,14,-114.62,20,-115.40,4,-116.07,8,-116.66,15,-117.63,16,-119.01
115,3947.50,6044.74,3.00,1,9,0.04,NLOS,123.53,-0.61,-102.70,-74.92,6.44,24.74,0,14,-114.78,20,-115.42,4,-116.05,8,-116.76,15,-117.44,16,-118.91
116,3947.50,6043.39,3.00,3,9,0.04,NLOS,123.51,-0.61,-102.68,-74.90,6.45,24.74,0,14,-114.75,20,-115.42,4,-116.05,8,-116.74,15,-117.47,16,-118.93
117,3947.50,6036.52,3.00,3,15,0.05,NLOS,120.40,-17.04,-83.14,-55.36,24.32,24.74,1,5,-107.59,9,-110.51,10,-113.17,8,-114.35,19,-114.54,21,-117.07
118,3947.50,6029.64,3.00,3,15,0.05,NLOS,120.59,-17.04,-83.33,-55.55,24.12,24.74,0,5,-107.64,9,-110.42,10,-113.29,8,-114.25,19,-114.48,21,-117.12
119,3947.50,6022.77,3.00,3,15,0.05,NLOS,120.78,-17.04,-83.52,-55.74,23.92,24.74,0,5,-107.69,9,-110.34,10,-113.41,8,-114.16,19,-114.43,21,-117.17
120,3947.50,6015.90,3.00,3,15,0.04,NLOS,120.97,-17.04,-83.71,-55.93,23.71,24.74,0,5,-107.73,9,-110.26,10,-113.53,8,-114.06,19,-114.37,21,-117.22
121,3947.50,6009.03,3.00,3,9,0.04,NLOS,123.10,-7.04,-95.84,-68.06,1.44,24.74,1,10,-101.16,15,-101.70,14,-104.03,20,-110.29,21,-117.16,32,-117.67
122,3947.50,6002.15,3.00,3,9,0.04,NLOS,123.02,-7.04,-95.77,-67.99,1.59,24.74,0,10,-101.28,15,-101.89,14,-103.87,20,-110.28,21,-117.21,32,-117.69
123,3947.50,5995.28,3.00,3,9,0.04,NLOS,122.95,-7.04,-95.70,-67.92,1.74,24.74,0,10,-101.39,15,-102.08,14,-103.71,20,-110.26,21,-117.26,32,-117.70
124,3947.50,5988.41,3.00,3,9,0.04,NLOS,122.88,-7.04,-95.63,-67.85,1.88,24.74,0,10,-101.51,15,-102.28,14,-103.55,20,-110.25,21,-117.31,32,-117.71
125,3947.50,5981.54,3.00,3,9,0.04,NLOS,122.82,1.55,-104.15,-76.37,-1.12,24.74,0,14,-106.35,15,-107.45,2,-108.41,16,-109.64,10,-112.08,20,-113.69
126,3947.50,5974.66,3.00,3,9,0.04,NLOS,122.76,1.55,-104.09,-76.31,-1.06,24.74,0,14,-106.19,15,-107.64,2,-108.36,16,-109.73,10,-112.20,20,-113.67
127,3947.50,5967.79,3.00,3,9,0.04,NLOS,122.70,1.55,-104.03,-76.25,-1.00,24.74,0,14,-106.02,15,-107.83,2,-108.32,16,-109.82,10,-112.31,20,-113.66
128,3947.50,5960.92,3.00,3,9,0.04,NLOS,122.65,1.55,-103.98,-76.20,-0.96,24.74,0,14,-105.86,15,-108.03,2,-108.27,16,-109.91,10,-112.42,20,-113.65
129,3947.50,5954.04,3.00,3,15,0.04,NLOS,122.70,-6.52,-95.96,-68.18,2.95,24.74,1,9,-100.06,14,-107.76,3,-109.86,10,-112.39,16,-113.75,19,-117.39
130,3947.50,5947.17,3.00,3,15,0.04,NLOS,122.89,-6.52,-96.15,-68.37,2.71,24.74,0,9,-100.01,14,-107.59,3,-109.82,10,-112.51,16,-113.84,19,-117.33
131,3947.50,5940.30,3.00,3,15,0.04,NLOS,123.08,-6.52,-96.34,-68.56,2.47,24.74,0,9,-99.96,14,-107.42,3,-109.79,10,-112.62,16,-113.93,19,-117.28
132,3947.50,5933.43,3.00,3,15,0.04,NLOS,123.27,-6.52,-96.53,-68.75,2.23,24.74,0,9,-99.92,14,-107.25,3,-109.75,10,-112.73,16,-114.02,19,-117.22
133,3947.50,5926.55,3.00,3,15,0.04,NLOS,123.46,-8.05,-95.19,-67.40,8.27,24.74,0,9,-108.83,14,-108.93,16,-111.38,8,-111.55,21,-113.42,10,-113.82
