Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp
148,6751.50,4021.50,22.25,1,47,0.17,LOS,95.02,-1.73,-73.07,2.49,0.00,0,41,-79.10,35,-85.11,48,-95.05,40,-96.41,42,-100.69
149,6751.50,4021.50,22.25,1,47,0.17,LOS,95.02,-1.73,-73.07,2.49,0.00,0,41,-79.10,35,-85.11,48,-95.05,40,-96.41,42,-100.69
150,6751.50,4029.19,22.25,1,47,0.16,LOS,95.09,-1.73,-73.14,2.34,27.68,0,41,-78.91,35,-85.08,48,-94.92,40,-96.57,42,-100.56
151,6751.50,4044.57,22.25,1,41,0.37,NLOS,101.93,-13.17,-68.55,4.00,55.36,1,47,-73.94,35,-78.95,48,-94.94,42,-102.38,34,-103.52
152,6751.50,4059.94,22.25,1,41,0.37,NLOS,101.63,-13.17,-68.25,4.39,55.36,0,47,-74.07,35,-78.89,48,-94.68,42,-102.12,34,-103.60
153,6751.50,4075.32,22.25,1,41,0.38,NLOS,101.37,-0.27,-80.89,-4.76,55.36,0,47,-78.75,35,-81.42,42,-92.06,48,-100.62,34,-105.39
154,6751.50,4090.70,22.25,1,41,0.38,NLOS,101.17,-0.27,-80.69,-4.51,55.36,0,47,-78.90,35,-81.36,42,-91.79,48,-100.36,34,-105.48
155,6751.50,4106.08,22.25,1,47,0.14,LOS,95.79,-2.27,-73.31,1.31,55.36,1,35,-77.02,41,-80.64,48,-91.07,40,-100.78,42,-106.80
156,6751.50,4121.46,22.25,1,47,0.14,LOS,95.94,-2.27,-73.45,1.11,55.36,0,35,-76.96,41,-80.56,48,-90.81,40,-101.06,42,-106.53
157,6751.50,4136.83,22.25,1,47,0.13,LOS,96.08,1.22,-77.08,-1.71,55.36,0,41,-79.40,35,-79.51,34,-100.96,42,-102.63,48,-102.88
158,6751.50,4152.21,22.25,1,47,0.13,LOS,96.23,1.22,-77.23,-1.86,55.36,0,41,-79.45,35,-79.46,34,-101.06,42,-102.35,48,-102.62
159,6751.50,4167.59,22.25,1,47,0.12,LOS,96.38,-1.81,-74.35,3.00,55.36,0,35,-81.65,41,-82.45,48,-96.35,40,-101.73,34,-102.31
160,6751.50,4182.97,22.25,1,47,0.12,LOS,96.52,-1.81,-74.49,2.88,55.36,0,35,-81.60,41,-82.62,48,-96.09,40,-102.00,34,-102.41
161,6751.50,4198.35,22.25,1,47,0.12,LOS,96.67,-3.51,-72.94,5.42,55.36,0,41,-82.03,35,-84.97,48,-99.82,40,-102.32,34,-102.48
162,6751.50,4213.72,22.25,1,47,0.11,LOS,96.82,-3.51,-73.09,5.38,55.36,0,41,-82.31,35,-84.92,48,-99.57,34,-102.58,40,-102.58
163,6751.50,4229.10,22.25,1,47,0.11,LOS,96.96,-7.39,-69.35,7.85,55.36,0,35,-79.96,41,-83.34,48,-89.31,42,-92.99,40,-100.84
164,6751.50,4244.48,22.25,1,47,0.10,LOS,97.11,-7.39,-69.50,7.75,55.36,0,35,-79.91,41,-83.70,48,-89.07,42,-92.69,40,-101.09
165,6751.50,4259.86,22.25,1,47,0.10,LOS,97.26,-6.52,-70.52,5.33,55.36,0,35,-80.73,41,-83.90,34,-94.53,42,-98.86,48,-108.59
166,6751.50,4275.24,22.25,1,47,0.10,LOS,97.40,-6.52,-70.66,5.24,55.36,0,35,-80.69,41,-84.33,34,-94.64,42,-98.54,48,-108.36
167,6751.50,4290.61,22.25,1,47,0.09,LOS,97.55,1.44,-78.77,-1.46,55.36,0,35,-85.35,41,-92.12,48,-96.70,42,-104.67,34,-106.62
168,6751.50,4305.99,22.25,1,47,0.09,LOS,97.69,1.44,-78.91,-1.59,55.36,0,35,-85.31,41,-92.60,48,-96.49,42,-104.34,34,-106.73
169,6751.50,4321.37,22.25,1,47,0.09,LOS,97.84,-0.54,-77.08,2.63,55.36,0,35,-83.08,41,-84.99,48,-99.23,42,-101.68,34,-105.62
170,6751.50,4336.75,22.25,1,47,0.08,LOS,97.98,-0.54,-77.22,2.62,55.36,0,35,-83.05,41,-85.49,48,-99.03,42,-101.34,34,-105.73
171,6751.50,4352.13,22.25,1,47,0.08,LOS,98.13,-4.03,-73.88,0.65,55.36,0,41,-76.86,35,-80.56,48,-92.08,42,-97.72,49,-102.05
172,6751.50,4367.50,22.25,1,47,0.08,LOS,98.27,-4.03,-74.02,0.79,55.36,0,41,-77.38,35,-80.53,48,-91.89,42,-97.36,49,-101.85
173,6751.50,4382.88,22.25,1,47,0.07,LOS,98.41,-4.67,-73.52,1.00,55.36,0,41,-79.67,35,-80.24,48,-94.02,42,-95.68,40,-104.22
174,6751.50,4398.26,22.25,1,47,0.07,LOS,98.55,-4.67,-73.66,1.01,55.36,0,41,-80.19,35,-80.22,48,-93.85,42,-95.31,40,-104.44
175,6751.50,4413.64,22.25,1,47,0.07,LOS,98.69,-0.82,-77.65,-1.06,55.36,0,35,-78.01,41,-93.52,48,-101.50,42,-103.36,40,-110.50
176,6759.02,4421.50,22.25,0,47,0.07,LOS,98.71,-0.82,-77.67,-1.04,55.36,0,35,-78.07,41,-94.00,48,-101.19,42,-103.25,40,-110.63
177,6774.39,4421.50,22.25,0,47,0.07,LOS,98.62,0.06,-78.46,-5.49,55.36,0,35,-75.81,48,-79.37,42,-94.90,41,-98.70,40,-104.31
178,6789.77,4421.50,22.25,0,47,0.07,LOS,98.52,0.06,-78.36,-5.47,55.36,0,35,-75.95,48,-78.86,42,-95.08,41,-99.16,40,-104.37
179,6805.15,4421.50,22.25,0,47,0.07,LOS,98.43,-4.07,-74.15,-4.37,55.36,0,35,-74.43,48,-78.38,41,-79.68,42,-91.54,49,-108.83
180,6820.53,4421.50,22.25,0,47,0.07,LOS,98.34,-4.07,-74.06,-4.32,55.36,0,35,-74.56,48,-77.84,41,-80.13,42,-91.73,49,-108.73
181,6835.91,4421.50,22.25,0,35,0.03,LOS,100.89,-6.30,-74.37,3.88,55.36,1,47,-81.29,54,-83.28,48,-86.42,41,-97.63,42,-99.31
182,6851.28,4421.50,22.25,0,35,0.03,LOS,101.03,-6.30,-74.50,3.58,55.36,0,47,-81.20,54,-83.16,48,-85.86,41,-98.07,42,-99.51
183,6866.66,4421.50,22.25,0,47,0.08,LOS,98.08,-3.48,-74.38,2.93,55.36,1,35,-79.25,54,-85.04,41,-85.93,48,-93.03,49,-96.06
184,6882.04,4421.50,22.25,0,47,0.08,LOS,98.00,-3.48,-74.29,3.12,55.36,0,35,-79.38,54,-84.92,41,-86.36,48,-92.42,49,-95.98
185,6897.42,4421.50,22.25,0,47,0.08,LOS,97.91,5.51,-83.21,-4.71,55.36,0,35,-82.21,48,-83.91,54,-85.01,41,-93.95,42,-97.13
186,6912.80,4421.50,22.25,0,47,0.09,LOS,97.84,5.51,-83.13,-4.79,55.36,0,35,-82.34,48,-83.27,54,-84.89,41,-94.38,42,-97.35
187,6928.17,4421.50,22.25,0,47,0.09,LOS,97.76,-0.53,-77.01,-2.13,55.36,0,35,-77.04,54,-81.89,41,-84.84,48,-85.79,49,-98.22
188,6943.55,4421.50,22.25,0,47,0.09,LOS,97.68,-0.53,-76.93,-2.03,55.36,0,35,-77.17,54,-81.76,48,-85.11,41,-85.26,49,-98.14
189,6951.50,4414.07,22.25,3,47,0.09,LOS,97.56,-0.58,-76.76,0.85,55.36,0,54,-80.40,48,-85.10,41,-89.42,42,-93.09,49,-102.42
190,6951.50,4398.69,22.25,3,47,0.10,LOS,97.38,-0.58,-76.59,1.07,55.36,0,54,-80.36,48,-85.47,41,-89.17,42,-93.37,49,-102.66
191,6951.50,4383.31,22.25,3,47,0.10,LOS,97.21,-4.79,-72.20,8.31,55.36,0,54,-83.96,48,-88.59,41,-100.13,40,-106.48,49,-107.30
192,6951.50,4367.94,22.25,3,47,0.11,LOS,97.02,-4.79,-72.02,8.54,55.36,0,54,-83.93,48,-88.99,41,-99.89,40,-106.28,49,-107.53
193,6951.50,4352.56,22.25,3,54,0.04,LOS,100.68,-9.39,-71.06,4.34,55.36,1,47,-76.26,48,-87.77,41,-95.15,42,-101.30,40,-110.35
194,6951.50,4337.18,22.25,3,54,0.04,LOS,100.65,-9.39,-71.04,4.24,55.36,0,47,-76.08,48,-88.18,41,-94.93,42,-101.57,40,-110.14
195,6951.50,4321.80,22.25,3,47,0.12,LOS,96.46,-3.67,-72.57,5.46,55.36,1,54,-81.80,48,-88.28,41,-93.92,49,-97.20,42,-98.77
196,6951.50,4306.42,22.25,3,47,0.13,LOS,96.27,-3.67,-72.38,5.69,55.36,0,54,-81.77,48,-88.71,41,-93.72,49,-97.42,42,-99.04
197,6951.50,4291.05,22.25,3,47,0.13,LOS,96.07,0.39,-76.24,-0.11,55.36,0,54,-80.02,48,-81.19,41,-88.36,49,-95.54,42,-102.35
198,6951.50,4275.67,22.25,3,47,0.14,LOS,95.87,0.39,-76.04,0.21,55.36,0,54,-80.00,48,-81.63,41,-88.19,49,-95.75,42,-102.61
199,6951.50,4260.29,22.25,3,48,0.26,NLOS,109.95,-18.00,-71.73,5.85,55.36,1,54,-81.69,47,-81.96,41,-87.83,40,-103.07,42,-104.84
200,6951.50,4244.91,22.25,3,48,0.25,NLOS,110.38,-18.00,-72.16,5.32,55.36,0,54,-81.68,47,-81.75,41,-87.68,40,-102.85,42,-105.09
201,6951.50,4229.53,22.25,3,47,0.16,LOS,95.25,-4.24,-70.79,4.86,55.36,1,54,-77.65,41,-97.56,48,-97.93,40,-104.32,42,-108.00
202,6951.50,4214.16,22.25,3,47,0.17,LOS,95.04,-4.24,-70.58,5.08,55.36,0,54,-77.64,35,-80.30,41,-97.45,48,-98.37,40,-104.09
203,6951.50,4198.78,22.25,3,47,0.17,LOS,94.82,3.57,-78.18,2.17,55.36,0,35,-84.07,48,-85.72,54,-87.45,42,-96.97,41,-97.90
204,6951.50,4183.40,22.25,3,47,0.18,LOS,94.60,3.57,-77.96,2.53,55.36,0,35,-84.10,48,-86.14,54,-87.44,42,-97.22,41,-97.83
205,6951.50,4168.02,22.25,3,47,0.19,LOS,94.38,2.90,-77.06,0.40,55.36,0,54,-78.74,35,-85.23,41,-90.09,48,-98.62,40,-105.28
206,6951.50,4152.64,22.25,3,47,0.19,LOS,94.16,2.90,-76.84,0.62,55.36,0,54,-78.74,35,-85.27,41,-90.06,48,-99.04,40,-105.05
207,6951.50,4137.27,22.25,3,47,0.20,LOS,93.93,-8.81,-64.90,15.39,55.36,0,54,-82.95,41,-85.41,35,-91.36,48,-93.90,42,-104.59
208,6951.50,4121.89,22.25,3,47,0.21,LOS,93.70,-8.81,-64.67,15.64,55.36,0,54,-82.95,41,-85.42,48,-94.31,42,-104.82,40,-105.89
209,6951.50,4106.51,22.25,3,47,0.21,LOS,93.47,-2.49,-70.76,3.07,55.36,0,54,-74.72,41,-93.02,48,-95.88,40,-104.99,34,-107.61
210,6951.50,4091.13,22.25,3,47,0.22,LOS,93.23,-2.49,-70.53,3.32,55.36,0,54,-74.72,41,-93.07,48,-96.28,40,-104.74,34,-107.55
211,6951.50,4075.75,22.25,3,47,0.23,LOS,92.99,3.69,-76.46,-0.05,55.36,0,54,-77.98,41,-92.50,40,-92.51,48,-95.14,42,-110.49
212,6951.50,4060.38,22.25,3,47,0.24,LOS,92.75,3.69,-76.22,0.21,55.36,0,54,-77.99,40,-92.26,41,-92.59,48,-95.52,42,-110.72
213,6951.50,4045.00,22.25,3,47,0.24,LOS,92.51,-4.18,-68.11,7.31,55.36,0,54,-78.33,48,-92.52,41,-94.63,42,-103.73,46,-107.44
214,6951.50,4029.62,22.25,3,47,0.25,LOS,92.26,-4.18,-67.86,7.59,55.36,0,54,-78.34,48,-92.89,41,-94.75,42,-103.95,46,-107.24
215,6951.50,4014.24,22.25,3,47,0.26,LOS,92.02,2.93,-74.73,-0.42,55.36,0,54,-75.66,41,-90.82,48,-97.73,40,-104.92,46,-106.07
216,6951.50,3998.86,22.25,3,47,0.26,LOS,91.77,2.93,-74.48,-0.15,55.36,0,54,-75.68,41,-90.97,48,-98.10,40,-104.66,46,-105.86
217,6951.50,3983.49,22.25,3,47,0.27,LOS,91.53,-3.29,-68.02,4.15,55.36,0,54,-75.12,46,-100.25,48,-101.36,41,-101.58,42,-109.76
218,6951.50,3968.11,22.25,3,47,0.28,LOS,91.28,-3.29,-67.77,4.42,55.36,0,54,-75.15,46,-100.04,48,-101.72,41,-101.76,42,-109.97
219,6951.50,3952.73,22.25,3,47,0.28,LOS,91.04,1.37,-72.19,3.27,55.36,0,41,-80.59,54,-82.14,48,-101.91,40,-107.27,42,-110.89
220,6951.50,3937.35,22.25,3,47,0.29,LOS,90.80,1.37,-71.95,3.60,55.36,0,41,-80.79,54,-82.16,48,-102.26,40,-107.00,42,-111.10
221,6951.50,3921.97,22.25,3,47,0.30,LOS,90.56,3.69,-74.02,0.61,55.36,0,54,-74.87,48,-95.31,40,-98.77,41,-100.58,42,-107.24
222,6951.50,3906.60,22.25,3,47,0.30,LOS,90.32,3.69,-73.79,0.87,55.36,0,54,-74.89,48,-95.64,40,-98.50,41,-100.81,42,-107.44
223,6951.50,3891.22,22.25,3,47,0.31,LOS,90.10,-1.70,-68.18,5.83,55.36,0,54,-78.08,40,-92.81,41,-96.53,48,-99.90,46,-111.21
224,6951.50,3875.84,22.25,3,47,0.31,LOS,89.88,-1.70,-67.96,6.09,55.36,0,54,-78.11,40,-92.53,41,-96.78,48,-100.22,46,-110.98
225,6951.50,3860.46,22.25,3,47,0.32,LOS,89.67,-2.13,-67.32,13.20,55.36,0,54,-83.55,41,-85.74,48,-92.32,40,-96.90,53,-106.26
226,6951.50,3845.08,22.25,3,47,0.32,LOS,89.47,-2.13,-67.12,13.51,55.36,0,54,-83.59,41,-86.00,48,-92.63,40,-96.62,53,-106.15
227,6951.50,3829.71,22.25,3,47,0.33,LOS,89.28,5.01,-74.07,1.88,55.36,0,54,-76.49,48,-90.23,40,-90.25,41,-97.38,53,-108.08
228,6951.50,3821.50,22.25,2,47,0.33,LOS,89.19,5.01,-73.98,2.00,0.00,0,54,-76.51,40,-90.10,48,-90.40,41,-97.52,53,-108.03
229,6951.50,3821.50,22.25,2,47,0.33,LOS,89.19,5.01,-73.98,2.00,0.00,0,54,-76.51,40,-90.10,48,-90.40,41,-97.52,53,-108.03
230,6951.50,3821.50,22.25,2,47,0.33,LOS,89.19,5.01,-73.98,2.00,0.00,0,54,-76.51,40,-90.10,48,-90.40,41,-97.52,53,-108.03
231,6951.50,3821.50,22.25,2,47,0.33,LOS,89.19,5.01,-73.98,2.00,0.00,0,54,-76.51,40,-90.10,48,-90.40,41,-97.52,53,-108.03
232,6951.50,3821.50,22.25,2,47,0.33,LOS,89.19,5.01,-73.98,2.00,0.00,0,54,-76.51,40,-90.10,48,-90.40,41,-97.52,53,-108.03
233,6951.50,3821.50,22.25,2,47,0.33,LOS,89.19,5.01,-73.98,2.00,0.00,0,54,-76.51,40,-90.10,48,-90.40,41,-97.52,53,-108.03
234,6951.50,3821.50,22.25,2,47,0.33,LOS,89.19,5.01,-73.98,2.00,0.00,0,54,-76.51,40,-90.10,48,-90.40,41,-97.52,53,-108.03
235,6951.50,3821.50,22.25,2,47,0.33,LOS,89.19,5.01,-73.98,2.00,0.00,0,54,-76.51,40,-90.10,48,-90.40,41,-97.52,53,-108.03
236,6951.50,3821.50,22.25,2,47,0.33,LOS,89.19,5.01,-73.98,2.00,0.00,0,54,-76.51,40,-90.10,48,-90.40,41,-97.52,53,-108.03
237,6951.50,3821.50,22.25,2,47,0.33,LOS,89.19,5.01,-73.98,2.00,0.00,0,54,-76.51,40,-90.10,48,-90.40,41,-97.52,53,-108.03
238,6943.81,3821.50,22.25,2,47,0.32,LOS,89.40,5.01,-74.19,1.84,27.68,0,54,-76.57,40,-89.98,48,-90.46,41,-97.32,53,-108.13
239,6928.43,3821.50,22.25,2,47,0.31,LOS,89.81,7.39,-76.98,1.90,55.36,0,54,-79.29,41,-100.22,48,-102.10,40,-105.21,34,-108.56
240,6913.06,3821.50,22.25,2,47,0.30,LOS,90.20,7.39,-77.38,1.62,55.36,0,54,-79.42,41,-99.82,48,-102.23,40,-104.99,34,-108.34
241,6897.68,3821.50,22.25,2,47,0.30,LOS,90.58,-0.37,-70.00,7.79,55.36,0,54,-83.54,40,-89.03,41,-94.18,48,-106.48,46,-107.12
242,6882.30,3821.50,22.25,2,47,0.29,LOS,90.95,-0.37,-70.36,7.38,55.36,0,54,-83.67,40,-88.81,41,-93.77,48,-106.61,46,-107.21
243,6866.92,3821.50,22.25,2,47,0.28,LOS,91.30,4.69,-75.78,0.82,55.36,0,54,-80.68,41,-85.72,40,-86.43,48,-89.50,46,-111.86
244,6851.54,3821.50,22.25,2,47,0.27,LOS,91.65,4.69,-76.12,0.42,55.36,0,54,-80.80,41,-85.31,40,-86.21,48,-89.65,46,-111.95
245,6836.17,3821.50,22.25,2,47,0.26,LOS,91.98,-3.78,-67.99,10.40,55.36,0,54,-83.53,41,-84.21,40,-89.89,34,-103.97,48,-104.00
246,6820.79,3821.50,22.25,2,47,0.25,LOS,92.30,-3.78,-68.31,9.95,55.36,0,54,-83.65,41,-83.79,40,-89.68,34,-103.73,48,-104.15
247,6805.41,3821.50,22.25,2,47,0.24,LOS,92.61,-2.01,-70.39,10.07,55.36,0,41,-91.21,48,-97.16,34,-100.74,40,-104.24,46,-117.09
248,6790.03,3821.50,22.25,2,47,0.23,LOS,92.92,-2.01,-70.69,9.78,55.36,0,41,-90.80,48,-97.31,34,-100.50,40,-104.05,46,-117.19
249,6774.65,3821.50,22.25,2,47,0.22,LOS,93.21,2.61,-75.60,2.11,55.36,0,40,-90.94,41,-94.22,34,-96.84,48,-97.67,46,-100.33
250,6759.28,3821.50,22.25,2,47,0.21,LOS,93.50,2.61,-75.89,1.86,55.36,0,40,-90.75,41,-93.80,34,-96.59,48,-97.83,46,-100.43
251,6751.50,3813.90,22.25,3,47,0.21,LOS,93.61,-3.58,-69.81,4.72,55.36,0,41,-84.27,40,-88.69,48,-104.37,46,-108.72,34,-110.43
252,6751.50,3798.52,22.25,3,47,0.21,LOS,93.55,-3.58,-69.75,4.86,55.36,0,41,-84.78,40,-88.29,48,-104.61,46,-108.51,34,-110.41
253,6751.50,3783.14,22.25,3,47,0.21,LOS,93.50,0.02,-73.30,7.09,55.36,0,41,-95.73,40,-102.73,34,-103.59,48,-104.81,42,-104.93
254,6751.50,3767.76,22.25,3,47,0.21,LOS,93.45,0.02,-73.25,7.19,55.36,0,41,-96.21,40,-102.32,34,-103.57,48,-105.05,42,-105.13
255,6751.50,3752.39,22.25,3,47,0.22,LOS,93.42,2.77,-75.97,-0.33,55.36,0,34,-97.43,40,-98.28,48,-100.90,46,-102.51,41,-103.36
256,6751.50,3737.01,22.25,3,47,0.22,LOS,93.39,2.77,-75.95,-0.24,55.36,0,34,-97.42,40,-97.85,48,-101.13,46,-102.29,41,-103.83
257,6751.50,3721.63,22.25,3,47,0.22,LOS,93.38,4.54,-77.70,2.61,55.36,0,41,-89.50,40,-90.65,48,-99.90,46,-104.04,42,-107.29
258,6751.50,3706.25,22.25,3,47,0.22,LOS,93.37,4.54,-77.69,2.67,55.36,0,41,-89.96,40,-90.21,48,-100.13,46,-103.82,42,-107.49
259,6751.50,3690.87,22.25,3,47,0.22,LOS,93.37,3.93,-77.08,2.96,55.36,0,40,-86.40,34,-90.60,41,-92.31,39,-96.31,48,-106.04
260,6751.50,3675.50,22.25,3,47,0.22,LOS,93.38,3.93,-77.09,2.89,55.36,0,40,-85.94,34,-90.61,41,-92.75,39,-96.12,48,-106.26
261,6751.50,3660.12,22.25,3,47,0.22,LOS,93.40,-0.67,-72.52,5.12,55.36,0,39,-97.15,34,-98.31,48,-99.81,41,-100.87,46,-101.54
262,6751.50,3644.74,22.25,3,47,0.22,LOS,93.43,-0.67,-72.55,5.13,55.36,0,39,-96.95,34,-98.33,48,-100.03,41,-101.29,40,-101.31
263,6751.50,3629.36,22.25,3,47,0.21,LOS,93.47,-5.73,-67.52,12.89,55.36,0,40,-95.11,34,-95.75,48,-96.22,41,-100.27,46,-104.77
264,6743.98,3621.50,22.25,2,47,0.21,LOS,93.63,-5.73,-67.68,12.76,55.36,0,40,-94.69,34,-95.63,48,-96.39,41,-100.38,46,-104.73
265,6728.61,3621.50,22.25,2,47,0.20,LOS,93.91,2.07,-75.76,3.13,55.36,0,41,-86.84,39,-93.20,40,-97.35,48,-103.15,34,-104.45
266,6713.23,3621.50,22.25,2,47,0.19,LOS,94.18,2.07,-76.03,2.85,55.36,0,41,-86.66,39,-93.16,40,-97.02,48,-103.27,34,-104.18
267,6697.85,3621.50,22.25,2,40,0.27,NLOS,109.02,-16.14,-72.66,1.95,55.36,1,47,-76.51,41,-88.47,34,-92.25,48,-103.86,46,-106.64
268,6682.47,3621.50,22.25,2,40,0.28,NLOS,108.71,-16.14,-72.35,2.41,55.36,0,47,-76.77,41,-88.31,34,-91.98,48,-103.98,46,-106.79
269,6667.09,3621.50,22.25,2,47,0.17,LOS,94.95,5.92,-80.65,0.66,55.36,1,40,-91.36,41,-96.36,34,-96.50,46,-105.21,48,-106.73
270,6651.72,3621.50,22.25,2,47,0.16,LOS,95.20,5.92,-80.90,0.40,55.36,0,40,-91.08,34,-96.21,41,-96.22,46,-105.37,48,-106.86
271,6636.34,3621.50,22.25,2,47,0.15,LOS,95.43,-2.83,-72.39,0.58,55.36,0,40,-88.51,41,-89.52,33,-90.36,34,-91.08,46,-99.77
272,6620.96,3621.50,22.25,2,47,0.15,LOS,95.67,-2.83,-72.62,0.41,55.36,0,40,-88.27,41,-89.40,33,-90.20,34,-90.79,46,-99.94
273,6605.58,3621.50,22.25,2,47,0.14,LOS,95.89,-5.51,-70.17,7.25,55.36,0,41,-84.92,40,-85.47,33,-94.15,34,-100.24,46,-100.93
274,6590.20,3621.50,22.25,2,47,0.13,LOS,96.12,-5.51,-70.39,7.00,55.36,0,41,-84.83,40,-85.28,33,-93.98,34,-99.94,46,-101.09
275,6574.83,3621.50,22.25,2,47,0.13,LOS,96.33,3.34,-79.45,-1.14,55.36,0,40,-88.78,41,-96.28,46,-100.05,48,-101.29,34,-106.11
276,6559.45,3621.50,22.25,2,47,0.12,LOS,96.55,3.34,-79.66,-1.34,55.36,0,40,-88.65,41,-96.21,46,-100.22,48,-101.42,34,-105.80
277,6551.50,3621.50,22.25,0,47,0.12,LOS,96.65,3.34,-79.77,-1.44,0.00,0,40,-88.59,41,-96.18,46,-100.30,48,-101.49,34,-105.63
278,6551.50,3621.50,22.25,0,47,0.12,LOS,96.65,3.34,-79.77,-1.44,0.00,0,40,-88.59,41,-96.18,46,-100.30,48,-101.49,34,-105.63
279,6551.50,3621.50,22.25,0,47,0.12,LOS,96.65,3.34,-79.77,-1.44,0.00,0,40,-88.59,41,-96.18,46,-100.30,48,-101.49,34,-105.63
280,6551.50,3621.50,22.25,0,47,0.12,LOS,96.65,3.34,-79.77,-1.44,0.00,0,40,-88.59,41,-96.18,46,-100.30,48,-101.49,34,-105.63
281,6551.50,3621.50,22.25,0,47,0.12,LOS,96.65,3.34,-79.77,-1.44,0.00,0,40,-88.59,41,-96.18,46,-100.30,48,-101.49,34,-105.63
282,6551.50,3621.50,22.25,0,47,0.12,LOS,96.65,3.34,-79.77,-1.44,0.00,0,40,-88.59,41,-96.18,46,-100.30,48,-101.49,34,-105.63
283,6551.50,3621.50,22.25,0,47,0.12,LOS,96.65,3.34,-79.77,-1.44,0.00,0,40,-88.59,41,-96.18,46,-100.30,48,-101.49,34,-105.63
284,6551.50,3621.50,22.25,0,47,0.12,LOS,96.65,3.34,-79.77,-1.44,0.00,0,40,-88.59,41,-96.18,46,-100.30,48,-101.49,34,-105.63
285,6551.50,3621.50,22.25,0,47,0.12,LOS,96.65,3.34,-79.77,-1.44,0.00,0,40,-88.59,41,-96.18,46,-100.30,48,-101.49,34,-105.63
286,6551.50,3621.50,22.25,0,47,0.12,LOS,96.65,3.34,-79.77,-1.44,0.00,0,40,-88.59,41,-96.18,46,-100.30,48,-101.49,34,-105.63
287,6559.19,3621.50,22.25,0,47,0.12,LOS,96.55,-1.28,-75.06,2.59,27.68,0,41,-85.81,40,-96.45,48,-101.09,33,-105.16,34,-108.58
288,6574.57,3621.50,22.25,0,47,0.13,LOS,96.34,-1.28,-74.84,2.79,55.36,0,41,-85.87,40,-96.58,48,-100.96,33,-105.33,34,-108.89
289,6589.94,3621.50,22.25,0,47,0.13,LOS,96.12,1.54,-77.44,1.89,55.36,0,40,-84.82,46,-100.94,33,-102.82,34,-105.33,41,-105.34
290,6605.32,3621.50,22.25,0,47,0.14,LOS,95.90,1.54,-77.22,2.15,55.36,0,40,-85.01,46,-100.78,33,-102.98,41,-105.44,34,-105.63
291,6620.70,3621.50,22.25,0,47,0.15,LOS,95.67,-2.32,-73.13,2.78,55.36,0,40,-85.45,41,-93.25,34,-96.13,33,-99.80,48,-104.39
292,6636.08,3621.50,22.25,0,47,0.15,LOS,95.44,-2.32,-72.90,2.98,55.36,0,40,-85.68,41,-93.37,34,-96.42,33,-99.97,48,-104.27
293,6651.46,3621.50,22.25,0,47,0.16,LOS,95.20,4.91,-79.90,-2.97,55.36,0,40,-90.91,41,-96.62,33,-99.52,46,-100.05,34,-102.87
294,6666.83,3621.50,22.25,0,47,0.17,LOS,94.96,4.91,-79.65,-2.70,55.36,0,40,-91.19,41,-96.77,33,-99.69,46,-99.89,34,-103.16
295,6682.21,3621.50,22.25,0,47,0.18,LOS,94.71,2.58,-77.06,-6.89,55.36,0,40,-87.38,41,-88.06,34,-101.06,46,-106.89,48,-109.78
296,6697.59,3621.50,22.25,0,47,0.18,LOS,94.45,2.58,-76.81,-6.55,55.36,0,40,-87.69,41,-88.23,34,-101.33,46,-106.74,48,-109.65
297,6712.97,3621.50,22.25,0,47,0.19,LOS,94.18,0.56,-74.52,1.43,55.36,0,41,-88.97,34,-91.73,40,-94.26,46,-97.82,48,-101.58
298,6728.35,3621.50,22.25,0,47,0.20,LOS,93.91,0.56,-74.25,1.66,55.36,0,41,-89.15,34,-92.00,40,-94.59,46,-97.67,48,-101.46
299,6743.72,3621.50,22.25,0,47,0.21,LOS,93.63,1.23,-74.65,0.52,55.36,0,40,-78.52,46,-99.90,41,-99.94,34,-103.95,48,-103.98
300,6743.90,3621.50,22.25,2,47,0.21,LOS,93.63,1.23,-74.64,0.53,55.36,0,40,-78.52,46,-99.89,41,-99.94,34,-103.95,48,-103.98
