Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
50,6304.43,5500.00,1.50,2,48,0.03,NLOS,126.26,-16.18,-89.86,-62.08,14.52,34.98,0,49,-105.43,5,-107.68,42,-112.50,62,-112.81,57,-116.33,36,-117.12
51,6294.71,5500.00,1.50,2,48,0.03,NLOS,126.37,-3.96,-102.19,-74.41,-3.06,34.98,0,42,-103.59,55,-104.29,56,-104.93,49,-106.12,67,-107.82,41,-108.77
52,6284.99,5500.00,1.50,2,48,0.03,NLOS,126.49,-3.96,-102.31,-74.53,-3.21,34.98,0,42,-103.29,55,-104.46,56,-105.03,49,-106.32,67,-107.88,41,-108.69
53,6275.28,5500.00,1.50,2,48,0.03,NLOS,126.61,-3.96,-102.43,-74.65,-3.37,34.98,0,42,-102.99,55,-104.63,56,-105.13,49,-106.52,67,-107.94,41,-108.61
54,6265.56,5500.00,1.50,2,49,0.04,NLOS,122.68,-10.28,-92.19,-64.41,8.38,34.98,1,56,-101.17,36,-106.30,54,-109.03,48,-111.43,41,-112.07,31,-112.74
55,6255.84,5500.00,1.50,2,49,0.04,NLOS,122.89,-10.28,-92.39,-64.61,8.26,34.98,0,56,-101.27,36,-106.18,54,-109.12,48,-111.55,41,-111.99,31,-112.69
56,6246.12,5500.00,1.50,2,49,0.04,NLOS,123.10,-10.28,-92.60,-64.82,8.13,34.98,0,56,-101.38,36,-106.06,54,-109.21,48,-111.69,41,-111.92,31,-112.64
57,6236.41,5500.00,1.50,2,49,0.04,NLOS,123.31,-3.09,-100.01,-72.23,2.64,34.98,0,42,-104.88,62,-105.28,31,-108.41,43,-108.62,38,-109.66,54,-111.87
58,6226.69,5500.00,1.50,2,49,0.04,NLOS,123.53,-3.09,-100.22,-72.44,2.21,34.98,0,42,-104.54,62,-105.36,31,-108.36,43,-108.53,38,-109.62,54,-111.96
59,6216.97,5500.00,1.50,2,49,0.04,NLOS,123.74,-3.09,-100.44,-72.66,1.78,34.98,0,42,-104.20,62,-105.45,31,-108.31,43,-108.44,38,-109.59,54,-112.05
60,6207.26,5500.00,1.50,2,41,0.02,NLOS,137.45,-22.13,-95.10,-67.32,14.13,34.98,1,51,-99.32,49,-108.49,61,-110.51,48,-113.68,34,-113.84,42,-115.47
61,6200.00,5497.54,1.50,3,41,0.02,NLOS,137.37,-22.13,-95.02,-67.23,14.14,34.98,0,51,-99.35,49,-108.73,61,-110.57,48,-113.72,34,-113.78,42,-115.19
62,6200.00,5487.82,1.50,3,41,0.02,NLOS,137.22,-22.13,-94.87,-67.09,14.16,34.98,0,51,-99.43,49,-108.99,61,-110.55,48,-113.48,34,-113.71,42,-115.15
63,6200.00,5478.10,1.50,3,43,0.02,NLOS,135.69,-28.71,-86.76,-58.97,11.94,34.98,1,48,-95.91,42,-99.35,49,-108.46,54,-113.25,31,-113.70,50,-115.16
64,6200.00,5468.39,1.50,3,43,0.02,NLOS,135.84,-28.71,-86.91,-59.13,11.79,34.98,0,48,-95.66,42,-99.32,49,-108.73,54,-113.17,31,-113.74,7,-115.26
65,6200.00,5458.67,1.50,3,43,0.02,NLOS,135.99,-28.71,-87.06,-59.28,11.64,34.98,0,48,-95.41,42,-99.30,49,-108.99,54,-113.10,31,-113.78,7,-115.25
66,6200.00,5448.95,1.50,3,42,0.04,NLOS,123.28,-14.46,-88.60,-60.82,8.19,34.98,1,49,-97.94,48,-105.53,41,-108.73,36,-114.36,43,-116.88,29,-117.57
67,6200.00,5439.24,1.50,3,42,0.04,NLOS,123.27,-14.46,-88.59,-60.81,8.35,34.98,0,49,-98.20,48,-105.27,41,-108.59,36,-114.41,43,-117.03,29,-117.57
68,6200.00,5429.52,1.50,3,42,0.04,NLOS,123.27,-14.46,-88.59,-60.81,8.49,34.98,0,49,-98.45,48,-105.02,41,-108.44,36,-114.45,43,-117.18,29,-117.57
69,6200.00,5419.80,1.50,3,42,0.04,NLOS,123.28,-4.11,-98.95,-71.17,-1.96,34.98,0,36,-98.38,49,-105.04,47,-106.12,44,-106.28,43,-109.75,41,-110.32
70,6200.00,5410.09,1.50,3,42,0.04,NLOS,123.29,-4.11,-98.97,-71.19,-1.90,34.98,0,36,-98.42,49,-105.29,47,-105.99,44,-106.37,43,-109.90,41,-110.16
71,6200.00,5400.37,1.50,3,42,0.04,NLOS,123.32,-4.11,-98.99,-71.21,-1.86,34.98,0,36,-98.47,49,-105.54,47,-105.87,44,-106.46,41,-110.01,43,-110.04
72,6200.00,5390.65,1.50,3,48,0.04,NLOS,124.80,-18.10,-86.48,-58.70,11.76,34.98,1,49,-99.94,63,-106.28,55,-106.30,42,-106.60,5,-107.05,28,-113.25
73,6200.00,5380.93,1.50,3,48,0.04,NLOS,124.54,-18.10,-86.22,-58.43,12.20,34.98,0,49,-100.19,55,-106.30,63,-106.32,42,-106.64,5,-107.06,28,-113.22
74,6200.00,5371.22,1.50,3,48,0.04,NLOS,124.27,-18.10,-85.95,-58.17,12.63,34.98,0,49,-100.43,55,-106.31,63,-106.37,42,-106.69,5,-107.07,28,-113.19
75,6200.00,5361.50,1.50,3,42,0.04,NLOS,123.48,-3.07,-100.20,-72.41,4.65,34.98,1,40,-103.70,50,-104.99,41,-106.16,61,-107.30,28,-110.64,22,-111.97
76,6200.00,5351.78,1.50,3,42,0.04,NLOS,123.54,-3.07,-100.26,-72.47,4.47,34.98,0,40,-103.61,50,-105.11,41,-106.01,61,-107.28,28,-110.61,22,-111.96
77,6200.00,5342.07,1.50,3,42,0.04,NLOS,123.61,-3.07,-100.32,-72.54,4.27,34.98,0,40,-103.51,50,-105.22,41,-105.85,61,-107.27,28,-110.58,22,-111.95
78,6200.00,5332.35,1.50,3,42,0.04,NLOS,123.68,-15.40,-88.07,-60.29,11.39,34.98,0,43,-102.81,36,-103.17,47,-108.37,54,-108.41,55,-108.84,49,-110.77
79,6200.00,5322.63,1.50,3,42,0.04,NLOS,123.77,-15.40,-88.15,-60.37,11.40,34.98,0,43,-102.95,36,-103.22,47,-108.24,54,-108.34,55,-108.86,49,-111.00
80,6200.00,5312.91,1.50,3,42,0.04,NLOS,123.85,-15.40,-88.24,-60.46,11.41,34.98,0,43,-103.09,36,-103.28,47,-108.11,54,-108.27,55,-108.87,49,-111.24
81,6200.00,5303.20,1.50,3,42,0.04,NLOS,123.95,-6.84,-96.89,-69.11,-1.34,34.98,0,48,-96.21,41,-105.14,55,-109.34,43,-112.74,20,-113.06,57,-113.07
