Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp
60,4010.00,4253.04,3.00,1,24,0.05,NLOS,120.17,-0.91,-99.04,5.64,41.37,1,19,-110.14,23,-110.62,29,-111.17,18,-112.38,17,-122.31
61,4010.00,4264.53,3.00,1,24,0.05,NLOS,119.78,-0.91,-98.65,6.06,41.37,0,19,-109.96,23,-110.91,29,-111.19,18,-112.47,17,-122.47
62,4010.00,4276.02,3.00,1,24,0.05,NLOS,119.38,-0.91,-98.25,7.29,41.37,0,23,-111.20,29,-111.22,18,-112.57,19,-113.14,17,-122.62
63,4010.00,4287.52,3.00,1,23,0.03,NLOS,128.17,-7.79,-100.16,1.79,41.37,1,24,-104.96,25,-108.57,18,-109.82,19,-112.96,29,-117.57
64,4010.00,4299.01,3.00,1,23,0.03,NLOS,128.45,-7.79,-100.44,1.36,41.37,0,24,-104.56,25,-108.41,18,-109.93,19,-112.78,29,-117.60
65,4010.00,4310.50,3.00,1,23,0.03,NLOS,128.73,-7.79,-100.72,0.92,41.37,0,24,-104.15,25,-108.24,19,-109.72,18,-110.05,29,-117.64
66,4010.00,4321.99,3.00,1,29,0.02,NLOS,136.03,-14.50,-101.31,-0.77,41.37,1,24,-101.50,23,-108.29,18,-109.35,19,-109.54,17,-116.31
67,4010.00,4333.48,3.00,1,29,0.02,NLOS,136.07,-14.50,-101.35,-1.10,41.37,0,24,-101.10,23,-108.57,19,-109.36,18,-109.48,17,-116.46
68,4010.00,4344.98,3.00,1,29,0.02,NLOS,136.11,-14.50,-101.39,-1.44,41.37,0,24,-100.69,23,-108.83,18,-109.61,19,-114.74,25,-117.19
69,4014.47,4352.00,3.00,0,24,0.06,NLOS,116.54,-6.24,-90.09,13.95,41.37,1,18,-105.63,25,-114.26,19,-114.68,23,-115.68,29,-117.74
70,4025.96,4352.00,3.00,0,24,0.06,NLOS,116.09,-6.24,-89.64,14.61,41.37,0,18,-105.95,25,-114.22,19,-114.83,23,-115.58,29,-117.55
71,4037.45,4352.00,3.00,0,24,0.07,NLOS,115.64,-6.24,-89.18,15.62,41.37,0,18,-106.26,25,-114.18,23,-115.49,29,-117.36,30,-123.38
72,4048.95,4352.00,3.00,0,18,0.03,NLOS,126.98,-10.52,-96.24,2.67,41.37,1,24,-99.56,23,-108.21,29,-115.29,25,-119.12,30,-122.84
73,4060.44,4352.00,3.00,0,18,0.03,NLOS,127.28,-10.52,-96.55,1.97,41.37,0,24,-99.11,23,-108.13,29,-115.10,25,-119.09,30,-122.70
74,4071.93,4352.00,3.00,0,18,0.03,NLOS,127.58,-10.52,-96.85,0.33,41.37,0,24,-98.67,19,-104.22,23,-108.05,29,-114.90,25,-119.06
75,4083.42,4352.00,3.00,0,24,0.08,NLOS,113.86,8.02,-101.66,0.07,41.37,1,19,-104.37,18,-109.88,29,-110.07,23,-112.40,30,-115.51
76,4094.92,4352.00,3.00,0,24,0.08,NLOS,113.42,8.02,-101.22,0.58,41.37,0,19,-104.52,29,-109.87,18,-110.17,23,-112.33,30,-115.37
77,4106.41,4352.00,3.00,0,24,0.08,NLOS,113.00,8.02,-100.80,3.50,41.37,0,29,-109.66,18,-110.46,19,-111.99,23,-112.26,30,-115.22
78,4117.90,4352.00,3.00,0,24,0.09,NLOS,112.59,-3.95,-88.43,14.16,41.37,0,23,-104.30,19,-112.14,25,-112.88,18,-114.95,29,-116.37
79,4129.39,4352.00,3.00,0,24,0.09,NLOS,112.20,-3.95,-88.03,14.54,41.37,0,23,-104.24,19,-112.29,25,-112.86,18,-115.22,29,-116.16
80,4140.89,4352.00,3.00,0,24,0.09,NLOS,111.83,-3.95,-87.66,13.86,41.37,0,23,-104.19,19,-106.86,25,-112.84,18,-115.50,29,-115.95
81,4152.38,4352.00,3.00,0,24,0.10,NLOS,111.48,1.81,-93.07,2.20,41.37,0,18,-96.10,19,-107.01,29,-109.86,25,-110.03,23,-112.26
82,4163.87,4352.00,3.00,0,24,0.10,NLOS,111.15,1.81,-92.74,2.74,41.37,0,18,-96.37,19,-107.16,29,-109.64,25,-110.02,30,-112.18
83,4175.36,4352.00,3.00,0,24,0.10,NLOS,110.86,1.81,-92.45,3.55,41.37,0,18,-96.63,29,-109.42,25,-110.00,30,-112.04,23,-112.18
84,4186.86,4352.00,3.00,0,24,0.11,NLOS,110.59,-3.88,-86.50,9.71,41.37,0,23,-97.25,18,-104.72,29,-108.30,25,-118.92,30,-120.01
85,4198.35,4352.00,3.00,0,24,0.11,NLOS,110.37,-3.88,-86.27,9.93,41.37,0,23,-97.23,18,-104.98,29,-108.07,25,-118.91,30,-119.86
86,4209.84,4352.00,3.00,0,24,0.11,NLOS,110.19,-3.88,-86.09,10.07,41.37,0,23,-97.21,18,-105.23,29,-107.84,19,-115.29,25,-118.90
87,4210.00,4352.00,3.00,2,24,0.11,NLOS,110.19,-3.88,-86.09,10.07,0.00,0,23,-97.21,18,-105.24,29,-107.84,19,-115.29,25,-118.90
88,4210.00,4352.00,3.00,2,24,0.11,NLOS,110.19,-3.88,-86.09,10.07,0.00,0,23,-97.21,18,-105.24,29,-107.84,19,-115.29,25,-118.90
89,4210.00,4352.00,3.00,2,24,0.11,NLOS,110.19,-3.88,-86.09,10.07,0.00,0,23,-97.21,18,-105.24,29,-107.84,19,-115.29,25,-118.90
90,4210.00,4352.00,3.00,2,24,0.11,NLOS,110.19,-3.88,-86.09,10.07,0.00,0,23,-97.21,18,-105.24,29,-107.84,19,-115.29,25,-118.90
91,4210.00,4352.00,3.00,2,24,0.11,NLOS,110.19,-3.88,-86.09,10.07,0.00,0,23,-97.21,18,-105.24,29,-107.84,19,-115.29,25,-118.90
92,4210.00,4352.00,3.00,2,24,0.11,NLOS,110.19,-3.88,-86.09,10.07,0.00,0,23,-97.21,18,-105.24,29,-107.84,19,-115.29,25,-118.90
93,4210.00,4352.00,3.00,2,24,0.11,NLOS,110.19,-3.88,-86.09,10.07,0.00,0,23,-97.21,18,-105.24,29,-107.84,19,-115.29,25,-118.90
94,4210.00,4352.00,3.00,2,24,0.11,NLOS,110.19,-3.88,-86.09,10.07,0.00,0,23,-97.21,18,-105.24,29,-107.84,19,-115.29,25,-118.90
95,4210.00,4352.00,3.00,2,24,0.11,NLOS,110.19,-3.88,-86.09,10.07,0.00,0,23,-97.21,18,-105.24,29,-107.84,19,-115.29,25,-118.90
96,4210.00,4352.00,3.00,2,24,0.11,NLOS,110.19,-3.88,-86.09,10.07,0.00,0,23,-97.21,18,-105.24,29,-107.84,19,-115.29,25,-118.90
97,4204.25,4352.00,3.00,2,24,0.11,NLOS,110.27,-1.67,-88.38,10.54,20.69,0,18,-100.17,23,-105.71,19,-115.21,25,-120.08,29,-120.78
98,4192.76,4352.00,3.00,2,24,0.11,NLOS,110.48,-1.67,-88.58,10.15,41.37,0,18,-99.91,23,-105.73,19,-115.06,25,-120.09,29,-121.01
99,4181.27,4352.00,3.00,2,24,0.11,NLOS,110.72,-1.67,-88.82,9.64,41.37,0,18,-99.65,23,-105.76,19,-112.66,25,-120.10,29,-121.23
100,4169.78,4352.00,3.00,2,24,0.10,NLOS,111.00,2.85,-93.63,3.55,41.37,0,23,-98.34,18,-106.42,29,-110.17,19,-112.51,30,-112.53
101,4158.28,4352.00,3.00,2,24,0.10,NLOS,111.31,2.85,-93.94,3.25,41.37,0,23,-98.38,18,-106.16,29,-110.39,19,-112.36,30,-112.67
102,4146.79,4352.00,3.00,2,24,0.10,NLOS,111.64,2.85,-94.28,3.05,41.37,0,23,-98.43,18,-105.89,29,-110.61,30,-112.82,25,-119.16
103,4135.30,4352.00,3.00,2,24,0.09,NLOS,112.01,1.69,-93.48,9.76,41.37,0,18,-106.03,23,-108.14,30,-114.01,25,-118.60,29,-119.06
104,4123.81,4352.00,3.00,2,24,0.09,NLOS,112.39,1.69,-93.86,9.27,41.37,0,18,-105.76,23,-108.19,30,-114.15,25,-118.62,29,-119.27
105,4112.31,4352.00,3.00,2,24,0.09,NLOS,112.79,1.69,-94.26,8.58,41.37,0,18,-105.48,23,-108.25,30,-114.30,19,-116.36,25,-118.64
106,4100.82,4352.00,3.00,2,24,0.08,NLOS,113.21,-2.96,-90.03,14.86,41.37,0,25,-107.75,18,-110.72,23,-115.83,19,-116.21,29,-117.79
107,4089.33,4352.00,3.00,2,24,0.08,NLOS,113.63,-2.96,-90.46,14.38,41.37,0,25,-107.77,18,-110.43,23,-115.90,19,-116.06,29,-118.00
108,4077.84,4352.00,3.00,2,24,0.08,NLOS,114.07,-2.96,-90.89,13.01,41.37,0,25,-107.80,19,-110.05,18,-110.13,23,-115.97,29,-118.20
109,4066.34,4352.00,3.00,2,24,0.07,NLOS,114.51,1.38,-95.67,3.02,41.37,0,18,-100.39,29,-107.95,23,-109.36,19,-109.90,30,-112.65
110,4054.85,4352.00,3.00,2,24,0.07,NLOS,114.96,1.38,-96.12,2.39,41.37,0,18,-100.09,29,-108.14,23,-109.44,19,-109.75,30,-112.79
111,4043.36,4352.00,3.00,2,24,0.07,NLOS,115.41,1.38,-96.57,2.04,41.37,0,18,-99.78,29,-108.34,23,-109.52,30,-112.93,19,-119.89
112,4031.87,4352.00,3.00,2,24,0.07,NLOS,115.86,-3.86,-91.79,6.30,41.37,0,18,-99.02,23,-106.77,29,-111.96,19,-119.75,25,-121.65
113,4020.38,4352.00,3.00,2,24,0.06,NLOS,116.31,-3.86,-92.24,5.61,41.37,0,18,-98.71,23,-106.87,29,-112.15,19,-119.60,25,-121.68
114,4008.88,4352.00,3.00,2,24,0.06,NLOS,116.76,-3.86,-92.69,4.90,41.37,0,18,-98.38,23,-106.96,29,-112.34,19,-117.26,25,-121.72
115,3997.39,4352.00,3.00,2,24,0.06,NLOS,117.21,4.97,-101.96,2.80,41.37,0,25,-108.34,18,-111.02,23,-113.37,29,-115.02,19,-117.11
116,3985.90,4352.00,3.00,2,24,0.06,NLOS,117.65,4.97,-102.41,2.32,41.37,0,25,-108.38,18,-110.69,23,-113.47,29,-115.20,19,-116.97
117,3974.41,4352.00,3.00,2,24,0.06,NLOS,118.09,4.97,-102.85,1.37,41.37,0,25,-108.43,18,-110.35,19,-112.27,23,-113.58,29,-115.39
118,3962.91,4352.00,3.00,2,24,0.05,NLOS,118.53,2.75,-101.06,0.90,41.37,0,18,-103.67,23,-110.27,19,-112.13,29,-115.18,25,-118.68
119,3951.42,4352.00,3.00,2,24,0.05,NLOS,118.96,2.75,-101.49,0.25,41.37,0,18,-103.33,23,-110.38,19,-111.99,29,-115.36,25,-118.73
120,3939.93,4352.00,3.00,2,24,0.05,NLOS,119.39,2.75,-101.92,-1.22,41.37,0,18,-102.97,19,-106.80,23,-110.50,29,-115.54,25,-118.77
121,3928.44,4352.00,3.00,2,24,0.05,NLOS,119.81,-2.58,-97.01,0.84,41.37,0,18,-98.66,19,-106.66,23,-116.18,29,-116.87,25,-122.87
122,3916.94,4352.00,3.00,2,24,0.05,NLOS,120.22,-2.58,-97.43,0.11,41.37,0,18,-98.29,19,-106.52,23,-116.30,29,-117.05,25,-122.92
123,3905.45,4352.00,3.00,2,24,0.05,NLOS,120.63,-2.58,-97.84,-0.12,41.37,0,18,-97.92,19,-116.27,23,-116.42,29,-117.22,25,-122.97
124,3893.96,4352.00,3.00,2,18,0.04,NLOS,122.38,-3.92,-98.24,6.34,41.37,1,24,-105.95,19,-116.14,23,-116.68,29,-120.01,17,-120.11
125,3882.47,4352.00,3.00,2,18,0.04,NLOS,122.00,-3.92,-97.86,6.99,41.37,0,24,-106.34,19,-116.01,23,-116.81,17,-120.05,29,-120.18
126,3870.97,4352.00,3.00,2,18,0.04,NLOS,121.61,-3.92,-97.47,7.47,41.37,0,24,-106.74,19,-114.35,13,-114.60,23,-116.94,17,-120.00
127,3859.48,4352.00,3.00,2,18,0.04,NLOS,121.22,-4.35,-96.64,6.08,41.37,0,23,-105.25,25,-106.36,13,-111.22,17,-112.43,24,-112.58
128,3847.99,4352.00,3.00,2,18,0.05,NLOS,120.82,-4.35,-96.25,6.55,41.37,0,23,-105.38,25,-106.42,13,-111.05,17,-112.37,24,-112.96
129,3836.50,4352.00,3.00,2,18,0.05,NLOS,120.42,-4.35,-95.84,6.04,41.37,0,23,-105.52,25,-106.48,19,-107.70,13,-110.88,17,-112.32
130,3825.00,4352.00,3.00,2,24,0.04,NLOS,123.33,-3.49,-99.62,0.56,41.37,1,18,-102.76,23,-106.80,19,-107.58,17,-114.34,13,-120.97
131,3813.51,4352.00,3.00,2,24,0.04,NLOS,123.69,-3.49,-99.99,-0.02,41.37,0,18,-102.35,23,-106.94,19,-107.46,17,-114.30,13,-120.79
132,3817.98,4352.00,3.00,0,24,0.04,NLOS,123.55,-3.49,-99.85,0.95,41.37,0,18,-102.51,23,-106.88,17,-114.31,19,-116.49,13,-120.86
133,3829.47,4352.00,3.00,0,24,0.04,NLOS,123.19,-2.47,-100.50,3.43,41.37,0,18,-106.08,13,-107.65,17,-110.69,19,-116.61,23,-116.66
134,3840.97,4352.00,3.00,0,24,0.04,NLOS,122.82,-2.47,-100.13,4.01,41.37,0,18,-106.49,13,-107.83,17,-110.74,23,-116.53,19,-116.73
135,3852.46,4352.00,3.00,0,24,0.04,NLOS,122.44,-2.47,-99.75,4.30,41.37,0,18,-106.89,13,-108.00,17,-110.79,19,-113.49,23,-116.39
136,3863.95,4352.00,3.00,0,24,0.04,NLOS,122.06,1.30,-103.14,4.52,41.37,0,18,-112.77,19,-113.62,23,-115.92,25,-118.95,13,-119.95
137,3875.44,4352.00,3.00,0,24,0.04,NLOS,121.67,1.30,-102.76,5.00,41.37,0,18,-113.16,19,-113.75,23,-115.79,25,-118.90,13,-120.12
138,3886.94,4352.00,3.00,0,24,0.04,NLOS,121.28,1.30,-102.36,3.60,41.37,0,19,-108.86,18,-113.55,23,-115.66,25,-118.84,29,-120.02
139,3898.43,4352.00,3.00,0,24,0.05,NLOS,120.88,-5.33,-95.33,10.53,41.37,0,17,-105.66,19,-109.00,18,-111.37,29,-115.19,23,-117.89
140,3909.92,4352.00,3.00,0,24,0.05,NLOS,120.47,-5.33,-94.92,11.07,41.37,0,17,-105.72,19,-109.13,18,-111.74,29,-115.02,23,-117.76
141,3921.41,4352.00,3.00,0,24,0.05,NLOS,120.06,-5.33,-94.51,10.79,41.37,0,17,-105.78,19,-107.72,18,-112.11,29,-114.85,23,-117.64
142,3932.91,4352.00,3.00,0,24,0.05,NLOS,119.64,6.40,-105.82,-3.36,41.37,0,18,-107.36,19,-107.86,23,-109.25,29,-112.78,17,-114.38
143,3944.40,4352.00,3.00,0,24,0.05,NLOS,119.22,6.40,-105.40,-2.84,41.37,0,18,-107.72,19,-108.00,23,-109.13,29,-112.60,17,-114.44
144,3955.89,4352.00,3.00,0,24,0.05,NLOS,118.79,6.40,-104.97,-1.55,41.37,0,18,-108.07,23,-109.02,19,-111.89,29,-112.42,17,-114.50
145,3967.38,4352.00,3.00,0,24,0.05,NLOS,118.36,-8.45,-89.69,13.78,41.37,0,23,-109.36,29,-109.83,25,-111.19,18,-111.45,19,-112.04
146,3978.87,4352.00,3.00,0,24,0.06,NLOS,117.92,-8.45,-89.25,14.20,41.37,0,23,-109.26,29,-109.65,25,-111.14,18,-111.79,19,-112.18
147,3990.37,4352.00,3.00,0,24,0.06,NLOS,117.48,-8.45,-88.81,11.35,41.37,0,19,-102.46,23,-109.15,29,-109.46,25,-111.10,18,-112.12
148,4001.86,4352.00,3.00,0,24,0.06,NLOS,117.04,-3.35,-93.47,6.13,41.37,0,19,-102.60,18,-103.79,29,-113.31,23,-113.63,30,-114.81
149,4013.35,4352.00,3.00,0,24,0.06,NLOS,116.59,-3.35,-93.02,6.76,41.37,0,19,-102.75,18,-104.11,29,-113.12,23,-113.53,30,-114.68
150,4024.84,4352.00,3.00,0,24,0.06,NLOS,116.14,-3.35,-92.57,10.22,41.37,0,18,-104.43,29,-112.93,23,-113.44,30,-114.54,19,-115.64
151,4036.34,4352.00,3.00,0,24,0.07,NLOS,115.69,6.51,-101.98,4.47,41.37,0,29,-111.92,23,-112.87,18,-113.19,25,-115.65,19,-115.79
152,4047.83,4352.00,3.00,0,24,0.07,NLOS,115.23,6.51,-101.53,4.91,41.37,0,29,-111.73,23,-112.79,18,-113.50,25,-115.62,19,-115.94
153,4059.32,4352.00,3.00,0,24,0.07,NLOS,114.79,6.51,-101.08,4.05,41.37,0,19,-109.82,29,-111.54,23,-112.70,18,-113.81,25,-115.59
