Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
39,6234.20,4429.50,10.50,0,14,0.05,NLOS,115.75,-2.94,-92.59,-64.81,3.42,26.93,0,15,-97.97,11,-101.41,3,-109.29,12,-109.88,16,-110.32,4,-114.56
40,6241.68,4429.50,10.50,0,14,0.05,NLOS,115.54,2.63,-97.95,-70.17,1.46,26.93,0,11,-101.18,15,-105.13,10,-113.88,16,-114.76,9,-116.44,12,-118.85
41,6249.16,4429.50,10.50,0,14,0.05,NLOS,115.33,2.63,-97.74,-69.96,1.81,26.93,0,11,-101.42,15,-105.05,10,-113.96,16,-114.74,9,-116.49,12,-118.90
42,6256.64,4429.50,10.50,0,14,0.05,NLOS,115.12,2.63,-97.53,-69.74,2.16,26.93,0,11,-101.65,15,-104.97,10,-114.04,16,-114.73,9,-116.53,12,-118.95
43,6264.12,4429.50,10.50,0,14,0.05,NLOS,114.91,2.63,-97.32,-69.53,2.49,26.93,0,11,-101.88,15,-104.89,10,-114.12,16,-114.71,9,-116.57,12,-119.00
44,6258.40,4429.50,10.50,2,14,0.05,NLOS,115.07,0.64,-95.49,-67.71,1.28,26.93,0,15,-99.90,11,-100.46,7,-111.33,12,-111.55,16,-113.25,5,-115.52
45,6250.92,4429.50,10.50,2,14,0.05,NLOS,115.28,0.64,-95.70,-67.92,1.00,26.93,0,15,-99.98,11,-100.23,7,-111.23,12,-111.50,16,-113.27,5,-115.47
46,6243.44,4429.50,10.50,2,14,0.05,NLOS,115.49,0.64,-95.91,-68.13,0.71,26.93,0,11,-99.99,15,-100.06,7,-111.14,12,-111.45,16,-113.28,5,-115.42
47,6235.96,4429.50,10.50,2,14,0.05,NLOS,115.70,0.64,-96.12,-68.34,0.42,26.93,0,11,-99.75,15,-100.15,7,-111.04,12,-111.40,16,-113.30,5,-115.37
48,6228.48,4429.50,10.50,2,14,0.05,NLOS,115.92,1.16,-96.86,-69.08,-3.00,26.93,0,11,-94.22,10,-106.89,7,-112.33,15,-113.05,16,-115.12,13,-119.21
49,6221.00,4429.50,10.50,2,11,0.04,NLOS,119.32,-5.13,-93.97,-66.19,2.43,26.93,1,14,-97.07,10,-106.81,7,-112.23,15,-113.14,16,-115.13,13,-119.19
50,6213.52,4429.50,10.50,2,11,0.04,NLOS,119.07,-5.13,-93.72,-65.94,2.85,26.93,0,14,-97.29,10,-106.74,7,-112.13,15,-113.22,16,-115.15,13,-119.17
51,6206.04,4429.50,10.50,2,11,0.04,NLOS,118.82,-5.13,-93.47,-65.69,3.28,26.93,0,14,-97.50,10,-106.66,7,-112.03,15,-113.31,16,-115.17,13,-119.16
52,6198.56,4429.50,10.50,2,11,0.04,NLOS,118.56,-5.54,-92.81,-65.03,2.79,26.93,0,14,-96.87,8,-105.11,15,-106.15,10,-110.06,12,-114.09,5,-116.41
53,6191.08,4429.50,10.50,2,11,0.04,NLOS,118.30,-5.54,-92.55,-64.77,3.21,26.93,0,14,-97.08,8,-105.02,15,-106.24,10,-109.98,12,-114.04,5,-116.36
54,6183.60,4429.50,10.50,2,11,0.04,NLOS,118.04,-5.54,-92.29,-64.50,3.62,26.93,0,14,-97.30,8,-104.93,15,-106.34,10,-109.91,12,-113.99,5,-116.31
55,6176.12,4429.50,10.50,2,11,0.04,NLOS,117.77,-5.54,-92.02,-64.24,4.04,26.93,0,14,-97.51,8,-104.85,15,-106.43,10,-109.83,12,-113.95,5,-116.25
56,6168.64,4429.50,10.50,2,14,0.04,NLOS,117.63,1.16,-98.57,-70.79,-2.00,26.93,1,15,-99.21,10,-104.90,12,-105.44,11,-105.83,7,-109.34,4,-110.76
57,6161.16,4429.50,10.50,2,14,0.04,NLOS,117.84,1.16,-98.79,-71.01,-2.22,26.93,0,15,-99.31,10,-104.83,12,-105.39,11,-105.55,7,-109.24,4,-110.70
58,6153.68,4429.50,10.50,2,14,0.04,NLOS,118.05,1.16,-99.00,-71.22,-2.44,26.93,0,15,-99.41,10,-104.76,11,-105.27,12,-105.35,7,-109.14,4,-110.63
59,6146.20,4429.50,10.50,2,14,0.04,NLOS,118.27,1.16,-99.21,-71.43,-2.66,26.93,0,15,-99.51,10,-104.68,11,-104.99,12,-105.30,7,-109.04,4,-110.56
60,6138.72,4429.50,10.50,2,14,0.04,NLOS,118.48,-8.27,-89.99,-62.21,8.36,26.93,0,11,-100.52,15,-105.28,10,-107.87,13,-112.18,7,-112.28,12,-113.29
61,6135.00,4433.26,10.50,1,14,0.04,NLOS,118.67,-8.27,-90.18,-62.40,8.04,26.93,0,11,-100.32,15,-105.25,10,-107.91,13,-112.14,7,-112.24,12,-113.22
62,6135.00,4440.74,10.50,1,14,0.04,NLOS,118.84,-8.27,-90.35,-62.57,7.79,26.93,0,11,-100.22,15,-105.09,10,-108.04,13,-112.08,7,-112.27,12,-113.11
63,6135.00,4448.22,10.50,1,14,0.04,NLOS,119.01,-8.27,-90.52,-62.74,7.54,26.93,0,11,-100.13,15,-104.93,10,-108.18,13,-112.01,7,-112.30,12,-112.99
64,6135.00,4455.70,10.50,1,11,0.05,NLOS,115.89,-8.52,-87.15,-59.37,6.12,26.93,1,14,-93.68,8,-108.62,15,-109.35,10,-109.82,3,-112.67,7,-113.18
65,6135.00,4463.18,10.50,1,11,0.05,NLOS,115.81,-8.52,-87.07,-59.29,6.36,26.93,0,14,-93.85,8,-108.57,15,-109.19,10,-109.96,3,-112.69,7,-113.21
66,6135.00,4470.66,10.50,1,11,0.05,NLOS,115.73,-8.52,-86.99,-59.21,6.59,26.93,0,14,-94.02,8,-108.53,15,-109.03,10,-110.09,3,-112.71,7,-113.24
67,6135.00,4478.14,10.50,1,11,0.05,NLOS,115.65,-8.52,-86.91,-59.13,6.82,26.93,0,14,-94.20,8,-108.49,15,-108.86,10,-110.22,3,-112.74,7,-113.28
68,6135.00,4485.62,10.50,1,11,0.05,NLOS,115.58,-4.63,-90.73,-62.95,1.69,26.93,0,15,-95.12,14,-97.01,10,-102.91,5,-107.37,12,-111.46,7,-114.29
