Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_current_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_prx,ue0_bs2_idx,ue0_bs2_prx,ue0_bs3_idx,ue0_bs3_prx,ue0_bs4_idx,ue0_bs4_prx,ue0_bs5_idx,ue0_bs5_prx
264,8855.00,5984.81,300.00,1,90,1.00,LOS,91.97,-1.23,-40.73,-0.92,49.15,0,89,-46.41,81,-49.60,82,-51.44,91,-52.64,88,-53.62
265,8855.00,5986.18,300.00,1,90,1.00,LOS,91.95,-1.23,-40.71,-0.89,49.15,0,89,-46.43,81,-49.60,82,-51.43,91,-52.63,88,-53.63
266,8855.00,5987.54,300.00,1,90,1.00,LOS,91.93,-0.33,-41.60,-2.27,49.15,0,89,-45.59,81,-48.68,82,-51.20,91,-51.51,80,-52.51
267,8855.00,5988.91,300.00,1,90,1.00,LOS,91.90,-0.33,-41.58,-2.25,49.15,0,89,-45.61,81,-48.69,82,-51.19,91,-51.50,80,-52.51
268,8855.00,5990.27,300.00,1,90,1.00,LOS,91.88,-0.33,-41.55,-2.22,49.15,0,89,-45.62,81,-48.69,82,-51.18,91,-51.49,80,-52.52
269,8855.00,5991.64,300.00,1,90,1.00,LOS,91.86,-0.33,-41.53,-2.19,49.15,0,89,-45.64,81,-48.69,82,-51.17,91,-51.48,80,-52.53
270,8855.00,5993.00,300.00,1,90,1.00,LOS,91.84,-0.33,-41.51,-2.17,49.15,0,89,-45.66,81,-48.69,82,-51.17,91,-51.47,80,-52.53
271,8855.00,5994.37,300.00,1,90,1.00,LOS,91.81,-0.33,-41.49,-2.14,49.15,0,89,-45.68,81,-48.69,82,-51.16,91,-51.46,80,-52.54
272,8855.00,5995.73,300.00,1,90,1.00,LOS,91.79,-0.33,-41.46,-2.11,49.15,0,89,-45.70,81,-48.70,82,-51.15,91,-51.45,80,-52.55
273,8855.00,5997.10,300.00,1,90,1.00,LOS,91.77,-0.33,-41.44,-2.09,49.15,0,89,-45.71,81,-48.70,82,-51.15,91,-51.44,80,-52.56
274,8855.00,5998.46,300.00,1,90,1.00,LOS,91.75,-0.33,-41.42,-2.06,49.15,0,89,-45.73,81,-48.70,82,-51.14,91,-51.43,80,-52.56
275,8855.00,5999.83,300.00,1,90,1.00,LOS,91.73,-0.33,-41.40,-2.04,49.15,0,89,-45.75,81,-48.70,82,-51.13,91,-51.42,80,-52.57
276,8855.00,6001.20,300.00,1,90,1.00,LOS,91.70,-0.33,-41.38,-2.01,49.15,0,89,-45.77,81,-48.70,82,-51.13,91,-51.41,80,-52.58
277,8855.00,6002.56,300.00,1,90,1.00,LOS,91.68,-0.33,-41.35,-1.98,49.15,0,89,-45.79,81,-48.71,82,-51.12,91,-51.40,80,-52.58
278,8855.00,6003.93,300.00,1,90,1.00,LOS,91.66,-0.33,-41.33,-1.96,49.15,0,89,-45.81,81,-48.71,82,-51.11,91,-51.39,80,-52.59
279,8855.00,6005.29,300.00,1,90,1.00,LOS,91.64,-0.33,-41.31,-1.93,49.15,0,89,-45.82,81,-48.71,82,-51.10,91,-51.38,80,-52.60
280,8855.00,6006.66,300.00,1,90,1.00,LOS,91.62,-0.33,-41.29,-1.90,49.15,0,89,-45.84,81,-48.71,82,-51.10,91,-51.37,80,-52.61
281,8855.00,6008.02,300.00,1,90,1.00,LOS,91.59,-0.33,-41.26,-1.88,49.15,0,89,-45.86,81,-48.71,82,-51.09,91,-51.36,80,-52.61
282,8855.00,6009.39,300.00,1,90,1.00,LOS,91.57,-0.33,-41.24,-1.85,49.15,0,89,-45.88,81,-48.72,82,-51.08,91,-51.35,80,-52.62
283,8855.00,6010.75,300.00,1,90,1.00,LOS,91.55,-0.33,-41.22,-1.83,49.15,0,89,-45.90,81,-48.72,82,-51.08,91,-51.34,80,-52.63
284,8855.00,6012.12,300.00,1,90,1.00,LOS,91.53,-0.33,-41.20,-1.80,49.15,0,89,-45.91,81,-48.72,82,-51.07,91,-51.32,80,-52.64
285,8855.00,6013.48,300.00,1,90,1.00,LOS,91.50,-0.28,-41.23,-1.71,49.15,0,89,-46.31,81,-48.74,82,-51.00,91,-51.50,80,-52.53
286,8855.00,6014.85,300.00,1,90,1.00,LOS,91.48,-0.28,-41.21,-1.69,49.15,0,89,-46.33,81,-48.74,82,-50.99,91,-51.49,80,-52.53
287,8855.00,6016.21,300.00,1,90,1.00,LOS,91.46,-0.28,-41.18,-1.66,49.15,0,89,-46.35,81,-48.75,82,-50.98,91,-51.48,80,-52.54
288,8855.00,6017.58,300.00,1,90,1.00,LOS,91.44,-0.28,-41.16,-1.64,49.15,0,89,-46.37,81,-48.75,82,-50.98,91,-51.46,80,-52.55
289,8855.00,6018.94,300.00,1,90,1.00,LOS,91.42,-0.28,-41.14,-1.61,49.15,0,89,-46.38,81,-48.75,82,-50.97,91,-51.45,80,-52.56
290,8855.00,6020.31,300.00,1,90,1.00,LOS,91.39,-0.28,-41.12,-1.58,49.15,0,89,-46.40,81,-48.75,82,-50.96,91,-51.44,80,-52.56
291,8855.00,6021.68,300.00,1,90,1.00,LOS,91.37,-0.28,-41.10,-1.56,49.15,0,89,-46.42,81,-48.76,82,-50.95,91,-51.43,80,-52.57
292,8855.00,6022.96,300.00,3,90,1.00,LOS,91.35,-0.28,-41.08,-1.54,49.15,0,89,-46.44,81,-48.76,82,-50.95,91,-51.42,80,-52.58
293,8855.00,6021.59,300.00,3,90,1.00,LOS,91.37,-0.28,-41.10,-1.56,49.15,0,89,-46.42,81,-48.76,82,-50.95,91,-51.43,80,-52.57
294,8855.00,6020.23,300.00,3,90,1.00,LOS,91.40,-0.28,-41.12,-1.59,49.15,0,89,-46.40,81,-48.75,82,-50.96,91,-51.44,80,-52.56
295,8855.00,6018.86,300.00,3,90,1.00,LOS,91.42,-0.28,-41.14,-1.61,49.15,0,89,-46.38,81,-48.75,82,-50.97,91,-51.45,80,-52.56
296,8855.00,6017.50,300.00,3,90,1.00,LOS,91.44,-0.28,-41.16,-1.64,49.15,0,89,-46.36,81,-48.75,82,-50.98,91,-51.47,80,-52.55
297,8855.00,6016.13,300.00,3,90,1.00,LOS,91.46,-0.28,-41.19,-1.66,49.15,0,89,-46.35,81,-48.75,82,-50.98,91,-51.48,80,-52.54
298,8855.00,6014.77,300.00,3,90,1.00,LOS,91.48,-0.28,-41.21,-1.69,49.15,0,89,-46.33,81,-48.74,82,-50.99,91,-51.49,80,-52.53
299,8855.00,6013.40,300.00,3,90,1.00,LOS,91.51,-0.28,-41.23,-1.71,49.15,0,89,-46.31,81,-48.74,82,-51.00,91,-51.50,80,-52.53
300,8855.00,6012.04,300.00,3,90,1.00,LOS,91.53,-0.28,-41.25,-1.74,49.15,0,89,-46.29,81,-48.74,82,-51.00,91,-51.51,80,-52.52
