Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
0,4599.69,4250.00,1.50,2,0,0.04,NLOS,124.08,5.77,-109.63,-81.85,-2.40,112.27,0,2,-111.31,3,-112.66,5,-113.90,6,-118.71,4,-128.64,1,-140.49
1,4599.38,4250.00,1.50,2,0,0.04,NLOS,124.07,5.77,-109.62,-81.84,-2.38,112.27,0,2,-111.32,3,-112.66,5,-113.91,6,-118.71,4,-128.64,1,-140.48
2,4599.06,4250.00,1.50,2,0,0.04,NLOS,124.06,5.77,-109.62,-81.83,-2.37,112.27,0,2,-111.33,3,-112.67,5,-113.91,6,-118.71,4,-128.64,1,-140.48
3,4598.75,4250.00,1.50,2,0,0.04,NLOS,124.05,5.77,-109.61,-81.83,-2.36,112.27,0,2,-111.34,3,-112.67,5,-113.91,6,-118.71,4,-128.64,1,-140.48
4,4598.44,4250.00,1.50,2,0,0.04,NLOS,124.05,5.77,-109.60,-81.82,-2.34,112.27,0,2,-111.36,3,-112.67,5,-113.92,6,-118.71,4,-128.64,1,-140.48
5,4598.13,4250.00,1.50,2,0,0.04,NLOS,124.04,5.77,-109.59,-81.81,-2.33,112.27,0,2,-111.37,3,-112.68,5,-113.92,6,-118.72,4,-128.64,1,-140.48
6,4597.82,4250.00,1.50,2,0,0.04,NLOS,124.03,5.77,-109.58,-81.80,-2.31,112.27,0,2,-111.38,3,-112.68,5,-113.93,6,-118.72,4,-128.64,1,-140.48
7,4597.51,4250.00,1.50,2,0,0.04,NLOS,124.02,5.77,-109.57,-81.79,-2.30,112.27,0,2,-111.39,3,-112.68,5,-113.93,6,-118.72,4,-128.65,1,-140.48
8,4597.19,4250.00,1.50,2,0,0.04,NLOS,124.01,5.77,-109.57,-81.78,-2.28,112.27,0,2,-111.40,3,-112.68,5,-113.94,6,-118.72,4,-128.65,1,-140.48
9,4596.88,4250.00,1.50,2,0,0.04,NLOS,124.00,5.77,-109.56,-81.78,-2.27,112.27,0,2,-111.42,3,-112.69,5,-113.94,6,-118.73,4,-128.65,1,-140.47
10,4596.57,4250.00,1.50,2,0,0.04,NLOS,124.00,5.77,-109.55,-81.77,-2.25,112.27,0,2,-111.43,3,-112.69,5,-113.94,6,-118.73,4,-128.65,1,-140.47
11,4596.26,4250.00,1.50,2,0,0.04,NLOS,123.99,5.77,-109.54,-81.76,-2.24,112.27,0,2,-111.44,3,-112.69,5,-113.95,6,-118.73,4,-128.65,1,-140.47
12,4595.95,4250.00,1.50,2,0,0.04,NLOS,123.98,5.77,-109.53,-81.75,-2.22,112.27,0,2,-111.45,3,-112.70,5,-113.95,6,-118.73,4,-128.65,1,-140.47
13,4595.63,4250.00,1.50,2,0,0.04,NLOS,123.97,5.77,-109.52,-81.74,-2.21,112.27,0,2,-111.46,3,-112.70,5,-113.96,6,-118.73,4,-128.65,1,-140.47
14,4595.32,4250.00,1.50,2,0,0.04,NLOS,123.96,5.77,-109.52,-81.73,-2.19,112.27,0,2,-111.48,3,-112.70,5,-113.96,6,-118.74,4,-128.65,1,-140.47
15,4595.01,4250.00,1.50,2,0,0.04,NLOS,123.95,5.77,-109.51,-81.73,-2.18,112.27,0,2,-111.49,3,-112.70,5,-113.97,6,-118.74,4,-128.65,1,-140.47
