Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
66,4514.18,8000.00,36.00,2,43,0.63,LOS,102.94,-4.68,-78.04,-50.26,3.34,81.35,1,28,-79.86,44,-81.78,58,-83.72,52,-84.63,6,-86.41,74,-86.82
67,4491.58,8000.00,36.00,2,43,0.63,LOS,103.00,-4.68,-78.10,-50.32,3.53,81.35,0,28,-79.78,44,-82.04,58,-83.79,52,-84.80,6,-86.34,74,-86.88
68,4468.99,8000.00,36.00,2,44,0.80,LOS,96.14,-5.41,-70.51,-42.73,4.12,81.35,1,52,-75.15,28,-81.82,58,-83.59,42,-84.52,26,-86.58,43,-86.73
69,4446.39,8000.00,36.00,2,44,0.79,LOS,96.39,-5.41,-70.76,-42.98,3.92,81.35,0,52,-75.31,28,-81.74,58,-83.66,42,-84.55,37,-86.37,26,-86.56
70,4423.79,8000.00,36.00,2,44,0.79,LOS,96.65,-5.16,-71.27,-43.49,9.28,81.35,0,28,-83.57,43,-83.89,52,-85.46,49,-86.66,37,-87.41,81,-89.19
71,4401.20,8000.00,36.00,2,44,0.78,LOS,96.90,-5.16,-71.52,-43.74,8.60,81.35,0,28,-83.49,43,-83.95,37,-85.37,52,-85.62,49,-86.70,81,-89.24
72,4378.60,8000.00,36.00,2,44,0.78,LOS,97.15,-1.60,-75.32,-47.54,-0.50,81.35,0,37,-76.95,52,-80.15,28,-83.45,42,-84.39,43,-85.52,74,-87.45
73,4356.01,8000.00,36.00,2,44,0.77,LOS,97.39,-1.60,-75.57,-47.79,-2.57,81.35,0,37,-74.22,52,-80.31,28,-83.37,42,-84.42,43,-85.59,74,-87.51
74,4333.41,8000.00,36.00,2,44,0.77,LOS,97.63,-6.65,-70.76,-42.97,-0.60,81.35,0,37,-71.21,52,-77.95,28,-79.32,6,-82.71,43,-83.49,49,-83.88
75,4310.81,8000.00,36.00,2,37,0.98,NLOS,85.56,1.91,-67.25,-39.47,2.45,81.35,1,44,-70.99,52,-78.10,28,-79.24,6,-82.65,43,-83.56,49,-83.92
76,4288.22,8000.00,36.00,2,37,0.99,NLOS,80.75,-0.36,-60.18,-32.40,14.75,81.35,0,44,-76.92,28,-81.25,52,-83.87,43,-83.97,58,-87.60,6,-87.66
77,4265.62,8000.00,36.00,2,37,0.99,NLOS,75.80,-0.36,-55.23,-27.45,19.83,81.35,0,44,-77.15,28,-81.18,52,-84.02,43,-84.04,6,-87.59,58,-87.68
78,4243.02,8000.00,36.00,2,37,1.00,NLOS,74.59,-5.68,-48.69,-20.91,24.40,81.35,0,44,-76.68,28,-77.51,43,-77.83,52,-80.22,26,-84.65,42,-86.23
79,4220.43,8000.00,36.00,2,37,0.99,NLOS,78.76,-5.68,-52.86,-25.08,20.33,81.35,0,44,-76.90,28,-77.43,43,-77.90,52,-80.37,26,-84.63,42,-86.27
80,4200.00,8000.00,36.00,3,37,0.99,NLOS,83.36,-8.16,-54.98,-27.20,23.86,0.00,0,44,-82.04,72,-83.55,42,-83.83,52,-84.04,28,-85.74,73,-86.62
81,4200.00,8000.00,36.00,3,37,0.99,NLOS,83.36,-8.16,-54.98,-27.20,23.86,0.00,0,44,-82.04,72,-83.55,42,-83.83,52,-84.04,28,-85.74,73,-86.62
82,4200.00,8000.00,36.00,3,37,0.99,NLOS,83.36,-8.16,-54.98,-27.20,23.86,0.00,0,44,-82.04,72,-83.55,42,-83.83,52,-84.04,28,-85.74,73,-86.62
83,4200.00,8000.00,36.00,3,37,0.99,NLOS,83.36,-8.16,-54.98,-27.20,23.86,0.00,0,44,-82.04,72,-83.55,42,-83.83,52,-84.04,28,-85.74,73,-86.62
84,4200.00,8000.00,36.00,3,37,0.99,NLOS,83.36,-8.16,-54.98,-27.20,23.86,0.00,0,44,-82.04,72,-83.55,42,-83.83,52,-84.04,28,-85.74,73,-86.62
85,4200.00,8000.00,36.00,3,37,0.99,NLOS,83.36,-8.16,-54.98,-27.20,23.86,0.00,0,44,-82.04,72,-83.55,42,-83.83,52,-84.04,28,-85.74,73,-86.62
86,4200.00,8000.00,36.00,3,37,0.99,NLOS,83.36,-8.16,-54.98,-27.20,23.86,0.00,0,44,-82.04,72,-83.55,42,-83.83,52,-84.04,28,-85.74,73,-86.62
87,4200.00,8000.00,36.00,3,37,0.99,NLOS,83.36,-8.16,-54.98,-27.20,23.86,0.00,0,44,-82.04,72,-83.55,42,-83.83,52,-84.04,28,-85.74,73,-86.62
88,4200.00,8000.00,36.00,3,37,0.99,NLOS,83.36,-8.16,-54.98,-27.20,23.86,0.00,0,44,-82.04,72,-83.55,42,-83.83,52,-84.04,28,-85.74,73,-86.62
89,4200.00,8000.00,36.00,3,37,0.99,NLOS,83.36,-8.16,-54.98,-27.20,23.86,0.00,0,44,-82.04,72,-83.55,42,-83.83,52,-84.04,28,-85.74,73,-86.62
90,4200.00,7988.70,36.00,3,37,0.98,NLOS,84.95,-8.16,-56.57,-28.79,22.23,40.67,0,44,-81.99,72,-83.54,42,-83.79,52,-84.05,28,-85.68,73,-86.61
91,4200.00,7966.11,36.00,3,37,0.98,NLOS,88.28,-1.97,-66.10,-38.31,7.61,81.35,0,44,-75.67,28,-78.86,49,-82.14,58,-82.51,43,-83.31,12,-83.55
92,4200.00,7943.51,36.00,3,37,0.97,NLOS,91.39,-1.97,-69.20,-41.42,4.39,81.35,0,44,-75.57,28,-78.72,49,-82.08,58,-82.47,43,-83.19,12,-83.50
93,4200.00,7920.91,36.00,3,44,0.75,LOS,98.61,-10.98,-67.42,-39.63,3.79,81.35,1,37,-71.73,42,-76.88,43,-81.65,26,-84.55,28,-86.76,13,-86.83
94,4200.00,7898.32,36.00,3,44,0.75,LOS,98.52,-10.98,-67.32,-39.54,5.93,81.35,0,37,-74.14,42,-76.79,43,-81.52,26,-84.48,28,-86.63,13,-86.79
95,4200.00,7875.72,36.00,3,44,0.75,LOS,98.43,1.15,-79.36,-51.58,-0.63,81.35,0,43,-82.67,37,-83.64,42,-83.83,28,-83.89,52,-84.64,58,-87.03
96,4200.00,7853.12,36.00,3,44,0.75,LOS,98.35,1.15,-79.28,-51.50,-0.08,81.35,0,43,-82.55,42,-83.74,28,-83.75,52,-84.65,37,-85.53,58,-87.00
97,4200.00,7830.53,36.00,3,44,0.76,LOS,98.28,-1.38,-76.68,-48.90,-0.05,81.35,0,37,-79.37,28,-81.49,74,-81.60,43,-82.64,52,-83.54,12,-84.05
98,4200.00,7807.93,36.00,3,44,0.76,LOS,98.21,-1.38,-76.61,-48.83,0.73,81.35,0,37,-80.91,28,-81.35,74,-81.60,43,-82.52,52,-83.55,12,-84.00
99,4214.66,7800.00,36.00,0,44,0.76,LOS,98.02,1.77,-79.57,-51.78,-4.10,81.35,0,37,-76.71,28,-79.80,43,-82.87,57,-83.76,42,-86.90,52,-87.41
100,4237.26,7800.00,36.00,0,44,0.77,LOS,97.76,1.77,-79.30,-51.52,-3.97,81.35,0,37,-76.56,28,-79.89,43,-82.78,57,-83.71,42,-86.86,52,-87.27
101,4259.86,7800.00,36.00,0,44,0.77,LOS,97.49,-3.19,-74.08,-46.30,4.44,81.35,0,28,-79.88,13,-80.57,37,-81.59,52,-84.81,43,-85.36,42,-85.87
102,4282.45,7800.00,36.00,0,44,0.78,LOS,97.21,-3.19,-73.80,-46.02,4.75,81.35,0,28,-79.97,13,-80.65,37,-81.72,52,-84.67,43,-85.27,42,-85.83
103,4305.05,7800.00,36.00,0,44,0.78,LOS,96.93,2.47,-79.19,-51.41,-1.03,81.35,0,43,-80.12,72,-82.47,28,-82.79,37,-83.85,26,-88.04,82,-88.31
104,4327.65,7800.00,36.00,0,44,0.79,LOS,96.64,2.47,-78.90,-51.12,-0.71,81.35,0,43,-80.02,72,-82.42,28,-82.89,37,-84.25,26,-88.06,82,-88.27
105,4350.24,7800.00,36.00,0,44,0.80,LOS,96.34,0.62,-76.75,-48.96,1.04,81.35,0,28,-77.61,52,-78.19,26,-85.06,42,-86.15,74,-87.12,39,-88.02
106,4372.84,7800.00,36.00,0,44,0.80,LOS,96.04,0.62,-76.44,-48.66,1.22,81.35,0,28,-77.71,52,-78.04,26,-85.08,42,-86.12,74,-87.06,39,-88.01
107,4395.43,7800.00,36.00,0,44,0.81,LOS,95.72,-1.79,-73.71,-45.93,6.38,81.35,0,43,-82.00,57,-83.50,28,-85.33,58,-85.90,81,-86.00,12,-86.17
108,4400.00,7818.03,36.00,1,44,0.81,LOS,95.74,-1.79,-73.74,-45.96,6.37,81.35,0,43,-82.10,57,-83.53,28,-85.45,58,-85.92,81,-86.00,12,-86.22
109,4400.00,7840.63,36.00,1,44,0.81,LOS,95.86,-3.97,-71.67,-43.89,6.30,81.35,0,52,-79.18,43,-84.60,28,-85.83,49,-86.15,12,-86.78,73,-87.55
110,4400.00,7863.22,36.00,1,44,0.80,LOS,95.99,-3.97,-71.80,-44.02,6.16,81.35,0,52,-79.16,43,-84.75,28,-85.95,49,-86.21,12,-86.82,73,-87.57
111,4400.00,7885.82,36.00,1,44,0.80,LOS,96.13,-6.49,-69.42,-41.64,3.12,81.35,0,37,-74.05,43,-80.79,52,-81.27,28,-85.59,13,-86.24,58,-86.80
112,4400.00,7908.42,36.00,1,44,0.80,LOS,96.27,-6.49,-69.56,-41.78,2.16,81.35,0,37,-72.91,43,-80.93,52,-81.25,28,-85.71,13,-86.28,58,-86.84
113,4400.00,7931.01,36.00,1,44,0.79,LOS,96.42,-2.38,-73.82,-46.04,2.93,81.35,0,52,-79.78,42,-80.68,43,-80.68,28,-82.56,13,-84.68,58,-85.43
114,4400.00,7953.61,36.00,1,44,0.79,LOS,96.58,-2.38,-73.98,-46.20,2.72,81.35,0,52,-79.77,42,-80.77,43,-80.83,28,-82.68,13,-84.72,58,-85.47
115,4400.00,7976.21,36.00,1,44,0.79,LOS,96.74,-2.44,-74.08,-46.30,-0.92,81.35,0,52,-75.70,37,-77.05,58,-83.02,42,-87.02,12,-87.68,43,-87.86
116,4400.00,7998.80,36.00,1,44,0.78,LOS,96.90,-2.44,-74.25,-46.47,-1.34,81.35,0,52,-75.69,37,-76.44,58,-83.06,42,-87.11,12,-87.72,43,-88.00
117,4400.00,8000.00,36.00,0,44,0.78,LOS,96.91,-2.44,-74.26,-46.47,-1.36,0.00,0,52,-75.69,37,-76.42,58,-83.06,42,-87.12,12,-87.72,43,-88.00
118,4400.00,8000.00,36.00,0,44,0.78,LOS,96.91,-2.44,-74.26,-46.47,-1.36,0.00,0,52,-75.69,37,-76.42,58,-83.06,42,-87.12,12,-87.72,43,-88.00
119,4400.00,8000.00,36.00,0,44,0.78,LOS,96.91,-2.44,-74.26,-46.47,-1.36,0.00,0,52,-75.69,37,-76.42,58,-83.06,42,-87.12,12,-87.72,43,-88.00
120,4400.00,8000.00,36.00,0,44,0.78,LOS,96.91,-2.44,-74.26,-46.47,-1.36,0.00,0,52,-75.69,37,-76.42,58,-83.06,42,-87.12,12,-87.72,43,-88.00
121,4400.00,8000.00,36.00,0,44,0.78,LOS,96.91,-2.44,-74.26,-46.47,-1.36,0.00,0,52,-75.69,37,-76.42,58,-83.06,42,-87.12,12,-87.72,43,-88.00
122,4400.00,8000.00,36.00,0,44,0.78,LOS,96.91,-2.44,-74.26,-46.47,-1.36,0.00,0,52,-75.69,37,-76.42,58,-83.06,42,-87.12,12,-87.72,43,-88.00
123,4400.00,8000.00,36.00,0,44,0.78,LOS,96.91,-2.44,-74.26,-46.47,-1.36,0.00,0,52,-75.69,37,-76.42,58,-83.06,42,-87.12,12,-87.72,43,-88.00
124,4400.00,8000.00,36.00,0,44,0.78,LOS,96.91,-2.44,-74.26,-46.47,-1.36,0.00,0,52,-75.69,37,-76.42,58,-83.06,42,-87.12,12,-87.72,43,-88.00
125,4400.00,8000.00,36.00,0,44,0.78,LOS,96.91,-2.44,-74.26,-46.47,-1.36,0.00,0,52,-75.69,37,-76.42,58,-83.06,42,-87.12,12,-87.72,43,-88.00
126,4400.00,8000.00,36.00,0,44,0.78,LOS,96.91,-2.44,-74.26,-46.47,-1.36,0.00,0,52,-75.69,37,-76.42,58,-83.06,42,-87.12,12,-87.72,43,-88.00
127,4411.30,8000.00,36.00,0,37,0.95,NLOS,98.78,-3.93,-74.63,-46.85,0.21,40.67,1,44,-77.84,52,-78.39,42,-79.04,43,-81.67,12,-82.41,6,-84.69
128,4433.89,8000.00,36.00,0,37,0.94,NLOS,100.70,-3.93,-76.56,-48.78,-1.91,81.35,0,44,-77.59,52,-78.22,42,-79.01,43,-81.61,12,-82.46,6,-84.75
129,4456.49,8000.00,36.00,0,44,0.80,LOS,96.28,-4.08,-71.98,-44.20,6.80,81.35,1,52,-81.31,13,-82.60,28,-83.21,37,-83.93,64,-86.46,43,-87.50
130,4479.09,8000.00,36.00,0,44,0.80,LOS,96.02,-4.08,-71.72,-43.94,7.36,81.35,0,52,-81.14,13,-82.67,28,-83.29,37,-85.48,64,-86.42,43,-87.44
131,4501.68,8000.00,36.00,0,44,0.81,LOS,95.76,-3.31,-72.24,-44.45,-0.66,81.35,0,37,-74.76,43,-76.62,52,-78.44,28,-82.28,58,-82.60,82,-84.40
132,4524.28,8000.00,36.00,0,44,0.81,LOS,95.50,-3.31,-71.97,-44.19,0.11,81.35,0,37,-76.05,43,-76.56,52,-78.26,28,-82.36,58,-82.52,82,-84.34
133,4546.88,8000.00,36.00,0,44,0.82,LOS,95.23,-4.58,-70.44,-42.66,7.67,81.35,0,43,-81.60,52,-82.35,28,-82.69,26,-84.50,37,-85.76,49,-87.52
134,4569.47,8000.00,36.00,0,44,0.82,LOS,94.96,-4.58,-70.17,-42.39,8.01,81.35,0,43,-81.54,52,-82.17,28,-82.77,26,-84.52,37,-86.87,49,-87.49
135,4592.07,8000.00,36.00,0,44,0.83,LOS,94.70,0.76,-75.23,-47.45,-1.43,81.35,0,43,-76.01,37,-79.13,26,-83.13,52,-83.64,28,-85.53,42,-85.57
