Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_current_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_prx,ue0_bs2_idx,ue0_bs2_prx,ue0_bs3_idx,ue0_bs3_prx,ue0_bs4_idx,ue0_bs4_prx,ue0_bs5_idx,ue0_bs5_prx
156,5055.00,2530.47,23.00,1,38,0.94,LOS,81.22,0.85,-32.08,6.95,38.55,0,46,-44.06,45,-46.40,39,-47.68,47,-49.48,31,-70.51
157,5055.00,2541.18,23.00,1,38,0.94,LOS,81.88,0.85,-32.73,6.26,38.55,0,46,-44.01,45,-46.47,39,-47.54,47,-49.42,31,-70.44
158,5055.00,2551.89,23.00,1,38,0.93,LOS,82.50,0.54,-33.03,10.45,38.55,0,39,-50.39,47,-52.66,46,-56.00,45,-57.73,30,-69.82
159,5053.40,2561.00,23.00,2,38,0.93,LOS,82.97,0.54,-33.51,9.93,38.55,0,39,-50.27,47,-52.61,46,-55.98,45,-57.80,30,-69.89
160,5042.69,2561.00,23.00,2,38,0.93,LOS,82.79,0.54,-33.33,10.12,38.55,0,39,-50.26,47,-52.65,46,-56.11,45,-57.88,30,-69.75
161,5031.98,2561.00,23.00,2,38,0.93,LOS,82.65,2.25,-34.89,5.91,38.55,0,46,-45.20,39,-48.66,45,-50.45,47,-57.22,30,-70.68
162,5021.27,2561.00,23.00,2,38,0.93,LOS,82.54,2.25,-34.79,6.07,38.55,0,46,-45.32,39,-48.66,45,-50.53,47,-57.26,30,-70.54
163,5010.56,2561.00,23.00,2,38,0.93,LOS,82.48,2.25,-34.73,6.19,38.55,0,46,-45.44,39,-48.65,45,-50.62,47,-57.30,30,-70.40
164,4999.85,2561.00,23.00,2,38,0.93,LOS,82.46,9.16,-41.61,0.77,38.55,0,46,-49.44,45,-50.63,39,-51.06,31,-72.29,32,-79.21
165,4989.14,2561.00,23.00,2,38,0.93,LOS,82.48,9.16,-41.64,0.79,38.55,0,46,-49.56,45,-50.71,39,-51.06,31,-72.08,32,-79.15
166,4978.43,2561.00,23.00,2,38,0.93,LOS,82.54,9.16,-41.70,0.76,38.55,0,46,-49.68,45,-50.79,39,-51.06,31,-71.88,32,-79.08
167,4967.72,2561.00,23.00,2,38,0.93,LOS,82.65,3.93,-36.58,4.49,38.55,0,45,-44.92,39,-50.66,46,-52.26,31,-75.38,32,-80.06
168,4957.01,2561.00,23.00,2,38,0.93,LOS,82.79,3.93,-36.72,4.39,38.55,0,45,-45.00,39,-50.67,46,-52.37,31,-75.18,32,-79.99
169,4946.30,2561.00,23.00,2,38,0.93,LOS,82.97,3.93,-36.90,4.25,38.55,0,45,-45.08,39,-50.68,46,-52.49,31,-74.97,32,-79.92
170,4935.59,2561.00,23.00,2,38,0.93,LOS,83.18,-1.10,-32.08,8.20,38.55,0,39,-43.47,46,-53.36,45,-54.69,30,-67.16,31,-69.42
171,4924.88,2561.00,23.00,2,38,0.93,LOS,83.42,-1.10,-32.32,7.98,38.55,0,39,-43.48,46,-53.48,45,-54.77,30,-67.02,31,-69.20
172,4914.17,2561.00,23.00,2,38,0.92,LOS,83.68,-1.10,-32.58,7.75,38.55,0,39,-43.50,46,-53.59,45,-54.85,30,-66.88,31,-68.99
173,4903.47,2561.00,23.00,2,38,0.92,LOS,83.95,10.21,-44.16,-3.16,38.55,0,46,-45.87,39,-50.64,45,-50.68,31,-68.40,30,-72.28
174,4892.76,2561.00,23.00,2,38,0.92,LOS,84.25,10.21,-44.45,-3.41,38.55,0,46,-45.98,39,-50.66,45,-50.76,31,-68.17,30,-72.14
175,4882.05,2561.00,23.00,2,38,0.92,LOS,84.55,10.21,-44.75,-3.67,38.55,0,46,-46.09,39,-50.69,45,-50.84,31,-67.95,30,-71.99
176,4871.34,2561.00,23.00,2,38,0.91,LOS,84.86,1.97,-36.83,3.65,38.55,0,39,-43.53,46,-49.91,45,-50.12,31,-72.31,30,-79.84
177,4860.63,2561.00,23.00,2,38,0.91,LOS,85.18,1.97,-37.15,3.36,38.55,0,39,-43.56,46,-50.01,45,-50.20,31,-72.08,30,-79.69
178,4855.00,2555.92,23.00,3,38,0.91,LOS,85.18,1.97,-37.15,3.42,38.55,0,39,-43.64,46,-50.09,45,-50.22,31,-72.01,30,-79.55
179,4855.00,2545.21,23.00,3,38,0.91,LOS,84.83,-3.52,-31.30,8.48,38.55,0,39,-45.16,45,-56.48,46,-56.51,31,-81.08,32,-83.45
180,4855.00,2534.50,23.00,3,38,0.92,LOS,84.47,-3.52,-30.95,8.89,38.55,0,39,-45.29,45,-56.43,46,-56.55,31,-81.19,32,-83.57
181,4855.00,2523.79,23.00,3,38,0.92,LOS,84.12,-3.52,-30.60,9.31,38.55,0,39,-45.42,45,-56.38,46,-56.58,31,-81.31,32,-83.68
182,4855.00,2513.08,23.00,3,38,0.92,LOS,83.78,-4.74,-29.04,13.06,38.55,0,39,-49.46,45,-50.44,46,-50.63,31,-68.13,32,-88.02
183,4855.00,2502.37,23.00,3,38,0.93,LOS,83.44,-4.74,-28.70,13.43,38.55,0,39,-49.59,45,-50.39,46,-50.67,31,-68.25,32,-88.13
184,4855.00,2491.66,23.00,3,38,0.93,LOS,83.12,-4.74,-28.38,13.80,38.55,0,39,-49.72,45,-50.34,46,-50.70,31,-68.37,30,-88.03
185,4855.00,2480.95,23.00,3,38,0.93,LOS,82.81,-2.97,-29.84,9.08,38.55,0,46,-42.71,39,-45.00,45,-47.42,31,-74.91,30,-76.47
186,4855.00,2470.24,23.00,3,38,0.93,LOS,82.53,-2.97,-29.56,9.41,38.55,0,46,-42.75,39,-45.12,45,-47.37,31,-75.04,30,-76.33
187,4855.00,2459.53,23.00,3,38,0.94,LOS,82.27,-2.97,-29.30,9.71,38.55,0,46,-42.79,39,-45.24,45,-47.32,31,-75.16,30,-76.20
188,4855.00,2448.82,23.00,3,38,0.94,LOS,82.05,1.74,-33.79,6.54,38.55,0,39,-44.50,46,-46.75,45,-55.00,31,-74.21,30,-81.03
189,4855.00,2438.11,23.00,3,38,0.94,LOS,81.86,1.74,-33.60,6.79,38.55,0,39,-44.62,46,-46.79,45,-54.95,31,-74.34,30,-80.90
190,4855.00,2427.41,23.00,3,38,0.94,LOS,81.72,1.74,-33.46,7.00,38.55,0,39,-44.74,46,-46.84,45,-54.91,31,-74.46,30,-80.76
191,4855.00,2416.70,23.00,3,38,0.94,LOS,81.62,-1.64,-29.98,10.51,38.55,0,39,-44.61,46,-47.24,45,-53.06,31,-70.27,23,-80.40
192,4855.00,2405.99,23.00,3,38,0.94,LOS,81.58,-1.64,-29.94,10.62,38.55,0,39,-44.73,46,-47.29,45,-53.02,31,-70.40,23,-80.40
193,4855.00,2395.28,23.00,3,38,0.94,LOS,81.58,-1.64,-29.94,10.68,38.55,0,39,-44.84,46,-47.33,45,-52.97,31,-70.53,23,-80.40
194,4855.00,2384.57,23.00,3,38,0.94,LOS,81.64,-5.89,-25.75,13.80,38.55,0,45,-42.75,46,-47.76,39,-48.13,31,-73.42,23,-82.67
195,4855.00,2373.86,23.00,3,38,0.94,LOS,81.75,-5.89,-25.86,13.70,38.55,0,45,-42.71,46,-47.80,39,-48.24,31,-73.55,23,-82.67
196,4855.00,2363.15,23.00,3,38,0.94,LOS,81.90,-5.89,-26.01,13.55,38.55,0,45,-42.66,46,-47.85,39,-48.35,31,-73.69,23,-82.67
197,4855.00,2361.00,23.00,0,38,0.94,LOS,81.94,-5.89,-26.05,13.52,0.00,0,45,-42.65,46,-47.86,39,-48.37,31,-73.72,30,-82.66
198,4855.00,2361.00,23.00,0,38,0.94,LOS,81.94,-5.89,-26.05,13.52,0.00,0,45,-42.65,46,-47.86,39,-48.37,31,-73.72,30,-82.66
199,4855.00,2361.00,23.00,0,38,0.94,LOS,81.94,-5.89,-26.05,13.52,0.00,0,45,-42.65,46,-47.86,39,-48.37,31,-73.72,30,-82.66
200,4855.00,2361.00,23.00,0,38,0.94,LOS,81.94,-5.89,-26.05,13.52,0.00,0,45,-42.65,46,-47.86,39,-48.37,31,-73.72,30,-82.66
201,4855.00,2361.00,23.00,0,38,0.94,LOS,81.94,-5.89,-26.05,13.52,0.00,0,45,-42.65,46,-47.86,39,-48.37,31,-73.72,30,-82.66
202,4855.00,2361.00,23.00,0,38,0.94,LOS,81.94,-5.89,-26.05,13.52,0.00,0,45,-42.65,46,-47.86,39,-48.37,31,-73.72,30,-82.66
203,4855.00,2361.00,23.00,0,38,0.94,LOS,81.94,-5.89,-26.05,13.52,0.00,0,45,-42.65,46,-47.86,39,-48.37,31,-73.72,30,-82.66
204,4855.00,2361.00,23.00,0,38,0.94,LOS,81.94,-5.89,-26.05,13.52,0.00,0,45,-42.65,46,-47.86,39,-48.37,31,-73.72,30,-82.66
205,4855.00,2361.00,23.00,0,38,0.94,LOS,81.94,-5.89,-26.05,13.52,0.00,0,45,-42.65,46,-47.86,39,-48.37,31,-73.72,30,-82.66
206,4855.00,2361.00,23.00,0,38,0.94,LOS,81.94,-5.89,-26.05,13.52,0.00,0,45,-42.65,46,-47.86,39,-48.37,31,-73.72,30,-82.66
207,4860.35,2361.00,23.00,0,38,0.94,LOS,81.61,2.55,-34.15,9.91,19.28,0,39,-50.76,46,-52.21,45,-56.81,31,-63.99,30,-71.64
208,4871.06,2361.00,23.00,0,38,0.94,LOS,80.91,2.55,-33.46,10.59,38.55,0,39,-50.75,46,-52.12,45,-56.72,31,-64.16,30,-71.84
209,4881.77,2361.00,23.00,0,38,0.95,LOS,80.16,2.55,-32.71,11.32,38.55,0,39,-50.73,46,-52.03,45,-56.62,31,-64.33,30,-72.03
210,4892.48,2361.00,23.00,0,38,0.95,LOS,79.36,1.57,-30.93,10.64,38.55,0,45,-46.90,39,-48.83,46,-56.06,30,-67.95,31,-83.39
211,4903.19,2361.00,23.00,0,38,0.96,LOS,78.50,1.57,-30.07,11.48,38.55,0,45,-46.80,39,-48.82,46,-55.97,30,-68.14,31,-83.56
212,4913.90,2361.00,23.00,0,38,0.96,LOS,77.57,1.57,-29.14,12.38,38.55,0,45,-46.70,39,-48.81,46,-55.87,30,-68.33,31,-83.73
213,4924.61,2361.00,23.00,0,38,0.97,LOS,76.56,3.04,-29.60,12.97,38.55,0,39,-49.09,45,-54.58,46,-55.06,30,-71.25,23,-82.35
214,4935.32,2361.00,23.00,0,38,0.97,LOS,75.47,3.04,-28.51,14.05,38.55,0,39,-49.09,45,-54.47,46,-54.97,30,-71.43,23,-82.47
215,4946.03,2361.00,23.00,0,38,0.98,LOS,74.30,3.04,-27.35,15.20,38.55,0,39,-49.08,45,-54.37,46,-54.87,30,-71.62,23,-82.59
216,4956.74,2361.00,23.00,0,38,0.98,LOS,73.07,3.71,-26.78,12.84,38.55,0,39,-42.49,46,-52.60,45,-52.72,23,-78.94,31,-81.27
217,4967.45,2361.00,23.00,0,38,0.98,LOS,71.83,3.71,-25.54,14.06,38.55,0,39,-42.49,46,-52.50,45,-52.61,23,-79.05,31,-81.44
218,4978.16,2361.00,23.00,0,38,0.99,LOS,70.69,3.71,-24.40,15.18,38.55,0,39,-42.48,46,-52.40,45,-52.51,23,-79.17,31,-81.60
219,4988.87,2361.00,23.00,0,38,0.99,LOS,69.84,4.02,-23.86,18.61,38.55,0,39,-49.34,45,-49.45,46,-50.25,31,-80.83,23,-86.26
220,4999.58,2361.00,23.00,0,38,0.99,LOS,69.50,4.02,-23.52,18.91,38.55,0,39,-49.34,45,-49.34,46,-50.15,31,-80.99,23,-86.38
221,5010.29,2361.00,23.00,0,38,0.99,LOS,69.79,4.02,-23.81,18.59,38.55,0,45,-49.24,39,-49.34,46,-50.06,53,-73.41,31,-81.15
222,5021.00,2361.00,23.00,0,38,0.99,LOS,70.61,-2.45,-18.15,17.68,38.55,0,45,-37.77,46,-44.78,39,-51.86,31,-78.32,30,-81.68
223,5031.71,2361.00,23.00,0,38,0.98,LOS,71.74,-2.45,-19.28,16.47,38.55,0,45,-37.66,46,-44.68,39,-51.86,31,-78.48,30,-81.86
224,5042.41,2361.00,23.00,0,38,0.98,LOS,72.97,-2.45,-20.52,15.15,38.55,0,45,-37.55,46,-44.58,39,-51.86,31,-78.64,30,-82.03
225,5053.12,2361.00,23.00,0,38,0.98,LOS,74.21,-7.31,-16.89,24.96,38.55,0,46,-45.66,45,-51.50,39,-53.32,30,-73.48,53,-82.22
226,5063.83,2361.00,23.00,0,38,0.97,LOS,75.38,-7.31,-18.07,23.73,38.55,0,46,-45.56,45,-51.39,39,-53.32,30,-73.65,53,-82.10
227,5074.54,2361.00,23.00,0,38,0.97,LOS,76.47,-7.31,-19.16,22.58,38.55,0,46,-45.46,45,-51.28,39,-53.33,30,-73.82,53,-81.99
228,5085.25,2361.00,23.00,0,38,0.96,LOS,77.49,2.35,-29.84,10.90,38.55,0,39,-45.35,46,-48.12,45,-51.12,53,-75.99,30,-76.18
229,5095.96,2361.00,23.00,0,38,0.96,LOS,78.43,2.35,-30.78,9.93,38.55,0,39,-45.36,46,-48.02,45,-51.01,53,-75.87,30,-76.34
230,5106.67,2361.00,23.00,0,38,0.95,LOS,79.30,2.35,-31.64,9.03,38.55,0,39,-45.38,46,-47.92,45,-50.89,53,-75.75,30,-76.51
231,5117.38,2361.00,23.00,0,38,0.95,LOS,80.10,-3.25,-26.85,12.43,38.55,0,45,-42.78,46,-46.57,39,-48.31,31,-75.22,30,-81.26
232,5128.09,2361.00,23.00,0,38,0.95,LOS,80.85,-3.25,-27.60,11.61,38.55,0,45,-42.66,46,-46.47,39,-48.33,31,-75.37,30,-81.42
233,5138.80,2361.00,23.00,0,38,0.94,LOS,81.55,-3.25,-28.30,10.84,38.55,0,45,-42.54,46,-46.36,39,-48.34,31,-75.52,30,-81.58
234,5149.51,2361.00,23.00,0,38,0.94,LOS,82.21,0.58,-32.79,9.11,38.55,0,46,-47.41,39,-47.99,45,-49.00,31,-79.90,30,-85.14
235,5160.22,2361.00,23.00,0,38,0.93,LOS,82.83,0.58,-33.41,8.45,38.55,0,46,-47.31,39,-48.01,45,-48.88,31,-80.04,30,-85.30
236,5170.93,2361.00,23.00,0,38,0.93,LOS,83.41,0.58,-33.99,7.81,38.55,0,46,-47.20,39,-48.03,45,-48.76,31,-80.19,30,-85.46
237,5181.64,2361.00,23.00,0,38,0.92,LOS,83.96,-4.42,-29.54,12.32,38.55,0,46,-48.87,39,-50.93,45,-53.79,31,-77.38,53,-85.12
238,5192.35,2361.00,23.00,0,38,0.92,LOS,84.48,-4.42,-30.06,11.78,38.55,0,46,-48.76,39,-50.96,45,-53.67,31,-77.53,53,-84.99
239,5203.06,2361.00,23.00,0,38,0.91,LOS,84.98,-4.42,-30.56,11.25,38.55,0,46,-48.66,39,-50.98,45,-53.55,31,-77.67,53,-84.86
240,5213.77,2361.00,23.00,0,38,0.91,LOS,85.45,3.52,-38.98,2.26,38.55,0,45,-46.98,39,-47.15,46,-47.94,30,-76.22,53,-79.97
241,5224.47,2361.00,23.00,0,38,0.90,LOS,85.90,3.52,-39.43,1.76,38.55,0,45,-46.86,39,-47.17,46,-47.84,30,-76.37,53,-79.84
242,5235.18,2361.00,23.00,0,38,0.90,LOS,86.33,3.52,-39.86,1.28,38.55,0,45,-46.73,39,-47.20,46,-47.73,30,-76.52,53,-79.71
243,5245.89,2361.00,23.00,0,38,0.89,LOS,86.75,1.23,-37.98,1.34,38.55,0,39,-44.57,45,-49.63,46,-50.72,31,-72.49,30,-73.46
244,5253.40,2361.00,23.00,2,38,0.89,LOS,87.03,1.23,-38.26,1.05,38.55,0,39,-44.59,45,-49.54,46,-50.65,31,-72.59,30,-73.56
245,5242.69,2361.00,23.00,2,38,0.90,LOS,86.63,1.23,-37.86,1.46,38.55,0,39,-44.56,45,-49.67,46,-50.76,31,-72.45,30,-73.42
246,5231.98,2361.00,23.00,2,38,0.90,LOS,86.21,-0.23,-35.97,4.37,38.55,0,46,-44.77,39,-50.48,45,-54.22,31,-74.56,53,-94.52
247,5221.27,2361.00,23.00,2,38,0.90,LOS,85.77,-0.23,-35.54,4.84,38.55,0,46,-44.88,39,-50.45,45,-54.35,31,-74.42,53,-94.65
248,5210.56,2361.00,23.00,2,38,0.91,LOS,85.31,-0.23,-35.08,5.34,38.55,0,46,-44.98,39,-50.43,45,-54.47,31,-74.28,53,-94.78
249,5199.85,2361.00,23.00,2,38,0.91,LOS,84.83,-3.80,-31.03,7.18,38.55,0,46,-41.80,45,-47.92,39,-51.86,30,-79.79,53,-82.69
250,5189.14,2361.00,23.00,2,38,0.92,LOS,84.33,-3.80,-30.53,7.75,38.55,0,46,-41.91,45,-48.04,39,-51.84,30,-79.64,53,-82.82
251,5178.43,2361.00,23.00,2,38,0.92,LOS,83.80,-3.80,-30.00,8.34,38.55,0,46,-42.02,45,-48.16,39,-51.81,30,-79.49,53,-82.95
252,5167.72,2361.00,23.00,2,38,0.93,LOS,83.24,6.41,-39.65,-1.98,38.55,0,45,-39.40,46,-46.21,39,-50.43,30,-79.02,31,-79.47
253,5157.01,2361.00,23.00,2,38,0.93,LOS,82.65,6.41,-39.06,-1.29,38.55,0,45,-39.52,46,-46.31,39,-50.41,30,-78.87,31,-79.33
254,5146.30,2361.00,23.00,2,38,0.94,LOS,82.02,6.41,-38.43,-0.57,38.55,0,45,-39.64,46,-46.42,39,-50.40,30,-78.71,31,-79.18
255,5135.59,2361.00,23.00,2,38,0.94,LOS,81.35,-2.12,-29.23,11.45,38.55,0,45,-46.21,46,-48.42,39,-58.46,53,-75.98,30,-82.10
256,5124.88,2361.00,23.00,2,38,0.95,LOS,80.63,-2.12,-28.51,12.21,38.55,0,45,-46.32,46,-48.52,39,-58.45,53,-76.10,30,-81.93
257,5114.17,2361.00,23.00,2,38,0.95,LOS,79.87,-2.12,-27.75,13.02,38.55,0,45,-46.44,46,-48.62,39,-58.43,53,-76.23,30,-81.77
258,5103.47,2361.00,23.00,2,38,0.96,LOS,79.04,0.52,-29.56,10.05,38.55,0,46,-42.17,45,-47.90,39,-51.34,30,-67.01,31,-82.51
259,5092.76,2361.00,23.00,2,38,0.96,LOS,78.15,0.52,-28.68,11.00,38.55,0,46,-42.27,45,-48.02,39,-51.33,30,-66.84,31,-82.36
260,5082.05,2361.00,23.00,2,38,0.96,LOS,77.19,0.52,-27.72,12.03,38.55,0,46,-42.37,45,-48.13,39,-51.32,30,-66.68,31,-82.21
261,5071.34,2361.00,23.00,2,38,0.97,LOS,76.16,1.83,-27.99,12.75,38.55,0,45,-47.99,46,-48.86,39,-51.69,31,-73.87,30,-77.26
262,5060.63,2361.00,23.00,2,38,0.97,LOS,75.04,1.83,-26.87,13.92,38.55,0,45,-48.10,46,-48.96,39,-51.68,31,-73.72,30,-77.09
263,5049.92,2361.00,23.00,2,38,0.98,LOS,73.84,1.83,-25.67,15.16,38.55,0,45,-48.21,46,-49.06,39,-51.68,31,-73.56,30,-76.92
264,5039.21,2361.00,23.00,2,38,0.98,LOS,72.60,-0.27,-22.33,18.55,38.55,0,46,-43.99,45,-51.33,39,-55.40,31,-74.19,30,-76.43
265,5028.50,2361.00,23.00,2,38,0.98,LOS,71.38,-0.27,-21.11,19.83,38.55,0,46,-44.09,45,-51.44,39,-55.39,31,-74.03,30,-76.26
266,5017.79,2361.00,23.00,2,38,0.99,LOS,70.32,-0.27,-20.05,20.95,38.55,0,46,-44.19,45,-51.55,39,-55.39,31,-73.87,30,-76.08
267,5007.08,2361.00,23.00,2,38,0.99,LOS,69.64,3.36,-23.00,18.40,38.55,0,46,-46.13,45,-50.39,39,-54.35,53,-72.67,31,-81.19
268,4996.37,2361.00,23.00,2,38,0.99,LOS,69.53,3.36,-22.89,18.55,38.55,0,46,-46.23,45,-50.50,39,-54.35,31,-81.03,30,-81.99
269,4985.66,2361.00,23.00,2,38,0.99,LOS,70.05,3.36,-23.41,18.08,38.55,0,46,-46.33,45,-50.61,39,-54.35,31,-80.87,30,-81.81
270,4974.95,2361.00,23.00,2,38,0.99,LOS,71.01,1.73,-22.74,16.33,38.55,0,39,-42.30,45,-44.29,46,-54.91,31,-69.21,30,-74.10
271,4964.24,2361.00,23.00,2,38,0.98,LOS,72.20,1.73,-23.93,15.17,38.55,0,39,-42.30,45,-44.40,46,-55.01,31,-69.05,30,-73.92
272,4953.53,2361.00,23.00,2,38,0.98,LOS,73.45,1.73,-25.18,13.96,38.55,0,39,-42.31,45,-44.50,46,-55.11,31,-68.88,30,-73.74
273,4942.82,2361.00,23.00,2,38,0.97,LOS,74.66,3.47,-28.13,11.38,38.55,0,46,-44.24,45,-45.19,39,-49.22,23,-79.75,31,-82.11
274,4932.11,2361.00,23.00,2,38,0.97,LOS,75.80,3.47,-29.27,10.30,38.55,0,46,-44.33,45,-45.29,39,-49.23,23,-79.63,31,-81.94
275,4921.41,2361.00,23.00,2,38,0.97,LOS,76.87,3.47,-30.34,9.29,38.55,0,46,-44.43,45,-45.39,39,-49.24,23,-79.52,31,-81.77
276,4910.70,2361.00,23.00,2,38,0.96,LOS,77.85,-3.35,-24.50,18.50,38.55,0,46,-50.02,39,-53.01,45,-56.62,31,-69.75,30,-86.34
277,4899.99,2361.00,23.00,2,38,0.96,LOS,78.76,-3.35,-25.41,17.62,38.55,0,46,-50.11,39,-53.02,45,-56.72,31,-69.58,30,-86.15
278,4889.28,2361.00,23.00,2,38,0.95,LOS,79.61,-3.35,-26.26,16.81,38.55,0,46,-50.20,39,-53.03,45,-56.82,31,-69.41,30,-85.96
279,4878.57,2361.00,23.00,2,38,0.95,LOS,80.39,2.53,-32.92,7.50,38.55,0,39,-45.74,45,-46.47,46,-52.66,30,-78.53,31,-86.70
280,4867.86,2361.00,23.00,2,38,0.94,LOS,81.12,2.53,-33.65,6.81,38.55,0,39,-45.75,45,-46.57,46,-52.75,30,-78.33,31,-86.52
281,4857.15,2361.00,23.00,2,38,0.94,LOS,81.81,2.53,-34.34,6.16,38.55,0,39,-45.77,45,-46.66,46,-52.84,30,-78.14,31,-86.35
282,4855.00,2352.44,23.00,3,38,0.94,LOS,82.10,-0.42,-31.68,9.30,38.55,0,39,-46.86,45,-47.12,46,-55.36,31,-74.84,30,-78.58
283,4855.00,2341.73,23.00,3,38,0.93,LOS,82.33,-0.42,-31.91,9.10,38.55,0,39,-46.97,45,-47.08,46,-55.41,31,-74.98,30,-78.45
284,4855.00,2331.02,23.00,3,38,0.93,LOS,82.60,-0.42,-32.18,8.87,38.55,0,45,-47.04,39,-47.07,46,-55.45,31,-75.12,30,-78.33
285,4855.00,2320.31,23.00,3,38,0.93,LOS,82.89,-2.91,-29.98,11.92,38.55,0,45,-49.33,46,-50.25,39,-52.25,30,-82.78,23,-84.15
286,4855.00,2309.60,23.00,3,38,0.93,LOS,83.20,-2.91,-30.29,11.64,38.55,0,45,-49.29,46,-50.30,39,-52.36,30,-82.66,23,-84.16
287,4855.00,2298.89,23.00,3,38,0.93,LOS,83.52,-2.91,-30.61,11.35,38.55,0,45,-49.25,46,-50.35,39,-52.46,30,-82.54,23,-84.17
288,4855.00,2288.18,23.00,3,38,0.92,LOS,83.86,4.08,-37.94,3.28,38.55,0,45,-45.17,46,-48.76,39,-52.04,23,-79.70,30,-80.49
289,4855.00,2277.47,23.00,3,38,0.92,LOS,84.21,4.08,-38.29,2.95,38.55,0,45,-45.13,46,-48.81,39,-52.14,23,-79.71,30,-80.38
290,4855.00,2266.76,23.00,3,38,0.92,LOS,84.56,4.08,-38.64,2.61,38.55,0,45,-45.10,46,-48.86,39,-52.24,23,-79.72,30,-80.27
291,4855.00,2256.05,23.00,3,38,0.91,LOS,84.91,-5.76,-29.15,9.35,38.55,0,45,-41.98,39,-45.64,46,-48.05,30,-66.66,31,-75.43
292,4855.00,2245.35,23.00,3,38,0.91,LOS,85.26,-5.76,-29.50,9.02,38.55,0,45,-41.95,39,-45.74,46,-48.10,30,-66.55,31,-75.57
293,4855.00,2234.64,23.00,3,38,0.91,LOS,85.61,-5.76,-29.85,8.68,38.55,0,45,-41.92,39,-45.84,46,-48.15,30,-66.44,31,-75.71
294,4855.00,2223.93,23.00,3,38,0.90,LOS,85.96,-2.56,-33.40,6.49,38.55,0,45,-43.86,39,-50.38,46,-56.85,30,-77.44,31,-78.33
295,4855.00,2213.22,23.00,3,38,0.90,LOS,86.30,-2.56,-33.74,6.16,38.55,0,45,-43.83,39,-50.48,46,-56.90,30,-77.34,31,-78.47
296,4855.00,2202.51,23.00,3,38,0.90,LOS,86.64,-2.56,-34.08,5.84,38.55,0,45,-43.80,39,-50.57,46,-56.95,30,-77.24,31,-78.61
297,4855.00,2191.80,23.00,3,38,0.89,LOS,86.98,-2.77,-34.20,6.35,38.55,0,45,-44.50,39,-45.49,46,-54.40,30,-72.38,31,-80.91
298,4855.00,2181.09,23.00,3,38,0.89,LOS,87.30,-2.77,-34.53,6.06,38.55,0,45,-44.48,39,-45.58,46,-54.46,30,-72.29,31,-81.05
299,4855.00,2170.38,23.00,3,38,0.88,LOS,87.62,-2.77,-34.85,5.76,38.55,0,45,-44.45,39,-45.68,46,-54.51,30,-72.20,31,-81.19
300,4855.00,2161.00,23.00,2,38,0.88,LOS,87.90,5.93,-43.83,-0.87,0.00,0,39,-48.02,45,-50.54,46,-52.48,31,-69.87,30,-73.12
