Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp
149,4440.69,4166.50,1.50,0,0,0.04,NLOS,123.03,-1.00,-101.81,3.15,29.27,0,3,-110.31,5,-110.48,2,-111.05,6,-112.75,4,-125.71
150,4448.82,4166.50,1.50,0,0,0.04,NLOS,123.16,-1.00,-101.95,2.90,29.27,0,3,-110.23,5,-110.39,2,-110.81,6,-112.69,4,-125.69
151,4456.95,4166.50,1.50,0,0,0.04,NLOS,123.30,-1.00,-102.09,2.64,29.27,0,3,-110.15,5,-110.29,2,-110.56,6,-112.64,4,-125.66
152,4465.09,4166.50,1.50,0,0,0.04,NLOS,123.44,-1.00,-102.23,2.37,29.27,0,3,-110.08,5,-110.19,2,-110.30,6,-112.59,4,-125.64
153,4473.22,4166.50,1.50,0,2,0.03,NLOS,125.97,-1.99,-103.76,6.41,29.27,1,0,-112.12,1,-117.90,3,-120.08,5,-121.47,4,-139.96
154,4481.35,4166.50,1.50,0,2,0.03,NLOS,125.71,-1.99,-103.50,6.75,29.27,0,0,-112.26,1,-117.92,3,-120.01,5,-121.37,4,-139.94
155,4489.48,4166.50,1.50,0,2,0.04,NLOS,125.44,-1.99,-103.23,7.10,29.27,0,0,-112.41,1,-117.94,3,-119.94,5,-121.27,4,-139.92
156,4497.61,4166.50,1.50,0,2,0.04,NLOS,125.17,-1.99,-102.96,7.45,29.27,0,0,-112.57,1,-117.96,3,-119.86,5,-121.17,4,-139.90
157,4505.74,4166.50,1.50,0,2,0.04,NLOS,124.90,-12.37,-92.30,8.80,29.27,0,0,-101.38,4,-116.94,3,-119.18,1,-120.23,6,-125.47
158,4513.87,4166.50,1.50,0,2,0.04,NLOS,124.62,-12.37,-92.02,9.23,29.27,0,0,-101.53,4,-116.91,3,-119.10,1,-120.25,6,-125.41
159,4522.00,4166.50,1.50,0,2,0.04,NLOS,124.33,-12.37,-91.74,9.66,29.27,0,0,-101.69,4,-116.89,3,-119.03,1,-120.27,6,-125.36
160,4530.13,4166.50,1.50,0,2,0.04,NLOS,124.04,-12.37,-91.45,10.09,29.27,0,0,-101.85,4,-116.87,3,-118.96,1,-120.30,6,-125.30
161,4538.26,4166.50,1.50,0,2,0.04,NLOS,123.75,6.12,-109.65,-2.77,29.27,0,0,-109.08,4,-111.59,5,-124.34,6,-125.87,3,-126.44
162,4546.39,4166.50,1.50,0,2,0.04,NLOS,123.45,6.12,-109.35,-2.38,29.27,0,0,-109.24,4,-111.57,5,-124.24,6,-125.82,3,-126.38
163,4554.52,4166.50,1.50,0,2,0.04,NLOS,123.15,6.12,-109.05,-1.99,29.27,0,0,-109.41,4,-111.55,5,-124.14,6,-125.76,3,-126.31
164,4562.65,4166.50,1.50,0,2,0.04,NLOS,122.84,6.12,-108.74,-1.60,29.27,0,0,-109.57,4,-111.53,5,-124.03,6,-125.71,3,-126.24
165,4570.78,4166.50,1.50,0,2,0.04,NLOS,122.52,-21.57,-80.74,9.22,29.27,0,0,-90.05,3,-110.18,1,-111.10,5,-113.31,4,-131.91
166,4578.92,4166.50,1.50,0,2,0.04,NLOS,122.20,-21.57,-80.41,9.70,29.27,0,0,-90.22,3,-110.11,1,-111.13,5,-113.20,4,-131.89
167,4587.05,4166.50,1.50,0,2,0.04,NLOS,121.87,-21.57,-80.09,10.19,29.27,0,0,-90.39,3,-110.04,1,-111.16,5,-113.10,4,-131.87
168,4595.18,4166.50,1.50,0,2,0.05,NLOS,121.54,-21.57,-79.75,10.69,29.27,0,0,-90.56,3,-109.98,1,-111.19,5,-112.99,4,-131.85
169,4603.31,4166.50,1.50,0,2,0.05,NLOS,121.19,9.45,-110.42,0.90,29.27,0,1,-113.40,0,-119.28,5,-121.37,3,-125.50,4,-125.67
170,4611.44,4166.50,1.50,0,2,0.05,NLOS,120.85,9.45,-110.07,1.28,29.27,0,1,-113.43,0,-119.45,5,-121.27,3,-125.44,4,-125.65
171,4619.57,4166.50,1.50,0,2,0.05,NLOS,120.49,9.45,-109.72,1.66,29.27,0,1,-113.46,0,-119.62,5,-121.16,3,-125.37,4,-125.64
172,4627.70,4166.50,1.50,0,2,0.05,NLOS,120.13,9.45,-109.36,2.05,29.27,0,1,-113.49,0,-119.79,5,-121.05,3,-125.31,4,-125.62
173,4635.83,4166.50,1.50,0,2,0.05,NLOS,119.76,5.79,-105.33,-1.94,29.27,0,0,-105.51,6,-107.75,5,-122.18,4,-128.33,1,-135.20
174,4643.96,4166.50,1.50,0,2,0.05,NLOS,119.38,5.79,-104.95,-1.48,29.27,0,0,-105.69,6,-107.70,5,-122.07,4,-128.32,1,-135.23
175,4652.09,4166.50,1.50,0,2,0.06,NLOS,118.99,5.79,-104.56,-1.01,29.27,0,0,-105.86,6,-107.65,5,-121.96,4,-128.30,1,-135.27
176,4660.22,4166.50,1.50,0,2,0.06,NLOS,118.60,5.79,-104.17,-0.54,29.27,0,0,-106.03,6,-107.59,5,-121.85,4,-128.29,1,-135.30
177,4668.35,4166.50,1.50,0,5,0.02,NLOS,139.23,-19.26,-99.75,-0.43,29.27,1,3,-101.56,2,-103.90,0,-113.90,4,-120.35,1,-120.72
178,4676.48,4166.50,1.50,0,5,0.02,NLOS,139.11,-19.26,-99.64,-0.50,29.27,0,3,-101.50,2,-103.49,0,-114.08,4,-120.33,1,-120.75
179,4684.61,4166.50,1.50,0,5,0.02,NLOS,139.00,-19.26,-99.52,-0.57,29.27,0,3,-101.44,2,-103.06,0,-114.25,4,-120.32,1,-120.78
180,4692.75,4166.50,1.50,0,5,0.02,NLOS,138.89,-19.26,-99.41,-0.66,29.27,0,3,-101.39,2,-102.63,0,-114.42,4,-120.30,1,-120.82
181,4700.00,4166.50,1.50,1,2,0.07,NLOS,116.52,-15.88,-80.42,33.24,0.00,1,0,-117.11,6,-121.94,1,-122.51,4,-124.22,5,-124.48
182,4700.00,4166.50,1.50,1,2,0.07,NLOS,116.52,-15.88,-80.42,33.24,0.00,0,0,-117.11,6,-121.94,1,-122.51,4,-124.22,5,-124.48
183,4700.00,4166.50,1.50,1,2,0.07,NLOS,116.52,-15.88,-80.42,33.24,0.00,0,0,-117.11,6,-121.94,1,-122.51,4,-124.22,5,-124.48
184,4700.00,4166.50,1.50,1,2,0.07,NLOS,116.52,-15.88,-80.42,33.24,0.00,0,0,-117.11,6,-121.94,1,-122.51,4,-124.22,5,-124.48
185,4700.00,4166.50,1.50,1,2,0.07,NLOS,116.52,-15.88,-80.42,33.24,0.00,0,0,-117.11,6,-121.94,1,-122.51,4,-124.22,5,-124.48
186,4700.00,4166.50,1.50,1,2,0.07,NLOS,116.52,-15.88,-80.42,33.24,0.00,0,0,-117.11,6,-121.94,1,-122.51,4,-124.22,5,-124.48
187,4700.00,4166.50,1.50,1,2,0.07,NLOS,116.52,-15.88,-80.42,33.24,0.00,0,0,-117.11,6,-121.94,1,-122.51,4,-124.22,5,-124.48
188,4700.00,4166.50,1.50,1,2,0.07,NLOS,116.52,-15.88,-80.42,33.24,0.00,0,0,-117.11,6,-121.94,1,-122.51,4,-124.22,5,-124.48
189,4700.00,4166.50,1.50,1,2,0.07,NLOS,116.52,-15.88,-80.42,33.24,0.00,0,0,-117.11,6,-121.94,1,-122.51,4,-124.22,5,-124.48
190,4700.00,4166.50,1.50,1,2,0.07,NLOS,116.52,-15.88,-80.42,33.24,0.00,0,0,-117.11,6,-121.94,1,-122.51,4,-124.22,5,-124.48
191,4700.00,4170.57,1.50,1,2,0.07,NLOS,116.54,-15.88,-80.45,33.15,14.64,0,0,-117.03,6,-121.91,1,-122.46,4,-124.18,5,-124.46
192,4700.00,4178.70,1.50,1,2,0.07,NLOS,116.60,-15.88,-80.51,32.98,29.27,0,0,-116.88,6,-121.85,1,-122.37,4,-124.10,5,-124.42
193,4700.00,4186.83,1.50,1,2,0.07,NLOS,116.68,-15.88,-80.58,32.80,29.27,0,0,-116.73,6,-121.78,1,-122.27,4,-124.02,5,-124.37
194,4700.00,4194.96,1.50,1,2,0.07,NLOS,116.76,-7.14,-89.41,13.38,29.27,0,3,-103.96,5,-110.99,1,-115.86,0,-119.18,4,-123.16
195,4700.00,4203.09,1.50,1,2,0.07,NLOS,116.85,-7.14,-89.50,13.15,29.27,0,3,-103.81,5,-110.95,1,-115.76,0,-119.03,4,-123.08
196,4700.00,4211.22,1.50,1,2,0.06,NLOS,116.96,-7.14,-89.61,12.91,29.27,0,3,-103.65,5,-110.91,1,-115.66,0,-118.88,4,-122.99
197,4700.00,4219.35,1.50,1,2,0.06,NLOS,117.08,-7.14,-89.72,12.67,29.27,0,3,-103.50,5,-110.87,1,-115.56,0,-118.73,4,-122.91
198,4700.00,4227.48,1.50,1,0,0.03,NLOS,127.09,-12.58,-94.28,7.24,29.27,1,2,-104.45,3,-107.15,1,-109.33,4,-116.62,6,-119.94
199,4700.00,4235.61,1.50,1,0,0.03,NLOS,126.94,-12.58,-94.14,7.39,29.27,0,2,-104.59,3,-107.00,1,-109.23,4,-116.54,6,-119.87
200,4700.00,4243.74,1.50,1,0,0.03,NLOS,126.79,-12.58,-93.99,7.54,29.27,0,2,-104.73,3,-106.84,1,-109.13,4,-116.46,6,-119.81
201,4700.00,4251.87,1.50,1,0,0.03,NLOS,126.65,-12.58,-93.85,7.69,29.27,0,2,-104.88,3,-106.68,1,-109.03,4,-116.38,6,-119.74
202,4700.00,4260.00,1.50,1,2,0.06,NLOS,117.79,-11.53,-86.04,8.16,29.27,1,3,-94.32,1,-110.83,4,-120.77,0,-126.82,6,-130.49
203,4700.00,4268.13,1.50,1,2,0.06,NLOS,117.96,-11.53,-86.21,7.84,29.27,0,3,-94.16,1,-110.72,4,-120.68,0,-126.68,6,-130.42
204,4700.00,4276.26,1.50,1,2,0.06,NLOS,118.13,-11.53,-86.38,7.50,29.27,0,3,-93.99,1,-110.62,4,-120.60,0,-126.54,6,-130.36
205,4700.00,4284.40,1.50,1,2,0.06,NLOS,118.31,-11.53,-86.56,7.16,29.27,0,3,-93.83,1,-110.52,4,-120.52,0,-126.40,6,-130.29
206,4700.00,4292.53,1.50,1,3,0.02,NLOS,132.34,-10.66,-101.46,0.82,29.27,1,4,-104.58,2,-107.77,1,-111.73,5,-121.80,0,-134.10
207,4700.00,4300.66,1.50,1,3,0.02,NLOS,132.17,-10.66,-101.29,0.98,29.27,0,4,-104.50,2,-107.96,1,-111.62,5,-121.77,0,-133.97
208,4700.00,4308.79,1.50,1,3,0.02,NLOS,132.01,-10.66,-101.13,1.13,29.27,0,4,-104.41,2,-108.16,1,-111.51,5,-121.74,0,-133.84
209,4700.00,4316.92,1.50,1,3,0.02,NLOS,131.84,-10.66,-100.96,1.29,29.27,0,4,-104.33,2,-108.36,1,-111.41,5,-121.71,0,-133.70
210,4700.00,4325.05,1.50,1,2,0.05,NLOS,119.29,-12.36,-86.72,11.18,29.27,1,0,-98.30,1,-110.00,5,-114.50,6,-125.81,3,-127.27
211,4700.00,4333.18,1.50,1,2,0.05,NLOS,119.50,-12.36,-86.92,10.85,29.27,0,0,-98.17,1,-109.90,5,-114.47,6,-125.74,3,-127.10
212,4700.00,4341.31,1.50,1,2,0.05,NLOS,119.72,-12.36,-87.14,10.52,29.27,0,0,-98.05,1,-109.79,5,-114.44,6,-125.68,3,-126.93
213,4700.00,4349.44,1.50,1,2,0.05,NLOS,119.93,-12.36,-87.35,10.18,29.27,0,0,-97.93,1,-109.68,5,-114.42,6,-125.61,3,-126.75
214,4700.00,4357.57,1.50,1,2,0.05,NLOS,120.15,6.06,-105.99,-3.29,29.27,0,0,-105.43,3,-109.66,5,-110.81,6,-112.74,1,-125.08
215,4700.00,4365.70,1.50,1,2,0.05,NLOS,120.37,6.06,-106.21,-3.61,29.27,0,0,-105.31,3,-109.48,5,-110.79,6,-112.67,1,-124.97
216,4707.33,4366.50,1.50,0,2,0.05,NLOS,120.13,6.06,-105.97,-3.31,29.27,0,0,-105.53,3,-109.39,5,-110.67,6,-112.61,1,-125.00
217,4715.46,4366.50,1.50,0,2,0.05,NLOS,119.84,6.06,-105.68,-2.94,29.27,0,0,-105.78,3,-109.31,5,-110.54,6,-112.54,1,-125.05
218,4723.59,4366.50,1.50,0,2,0.05,NLOS,119.55,-18.21,-81.13,23.49,29.27,0,0,-107.56,3,-110.70,6,-114.06,4,-116.53,1,-117.32
219,4731.73,4366.50,1.50,0,2,0.05,NLOS,119.26,-18.21,-80.84,23.87,29.27,0,0,-107.80,3,-110.63,6,-113.99,4,-116.51,1,-117.37
220,4739.86,4366.50,1.50,0,2,0.06,NLOS,118.97,-18.21,-80.54,24.26,29.27,0,0,-108.05,3,-110.55,6,-113.93,4,-116.50,1,-117.42
221,4747.99,4366.50,1.50,0,2,0.06,NLOS,118.67,-18.21,-80.25,24.63,29.27,0,0,-108.29,3,-110.47,6,-113.86,4,-116.48,1,-117.47
222,4756.12,4366.50,1.50,0,2,0.06,NLOS,118.38,-26.94,-71.22,30.87,29.27,0,0,-104.45,5,-107.46,1,-115.30,4,-115.72,6,-117.97
223,4764.25,4366.50,1.50,0,2,0.06,NLOS,118.08,-26.94,-70.92,31.25,29.27,0,0,-104.68,5,-107.33,1,-115.35,4,-115.70,6,-117.91
224,4772.38,4366.50,1.50,0,2,0.06,NLOS,117.79,-26.94,-70.63,31.63,29.27,0,0,-104.91,5,-107.19,1,-115.40,4,-115.69,6,-117.85
225,4780.51,4366.50,1.50,0,2,0.06,NLOS,117.49,-26.94,-70.33,32.01,29.27,0,0,-105.14,5,-107.06,1,-115.45,4,-115.68,6,-117.78
226,4788.64,4366.50,1.50,0,2,0.06,NLOS,117.20,-10.16,-86.82,6.13,29.27,0,0,-95.89,1,-96.71,3,-106.23,4,-112.01,5,-112.44
227,4796.77,4366.50,1.50,0,2,0.07,NLOS,116.91,-10.16,-86.53,6.55,29.27,0,0,-96.11,1,-96.76,3,-106.17,4,-112.00,5,-112.30
228,4804.90,4366.50,1.50,0,2,0.07,NLOS,116.62,-10.16,-86.24,6.97,29.27,0,0,-96.33,1,-96.82,3,-106.10,4,-111.99,5,-112.16
229,4813.03,4366.50,1.50,0,2,0.07,NLOS,116.33,-10.16,-85.95,7.38,29.27,0,0,-96.55,1,-96.87,3,-106.04,4,-111.98,5,-112.02
230,4821.16,4366.50,1.50,0,2,0.07,NLOS,116.04,-4.38,-91.44,9.44,29.27,0,5,-102.19,3,-109.83,0,-111.39,4,-114.74,1,-128.45
231,4829.29,4366.50,1.50,0,2,0.07,NLOS,115.76,-4.38,-91.16,9.62,29.27,0,5,-102.05,3,-109.78,0,-111.61,4,-114.73,1,-128.50
232,4837.42,4366.50,1.50,0,2,0.07,NLOS,115.48,-4.38,-90.88,9.81,29.27,0,5,-101.91,3,-109.73,0,-111.82,4,-114.72,1,-128.56
233,4845.56,4366.50,1.50,0,2,0.08,NLOS,115.20,-4.38,-90.60,9.98,29.27,0,5,-101.76,3,-109.67,0,-112.03,4,-114.71,1,-128.61
234,4853.69,4366.50,1.50,0,2,0.08,NLOS,114.93,-7.60,-87.11,14.93,29.27,0,0,-102.36,6,-116.21,3,-119.58,4,-121.92,5,-130.54
235,4861.82,4366.50,1.50,0,2,0.08,NLOS,114.67,-7.60,-86.85,15.38,29.27,0,0,-102.56,6,-116.14,3,-119.54,4,-121.91,5,-130.39
236,4869.95,4366.50,1.50,0,2,0.08,NLOS,114.42,-7.60,-86.60,15.81,29.27,0,0,-102.77,6,-116.08,3,-119.49,4,-121.91,5,-130.24
237,4878.08,4366.50,1.50,0,2,0.08,NLOS,114.17,-7.60,-86.35,16.24,29.27,0,0,-102.97,6,-116.01,3,-119.45,4,-121.90,5,-130.09
238,4886.21,4366.50,1.50,0,2,0.08,NLOS,113.93,-10.03,-83.68,22.00,29.27,0,3,-106.19,5,-118.25,1,-121.89,0,-124.17,6,-124.93
239,4894.34,4366.50,1.50,0,2,0.09,NLOS,113.71,-10.03,-83.46,22.18,29.27,0,3,-106.16,5,-118.10,1,-121.95,0,-124.37,6,-124.87
240,4900.00,4368.97,1.50,1,2,0.09,NLOS,113.71,-10.03,-83.46,22.10,29.27,0,3,-106.07,5,-117.98,1,-121.96,0,-124.49,6,-124.80
241,4900.00,4377.10,1.50,1,2,0.08,NLOS,114.19,-10.03,-83.94,21.42,29.27,0,3,-105.85,5,-117.95,1,-121.87,0,-124.43,6,-124.72
242,4900.00,4385.23,1.50,1,2,0.08,NLOS,114.67,0.33,-94.78,10.81,29.27,0,1,-107.76,3,-110.43,5,-121.50,6,-123.14,0,-125.67
243,4900.00,4393.36,1.50,1,2,0.08,NLOS,115.13,0.33,-95.25,10.21,29.27,0,1,-107.67,3,-110.21,5,-121.46,6,-123.06,0,-125.62
244,4900.00,4401.49,1.50,1,2,0.07,NLOS,115.59,0.33,-95.70,9.62,29.27,0,1,-107.57,3,-109.99,5,-121.43,6,-122.98,0,-125.57
245,4900.00,4409.62,1.50,1,2,0.07,NLOS,116.03,0.33,-96.15,9.04,29.27,0,1,-107.47,3,-109.77,5,-121.40,6,-122.90,0,-125.52
246,4900.00,4417.76,1.50,1,2,0.07,NLOS,116.47,0.74,-96.99,10.78,29.27,0,4,-112.04,5,-114.30,1,-114.64,3,-117.60,0,-118.79
247,4900.00,4425.89,1.50,1,2,0.07,NLOS,116.89,0.74,-97.42,10.26,29.27,0,4,-111.94,5,-114.28,1,-114.54,3,-117.37,0,-118.75
248,4900.00,4434.02,1.50,1,2,0.06,NLOS,117.31,0.74,-97.83,9.75,29.27,0,4,-111.85,5,-114.25,1,-114.44,3,-117.14,0,-118.70
249,4900.00,4442.15,1.50,1,2,0.06,NLOS,117.72,0.74,-98.24,9.26,29.27,0,4,-111.75,5,-114.23,1,-114.35,3,-116.90,0,-118.66
250,4900.00,4450.28,1.50,1,2,0.06,NLOS,118.12,-4.34,-93.55,4.70,29.27,0,3,-99.68,1,-104.94,0,-114.10,6,-114.13,5,-118.33
251,4900.00,4458.41,1.50,1,2,0.06,NLOS,118.51,-4.34,-93.94,4.11,29.27,0,3,-99.43,1,-104.84,6,-114.05,0,-114.06,5,-118.31
252,4900.00,4466.54,1.50,1,2,0.06,NLOS,118.89,-4.34,-94.33,3.52,29.27,0,3,-99.19,1,-104.74,6,-113.97,0,-114.03,5,-118.29
253,4900.00,4474.67,1.50,1,2,0.05,NLOS,119.26,-4.34,-94.70,2.94,29.27,0,3,-98.93,1,-104.65,6,-113.89,0,-114.00,5,-118.27
254,4900.00,4482.80,1.50,1,2,0.05,NLOS,119.63,-0.18,-99.23,4.20,29.27,0,5,-106.50,3,-107.33,0,-117.64,1,-118.39,4,-120.32
255,4900.00,4490.93,1.50,1,2,0.05,NLOS,119.99,-0.18,-99.59,3.72,29.27,0,5,-106.49,3,-107.08,0,-117.62,1,-118.30,4,-120.22
256,4900.00,4499.06,1.50,1,2,0.05,NLOS,120.35,-0.18,-99.95,3.24,29.27,0,5,-106.47,3,-106.81,0,-117.60,1,-118.20,4,-120.12
257,4900.00,4507.19,1.50,1,2,0.05,NLOS,120.69,-0.18,-100.29,2.76,29.27,0,5,-106.46,3,-106.55,0,-117.57,1,-118.10,4,-120.02
258,4900.00,4515.32,1.50,1,2,0.05,NLOS,121.03,-4.30,-96.52,-1.55,29.27,0,3,-95.75,1,-104.06,6,-109.86,5,-117.28,4,-120.58
259,4900.00,4523.45,1.50,1,2,0.05,NLOS,121.37,-4.30,-96.85,-2.13,29.27,0,3,-95.47,1,-103.96,6,-109.78,5,-117.27,4,-120.48
260,4900.00,4531.59,1.50,1,2,0.05,NLOS,121.70,-4.30,-97.18,-2.71,29.27,0,3,-95.19,1,-103.86,6,-109.70,5,-117.27,4,-120.38
261,4900.00,4539.72,1.50,1,2,0.04,NLOS,122.02,-4.30,-97.50,-3.29,29.27,0,3,-94.91,1,-103.76,6,-109.62,5,-117.26,4,-120.28
262,4900.00,4547.85,1.50,1,3,0.04,NLOS,123.76,-6.56,-96.98,4.64,29.27,1,5,-105.04,6,-106.79,2,-110.38,0,-112.91,4,-118.78
263,4900.00,4555.98,1.50,1,3,0.04,NLOS,123.46,-6.56,-96.69,4.95,29.27,0,5,-105.04,6,-106.71,2,-110.69,0,-112.90,4,-118.67
264,4900.00,4564.11,1.50,1,3,0.04,NLOS,123.17,-6.56,-96.39,5.25,29.27,0,5,-105.04,6,-106.63,2,-110.99,0,-112.90,4,-118.57
265,4900.00,4572.24,1.50,1,3,0.04,NLOS,122.86,-6.56,-96.09,5.56,29.27,0,5,-105.04,6,-106.54,2,-111.30,0,-112.90,4,-118.46
266,4900.00,4580.37,1.50,1,1,0.02,NLOS,137.99,-19.62,-98.15,10.06,29.27,1,3,-111.24,0,-113.09,2,-119.56,5,-119.70,4,-124.97
267,4900.00,4588.50,1.50,1,1,0.02,NLOS,137.88,-19.62,-98.05,10.02,29.27,0,3,-110.93,0,-113.10,5,-119.71,2,-119.85,4,-124.86
268,4900.00,4596.63,1.50,1,1,0.02,NLOS,137.78,-19.62,-97.95,9.97,29.27,0,3,-110.61,0,-113.11,5,-119.71,2,-120.13,4,-124.76
269,4900.00,4604.76,1.50,1,1,0.02,NLOS,137.68,-19.62,-97.84,9.91,29.27,0,3,-110.29,0,-113.12,5,-119.72,2,-120.42,4,-124.65
270,4900.00,4612.89,1.50,1,3,0.05,NLOS,121.27,-2.47,-98.58,-2.04,29.27,1,0,-100.65,2,-102.11,1,-104.78,4,-105.09,6,-110.31
271,4900.00,4621.02,1.50,1,3,0.05,NLOS,120.93,-2.47,-98.25,-1.66,29.27,0,0,-100.67,2,-102.39,1,-104.68,4,-104.98,6,-110.23
272,4900.00,4629.15,1.50,1,3,0.05,NLOS,120.59,-2.47,-97.90,-1.28,29.27,0,0,-100.69,2,-102.66,1,-104.57,4,-104.87,6,-110.15
273,4900.00,4637.28,1.50,1,3,0.05,NLOS,120.24,-2.47,-97.56,-0.89,29.27,0,0,-100.71,2,-102.92,1,-104.47,4,-104.76,6,-110.07
274,4900.00,4645.42,1.50,1,3,0.05,NLOS,119.89,-7.49,-92.18,8.82,29.27,0,2,-102.15,6,-111.42,1,-112.69,5,-112.98,0,-121.77
275,4900.00,4653.55,1.50,1,3,0.05,NLOS,119.53,-7.49,-91.81,9.36,29.27,0,2,-102.40,6,-111.34,1,-112.59,5,-112.99,0,-121.79
276,4900.00,4661.68,1.50,1,3,0.05,NLOS,119.16,-7.49,-91.44,9.91,29.27,0,2,-102.66,6,-111.26,1,-112.48,5,-113.01,0,-121.82
277,4900.00,4669.81,1.50,1,3,0.06,NLOS,118.78,-7.49,-91.07,10.45,29.27,0,2,-102.91,6,-111.18,1,-112.38,5,-113.03,0,-121.85
278,4900.00,4677.94,1.50,1,3,0.06,NLOS,118.39,-1.50,-96.68,-0.24,29.27,0,1,-99.03,6,-102.78,2,-106.59,5,-106.64,0,-114.94
279,4900.00,4686.07,1.50,1,3,0.06,NLOS,118.00,-1.50,-96.29,0.10,29.27,0,1,-98.92,6,-102.70,5,-106.66,2,-106.83,0,-114.98
280,4900.00,4694.20,1.50,1,3,0.06,NLOS,117.60,-1.50,-95.88,0.45,29.27,0,1,-98.82,6,-102.62,5,-106.68,2,-107.07,0,-115.02
281,4900.00,4702.33,1.50,1,3,0.06,NLOS,117.19,-1.50,-95.47,0.80,29.27,0,1,-98.71,6,-102.54,5,-106.71,2,-107.31,0,-115.06
282,4900.00,4710.46,1.50,1,3,0.07,NLOS,116.77,-6.08,-90.48,1.34,29.27,0,0,-92.30,2,-104.27,1,-107.07,4,-111.33,5,-114.56
283,4900.00,4718.59,1.50,1,3,0.07,NLOS,116.34,-6.08,-90.05,1.82,29.27,0,0,-92.35,2,-104.50,1,-106.97,4,-111.21,5,-114.59
284,4900.00,4726.72,1.50,1,3,0.07,NLOS,115.90,-6.08,-89.61,2.31,29.27,0,0,-92.39,2,-104.72,1,-106.86,4,-111.09,5,-114.61
285,4900.00,4734.85,1.50,1,3,0.07,NLOS,115.46,-6.08,-89.16,2.81,29.27,0,0,-92.44,2,-104.95,1,-106.75,4,-110.97,5,-114.64
286,4900.00,4742.98,1.50,1,3,0.08,NLOS,115.00,-3.01,-91.77,6.96,29.27,0,0,-100.53,4,-106.89,5,-107.64,1,-114.01,2,-115.04
287,4900.00,4751.11,1.50,1,3,0.08,NLOS,114.53,-3.01,-91.30,7.45,29.27,0,0,-100.59,4,-106.77,5,-107.68,1,-113.90,2,-115.26
288,4900.00,4759.25,1.50,1,3,0.08,NLOS,114.05,-3.01,-90.82,7.95,29.27,0,0,-100.64,4,-106.65,5,-107.71,1,-113.79,2,-115.48
289,4900.00,4766.50,1.50,0,3,0.09,NLOS,113.61,-3.01,-90.38,8.41,0.00,0,0,-100.69,4,-106.54,5,-107.74,1,-113.70,2,-115.67
290,4900.00,4766.50,1.50,0,3,0.09,NLOS,113.61,-3.01,-90.38,8.41,0.00,0,0,-100.69,4,-106.54,5,-107.74,1,-113.70,2,-115.67
291,4900.00,4766.50,1.50,0,3,0.09,NLOS,113.61,-3.01,-90.38,8.41,0.00,0,0,-100.69,4,-106.54,5,-107.74,1,-113.70,2,-115.67
292,4900.00,4766.50,1.50,0,3,0.09,NLOS,113.61,-3.01,-90.38,8.41,0.00,0,0,-100.69,4,-106.54,5,-107.74,1,-113.70,2,-115.67
293,4900.00,4766.50,1.50,0,3,0.09,NLOS,113.61,-3.01,-90.38,8.41,0.00,0,0,-100.69,4,-106.54,5,-107.74,1,-113.70,2,-115.67
294,4900.00,4766.50,1.50,0,3,0.09,NLOS,113.61,-3.01,-90.38,8.41,0.00,0,0,-100.69,4,-106.54,5,-107.74,1,-113.70,2,-115.67
295,4900.00,4766.50,1.50,0,3,0.09,NLOS,113.61,-3.01,-90.38,8.41,0.00,0,0,-100.69,4,-106.54,5,-107.74,1,-113.70,2,-115.67
296,4900.00,4766.50,1.50,0,3,0.09,NLOS,113.61,-3.01,-90.38,8.41,0.00,0,0,-100.69,4,-106.54,5,-107.74,1,-113.70,2,-115.67
297,4900.00,4766.50,1.50,0,3,0.09,NLOS,113.61,-3.01,-90.38,8.41,0.00,0,0,-100.69,4,-106.54,5,-107.74,1,-113.70,2,-115.67
298,4900.00,4766.50,1.50,0,3,0.09,NLOS,113.61,-3.01,-90.38,8.41,0.00,0,0,-100.69,4,-106.54,5,-107.74,1,-113.70,2,-115.67
299,4904.07,4766.50,1.50,0,3,0.09,NLOS,113.51,-6.81,-86.48,15.62,14.64,0,0,-106.07,2,-107.71,5,-109.30,4,-113.14,1,-115.43
300,4912.20,4766.50,1.50,0,3,0.09,NLOS,113.31,-6.81,-86.28,15.86,29.27,0,0,-106.26,2,-107.68,5,-109.14,4,-113.13,1,-115.53
