Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
29,4171.44,3400.00,2.00,0,32,0.06,NLOS,116.73,-0.61,-95.90,-68.12,4.09,20.57,0,31,-101.01,24,-109.10,39,-112.07,17,-115.26,23,-115.31,38,-116.95
30,4177.15,3400.00,2.00,0,32,0.07,NLOS,116.65,-0.03,-96.41,-68.62,3.49,20.57,0,31,-100.53,39,-109.70,23,-116.77,16,-117.01,41,-117.09,17,-117.18
31,4182.87,3400.00,2.00,0,32,0.07,NLOS,116.58,-0.03,-96.33,-68.55,3.53,20.57,0,31,-100.51,39,-109.59,23,-116.81,41,-117.06,16,-117.07,17,-117.25
32,4188.58,3400.00,2.00,0,32,0.07,NLOS,116.51,-0.03,-96.27,-68.49,3.57,20.57,0,31,-100.49,39,-109.47,23,-116.86,41,-117.04,16,-117.13,17,-117.31
33,4194.30,3400.00,2.00,0,32,0.07,NLOS,116.45,-0.03,-96.21,-68.43,3.60,20.57,0,31,-100.48,39,-109.35,23,-116.90,41,-117.01,16,-117.19,17,-117.38
34,4200.00,3399.99,2.00,3,32,0.07,NLOS,116.40,-0.03,-96.16,-68.37,3.63,20.57,0,31,-100.46,39,-109.24,23,-116.95,41,-116.99,16,-117.25,17,-117.44
35,4200.00,3394.28,2.00,3,32,0.06,NLOS,116.71,-5.52,-90.97,-63.18,13.81,20.57,0,40,-107.79,31,-111.33,24,-113.30,39,-115.87,47,-116.87,33,-119.17
36,4200.00,3388.56,2.00,3,32,0.06,NLOS,117.01,-5.52,-91.27,-63.49,13.50,20.57,0,40,-107.85,31,-111.16,24,-113.28,39,-115.85,47,-116.88,33,-119.25
37,4200.00,3382.85,2.00,3,32,0.06,NLOS,117.31,-5.52,-91.57,-63.79,13.19,20.57,0,40,-107.91,31,-110.98,24,-113.26,39,-115.84,47,-116.89,30,-119.22
38,4200.00,3377.13,2.00,3,32,0.06,NLOS,117.61,-5.52,-91.86,-64.08,12.88,20.57,0,40,-107.97,31,-110.81,24,-113.24,39,-115.82,47,-116.90,30,-119.15
39,4200.00,3371.42,2.00,3,32,0.06,NLOS,117.89,-5.52,-92.15,-64.37,12.57,20.57,0,40,-108.03,31,-110.63,24,-113.22,39,-115.80,47,-116.92,30,-119.08
40,4200.00,3365.70,2.00,3,32,0.06,NLOS,118.18,-3.06,-94.90,-67.12,6.73,20.57,0,31,-103.02,33,-111.70,24,-112.30,39,-114.74,25,-116.96,38,-118.10
41,4200.00,3359.99,2.00,3,32,0.06,NLOS,118.46,-3.06,-95.18,-67.40,6.33,20.57,0,31,-102.84,33,-111.78,24,-112.29,39,-114.73,25,-117.03,38,-118.04
42,4200.00,3354.27,2.00,3,32,0.06,NLOS,118.73,-3.06,-95.46,-67.67,5.92,20.57,0,31,-102.66,33,-111.86,24,-112.27,39,-114.71,25,-117.10,38,-117.98
43,4200.00,3348.56,2.00,3,32,0.05,NLOS,119.00,-3.06,-95.73,-67.95,5.52,20.57,0,31,-102.47,33,-111.94,24,-112.25,39,-114.70,25,-117.17,38,-117.92
44,4200.00,3342.84,2.00,3,32,0.05,NLOS,119.27,-3.06,-95.99,-68.21,5.12,20.57,0,31,-102.28,33,-112.02,24,-112.24,39,-114.69,25,-117.24,38,-117.86
45,4200.00,3337.13,2.00,3,32,0.05,NLOS,119.53,-6.21,-93.11,-65.33,8.59,20.57,0,31,-102.80,24,-110.36,25,-115.16,30,-116.95,46,-117.72,26,-117.95
46,4200.00,3331.42,2.00,3,32,0.05,NLOS,119.79,-6.21,-93.37,-65.58,8.19,20.57,0,31,-102.61,24,-110.35,25,-115.23,30,-116.88,46,-117.70,26,-118.00
47,4200.00,3325.70,2.00,3,32,0.05,NLOS,120.05,-6.21,-93.62,-65.84,7.78,20.57,0,31,-102.42,24,-110.34,25,-115.30,30,-116.81,46,-117.68,26,-118.05
48,4200.00,3319.99,2.00,3,32,0.05,NLOS,120.30,-6.21,-93.87,-66.09,7.38,20.57,0,31,-102.22,24,-110.33,25,-115.36,30,-116.73,46,-117.66,26,-118.10
49,4200.00,3314.27,2.00,3,32,0.05,NLOS,120.54,-6.21,-94.12,-66.34,6.97,20.57,0,31,-102.02,24,-110.32,25,-115.43,30,-116.66,46,-117.65,26,-118.15
50,4200.00,3308.56,2.00,3,31,0.04,NLOS,123.93,-10.22,-93.49,-65.71,3.44,20.57,1,32,-97.18,25,-110.65,24,-113.64,16,-114.98,39,-115.44,17,-117.71
51,4200.00,3302.84,2.00,3,31,0.04,NLOS,123.73,-10.22,-93.29,-65.51,3.87,20.57,0,32,-97.43,25,-110.71,24,-113.63,16,-114.96,39,-115.43,17,-117.73
52,4200.00,3297.13,2.00,3,31,0.04,NLOS,123.52,-10.22,-93.08,-65.30,4.30,20.57,0,32,-97.66,25,-110.78,24,-113.62,16,-114.94,39,-115.42,17,-117.75
53,4200.00,3291.41,2.00,3,31,0.04,NLOS,123.31,-10.22,-92.88,-65.09,4.72,20.57,0,32,-97.90,25,-110.85,24,-113.62,16,-114.92,39,-115.42,17,-117.76
54,4200.00,3285.70,2.00,3,31,0.04,NLOS,123.10,-10.22,-92.67,-64.88,5.15,20.57,0,32,-98.13,25,-110.92,24,-113.61,16,-114.90,39,-115.42,17,-117.78
55,4200.00,3279.98,2.00,3,32,0.04,NLOS,121.96,-6.74,-95.00,-67.22,6.72,20.57,1,31,-103.54,39,-109.33,40,-111.73,24,-114.82,16,-115.99,23,-116.19
56,4200.00,3274.27,2.00,3,32,0.04,NLOS,122.19,-6.74,-95.23,-67.45,6.36,20.57,0,31,-103.32,39,-109.32,40,-111.79,24,-114.82,16,-115.97,23,-116.12
57,4200.00,3268.56,2.00,3,32,0.04,NLOS,122.41,-6.74,-95.45,-67.67,5.99,20.57,0,31,-103.11,39,-109.32,40,-111.85,24,-114.82,16,-115.95,23,-116.05
58,4200.00,3262.84,2.00,3,32,0.04,NLOS,122.63,-6.74,-95.67,-67.89,5.63,20.57,0,31,-102.88,39,-109.32,40,-111.91,24,-114.82,16,-115.93,23,-115.98
59,4200.00,3257.13,2.00,3,32,0.04,NLOS,122.84,-6.74,-95.89,-68.10,5.26,20.57,0,31,-102.66,39,-109.33,40,-111.97,24,-114.82,23,-115.92,16,-115.92
60,4200.00,3251.41,2.00,3,31,0.04,NLOS,121.78,-7.69,-93.88,-66.10,3.93,20.57,1,32,-98.63,39,-109.33,40,-110.58,23,-112.03,24,-112.63,25,-114.65
61,4200.00,3245.70,2.00,3,31,0.04,NLOS,121.55,-7.69,-93.65,-65.86,4.33,20.57,0,32,-98.84,39,-109.34,40,-110.64,23,-111.96,24,-112.63,25,-114.71
62,4200.00,3239.98,2.00,3,31,0.05,NLOS,121.32,-7.69,-93.41,-65.63,4.73,20.57,0,32,-99.05,39,-109.34,40,-110.70,23,-111.89,24,-112.63,25,-114.78
63,4200.00,3234.27,2.00,3,31,0.05,NLOS,121.08,-7.69,-93.18,-65.39,5.13,20.57,0,32,-99.26,39,-109.35,40,-110.76,23,-111.82,24,-112.64,25,-114.85
64,4200.00,3228.55,2.00,3,31,0.05,NLOS,120.84,-7.69,-92.94,-65.15,5.52,20.57,0,32,-99.46,39,-109.35,40,-110.82,23,-111.75,24,-112.65,25,-114.91
65,4200.00,3222.84,2.00,3,31,0.05,NLOS,120.60,-9.62,-90.76,-62.98,4.93,20.57,0,32,-95.99,23,-111.01,39,-113.38,33,-114.52,9,-115.26,25,-115.65
66,4200.00,3217.12,2.00,3,31,0.05,NLOS,120.35,-9.62,-90.51,-62.73,5.36,20.57,0,32,-96.19,23,-110.94,39,-113.38,33,-114.60,9,-115.27,25,-115.72
67,4200.00,3211.41,2.00,3,31,0.05,NLOS,120.10,-9.62,-90.26,-62.48,5.79,20.57,0,32,-96.38,23,-110.87,39,-113.39,33,-114.67,9,-115.27,25,-115.78
68,4200.00,3205.69,2.00,3,31,0.05,NLOS,119.85,-9.62,-90.01,-62.22,6.23,20.57,0,32,-96.58,23,-110.80,39,-113.40,33,-114.74,9,-115.27,25,-115.85
69,4199.98,3200.00,2.00,2,31,0.05,NLOS,119.59,-9.62,-89.75,-61.97,6.66,20.57,0,32,-96.77,23,-110.74,39,-113.41,33,-114.81,9,-115.27,25,-115.92
70,4194.27,3200.00,2.00,2,31,0.05,NLOS,119.63,-0.39,-99.01,-71.23,2.65,20.57,0,32,-104.21,38,-108.74,25,-110.31,23,-111.59,24,-113.13,39,-116.25
71,4188.55,3200.00,2.00,2,31,0.05,NLOS,119.67,-0.39,-99.06,-71.27,2.62,20.57,0,32,-104.24,38,-108.80,25,-110.26,23,-111.53,24,-112.99,39,-116.37
72,4182.84,3200.00,2.00,2,31,0.05,NLOS,119.71,-0.39,-99.10,-71.32,2.59,20.57,0,32,-104.26,38,-108.86,25,-110.21,23,-111.47,24,-112.85,39,-116.49
73,4177.12,3200.00,2.00,2,31,0.05,NLOS,119.76,-0.39,-99.15,-71.37,2.55,20.57,0,32,-104.29,38,-108.92,25,-110.16,23,-111.41,24,-112.71,39,-116.61
74,4171.41,3200.00,2.00,2,31,0.05,NLOS,119.81,-0.39,-99.20,-71.42,2.51,20.57,0,32,-104.31,38,-108.98,25,-110.11,23,-111.35,24,-112.56,30,-116.63
75,4165.69,3200.00,2.00,2,31,0.05,NLOS,119.87,-7.95,-91.71,-63.92,4.97,20.57,0,24,-97.33,32,-109.27,39,-110.74,38,-111.89,30,-116.35,17,-116.96
76,4159.98,3200.00,2.00,2,31,0.05,NLOS,119.93,-7.95,-91.77,-63.98,4.79,20.57,0,24,-97.18,32,-109.30,39,-110.86,38,-111.96,30,-116.36,17,-116.90
