Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
106,7823.00,5328.07,261.50,3,79,1.00,LOS,95.36,-0.25,-74.89,-47.10,-5.36,158.61,0,78,-72.13,71,-76.80,86,-79.79,77,-79.87,85,-80.19,70,-80.29
107,7823.00,5284.01,261.50,3,78,1.00,LOS,91.50,-1.41,-69.87,-42.09,0.30,158.61,1,79,-75.57,71,-75.69,70,-79.19,86,-79.38,85,-80.39,77,-80.64
108,7823.00,5239.95,261.50,3,78,1.00,LOS,90.79,0.19,-70.76,-42.98,-0.46,158.61,0,71,-75.56,79,-76.38,70,-78.88,86,-79.00,77,-80.66,85,-80.79
109,7823.00,5195.89,261.50,3,78,1.00,LOS,90.11,0.29,-70.19,-42.41,0.47,158.61,0,71,-76.65,79,-77.12,70,-77.41,77,-80.24,85,-80.32,72,-80.72
110,7823.00,5151.83,261.50,3,78,1.00,LOS,89.49,1.02,-70.29,-42.51,0.91,158.61,0,79,-77.24,71,-77.51,77,-79.47,70,-79.78,86,-80.44,85,-80.74
111,7823.00,5107.78,261.50,3,78,1.00,LOS,88.97,0.84,-69.59,-41.81,1.29,158.61,0,70,-76.58,71,-77.26,79,-79.02,77,-79.44,86,-80.33,85,-81.13
112,7823.00,5063.72,261.50,3,78,1.00,LOS,88.59,1.12,-69.48,-41.70,1.30,158.61,0,70,-77.23,79,-77.50,71,-77.82,77,-79.24,85,-80.08,86,-80.73
113,7784.16,5058.50,261.50,2,78,1.00,LOS,89.30,0.08,-69.16,-41.38,1.24,158.61,0,70,-76.19,71,-76.32,79,-77.78,77,-80.09,86,-80.24,85,-81.04
114,7740.10,5058.50,261.50,2,78,1.00,LOS,90.16,-0.11,-69.83,-42.05,0.23,158.61,0,71,-74.80,70,-76.08,79,-77.76,77,-80.13,85,-81.02,86,-81.80
115,7696.04,5058.50,261.50,2,78,1.00,LOS,91.01,-0.50,-70.29,-42.51,-0.31,158.61,0,70,-75.17,71,-75.32,79,-79.45,85,-80.01,77,-80.12,86,-80.20
116,7651.99,5058.50,261.50,2,78,1.00,LOS,91.84,-1.52,-70.10,-42.32,0.55,158.61,0,70,-75.68,71,-76.61,79,-78.34,77,-80.28,63,-80.42,85,-81.34
117,7623.00,5073.57,261.50,1,78,1.00,LOS,92.41,0.58,-72.77,-44.99,-3.22,158.61,0,71,-74.21,70,-75.42,77,-78.02,79,-79.07,86,-79.92,63,-81.61
118,7623.00,5117.63,261.50,1,78,1.00,LOS,92.61,-0.13,-72.26,-44.48,-1.71,158.61,0,71,-74.65,70,-76.90,79,-78.33,63,-79.76,77,-81.41,86,-82.15
119,7623.00,5161.69,261.50,1,78,1.00,LOS,92.88,1.31,-73.97,-46.18,-4.48,158.61,0,71,-72.55,70,-77.10,79,-77.68,72,-79.85,85,-81.05,77,-81.13
120,7623.00,5205.74,261.50,1,78,1.00,LOS,93.21,0.64,-73.63,-45.85,-3.93,158.61,0,71,-72.90,70,-76.94,79,-78.05,63,-79.27,72,-80.61,77,-81.23
121,7623.00,5249.80,261.50,1,78,1.00,LOS,93.59,-0.80,-72.57,-44.79,-2.73,158.61,0,71,-72.91,70,-77.19,79,-78.28,86,-80.97,63,-81.73,77,-82.42
122,7623.00,5258.50,261.50,3,78,1.00,LOS,93.67,-0.80,-72.65,-44.87,-2.83,0.00,0,71,-72.84,70,-77.27,79,-78.20,86,-80.96,63,-81.74,64,-82.48
123,7623.00,5258.50,261.50,3,78,1.00,LOS,93.67,-0.80,-72.65,-44.87,-2.83,0.00,0,71,-72.84,70,-77.27,79,-78.20,86,-80.96,63,-81.74,64,-82.48
124,7623.00,5258.50,261.50,3,78,1.00,LOS,93.67,-0.80,-72.65,-44.87,-2.83,0.00,0,71,-72.84,70,-77.27,79,-78.20,86,-80.96,63,-81.74,64,-82.48
125,7623.00,5258.50,261.50,3,78,1.00,LOS,93.67,-0.80,-72.65,-44.87,-2.83,0.00,0,71,-72.84,70,-77.27,79,-78.20,86,-80.96,63,-81.74,64,-82.48
126,7623.00,5258.50,261.50,3,78,1.00,LOS,93.67,-0.80,-72.65,-44.87,-2.83,0.00,0,71,-72.84,70,-77.27,79,-78.20,86,-80.96,63,-81.74,64,-82.48
127,7623.00,5258.50,261.50,3,78,1.00,LOS,93.67,-0.80,-72.65,-44.87,-2.83,0.00,0,71,-72.84,70,-77.27,79,-78.20,86,-80.96,63,-81.74,64,-82.48
128,7623.00,5258.50,261.50,3,78,1.00,LOS,93.67,-0.80,-72.65,-44.87,-2.83,0.00,0,71,-72.84,70,-77.27,79,-78.20,86,-80.96,63,-81.74,64,-82.48
129,7623.00,5258.50,261.50,3,78,1.00,LOS,93.67,-0.80,-72.65,-44.87,-2.83,0.00,0,71,-72.84,70,-77.27,79,-78.20,86,-80.96,63,-81.74,64,-82.48
130,7623.00,5258.50,261.50,3,78,1.00,LOS,93.67,-0.80,-72.65,-44.87,-2.83,0.00,0,71,-72.84,70,-77.27,79,-78.20,86,-80.96,63,-81.74,64,-82.48
131,7623.00,5258.50,261.50,3,78,1.00,LOS,93.67,-0.80,-72.65,-44.87,-2.83,0.00,0,71,-72.84,70,-77.27,79,-78.20,86,-80.96,63,-81.74,64,-82.48
132,7623.00,5236.47,261.50,3,78,1.00,LOS,93.47,0.64,-73.90,-46.12,-4.77,79.30,0,71,-72.42,79,-76.29,70,-77.14,77,-80.81,86,-81.07,72,-81.29
